ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member,z_offset
336.97698,-30.575516,0.05802,0.000333,17393.958,99.830889,0.016343,0.067136,-86.114,0,-0.0003039999999999987
336.983828,-30.557516,0.06065,0.00017,18182.413,50.964718,0.017007,0.069866,658.888,0,0.0023260000000000017
336.979628,-30.547517,0.05693,0.00021,17067.185,62.956416,0.019776,0.08124,-394.88,0,-0.0013939999999999994
336.937157,-30.566422,0.05767,0.00011,17289.031,32.97717,0.024293,0.099797,-185.259,0,-0.0006540000000000018
336.994138,-30.540098,0.05929,0.00011,17774.695,32.97717,0.033802,0.13886,273.64,0,0.0009660000000000016
337.004992,-30.553002,0.05685,0.00022,17043.201,65.954341,0.035758,0.146893,-417.541,0,-0.001474000000000003
336.929644,-30.543393,0.05565,0.00017,16683.45,50.964718,0.036145,0.148482,-757.467,0,-0.0026740000000000028
336.913,-30.574,0.057604,0.000333,17269.245,99.830889,0.046201,0.189793,-203.955,0,-0.0007199999999999984
336.922067,-30.596838,0.05907,0.00018,17708.74,53.962642,0.050285,0.206572,211.32,0,0.0007459999999999967
336.904996,-30.582191,0.05838,0.00028,17501.884,83.941888,0.05523,0.226886,15.863,0,5.6000000000000494e-05
336.997453,-30.612953,0.05786,0.00016,17345.992,47.966793,0.057388,0.235749,-131.438,0,-0.00046399999999999914
336.989358,-30.636042,0.06013,0.00044,18026.52,99.99,0.076171,0.312911,511.587,0,0.001806000000000002
337.026745,-30.619021,0.05752,0.00025,17244.062,74.948115,0.077345,0.317734,-227.75,0,-0.0008039999999999992
337.015985,-30.493156,0.05939,0.00015,17804.674,44.968869,0.082303,0.338101,301.967,0,0.0010659999999999975
336.898248,-30.623165,0.05907,0.00024,17708.74,71.95019,0.083384,0.342542,211.32,0,0.0007459999999999967
337.045088,-30.610287,0.05634,0.00015,16890.307,44.968869,0.08369,0.343798,-562.01,0,-0.0019839999999999997
336.907189,-30.634556,0.05797,0.0002,17378.969,59.958492,0.087358,0.358865,-100.278,0,-0.00035400000000000015
336.887872,-30.504585,0.06164,0.00022,18479.207,65.954341,0.088353,0.362952,939.327,0,0.0033159999999999995
337.054001,-30.615207,0.05847,0.00019,17528.865,56.960567,0.092802,0.381229,41.358,0,0.0001460000000000003
337.028281,-30.652261,0.05818,0.0001,17441.925,29.979246,0.104723,0.430201,-40.791,0,-0.0001439999999999983
337.004725,-30.667113,0.060672,0.00015,18189.008,44.968869,0.109762,0.450901,665.12,0,0.002347999999999996
337.08561,-30.598842,0.05842,0.00021,17513.875,62.956416,0.109885,0.451407,27.194,0,9.599999999999886e-05
336.832669,-30.580298,0.05626,0.00021,16866.324,62.956416,0.115329,0.473771,-584.671,0,-0.0020640000000000033
337.01343,-30.447453,0.06065,0.00016,18182.413,47.966793,0.12264,0.503804,658.888,0,0.0023260000000000017
336.821675,-30.606892,0.05628,0.00042,16872.32,99.99,0.131097,0.538547,-579.006,0,-0.002044000000000004
337.104523,-30.627271,0.05998,0.00011,17981.552,32.97717,0.136302,0.559931,469.097,0,0.0016559999999999978
336.944417,-30.425354,0.06136,0.00022,18395.265,65.954341,0.138592,0.569336,860.011,0,0.003035999999999997
336.83143,-30.480609,0.05584,0.00019,16740.411,56.960567,0.141403,0.580882,-703.645,0,-0.002484
336.922636,-30.422572,0.05596,0.00019,16776.386,56.960567,0.144909,0.595286,-669.653,0,-0.002363999999999998
336.843205,-30.462269,0.05921,0.00021,17750.711,62.956416,0.145312,0.59694,250.978,0,0.0008859999999999979
336.791986,-30.526237,0.05744,0.00029,17220.079,86.939813,0.153445,0.630353,-250.412,0,-0.0008840000000000028
337.016288,-30.414798,0.06115,0.00022,18332.309,65.954341,0.154439,0.634435,800.524,0,0.002826000000000002
