ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
150.04288,-19.621836,0.013359,0.000103,4004.927,30.878623,0.050947,0.046492,325.185,0
150.10468,-19.583294,0.012258,0.000267,3674.856,80.044586,0.054374,0.049619,-0.888,0
150.01991,-19.6161,0.012982,0.00015,3891.906,44.968869,0.073317,0.066906,213.532,0
150.15916,-19.761154,0.012435,0.00015,3727.919,44.968869,0.138407,0.126304,51.532,0
150.18503,-19.755129,0.011261,4e-05,3375.963,11.991698,0.145782,0.133035,-296.161,0
150.2875,-19.44147,0.011608,0.00015,3479.991,44.968869,0.266797,0.243468,-193.393,0
150.38016,-19.539537,0.011338,0.000183,3399.047,54.86202,0.286028,0.261017,-273.357,0
149.82803,-19.473137,0.012175,0.00015,3649.973,44.968869,0.299698,0.273492,-25.47,0
149.80817,-19.852228,0.012128,0.000267,3635.883,80.044586,0.345199,0.315014,-39.389,0
149.72151,-19.705437,0.012085,0.00015,3622.992,44.968869,0.358006,0.326701,-52.124,0
150.13145,-19.192032,0.011798,8.3e-05,3536.951,24.882774,0.446151,0.407138,-137.123,0
150.45189,-19.941654,0.014075,2.5e-05,4219.579,7.494811,0.454061,0.414357,537.236,0
150.45792,-19.942223,0.01405,0.000267,4212.084,80.044586,0.458665,0.418558,529.832,0
149.59665,-19.705584,0.013613,0.000267,4081.075,80.044586,0.473983,0.432536,400.41,0
150.38115,-20.042978,0.012295,0.00015,3685.948,44.968869,0.487654,0.445012,10.069,0
150.48299,-20.135294,0.013136,0.000267,3938.074,80.044586,0.618299,0.564233,259.141,0
149.41145,-19.502974,0.012329,0.00015,3696.141,44.968869,0.657175,0.599709,20.139,0
149.4662,-19.338581,0.011481,0.000267,3441.917,80.044586,0.662735,0.604783,-231.006,0
150.76877,-19.82723,0.011741,0.00015,3519.863,44.968869,0.662914,0.604947,-154.004,0
149.72711,-20.20999,0.012852,0.000267,3852.933,80.044586,0.669549,0.611002,175.031,0
149.52658,-19.230421,0.013016,0.00015,3902.099,44.968869,0.671829,0.613082,223.602,0
150.181,-20.367947,0.012729,0.00015,3816.058,44.968869,0.735635,0.671309,138.603,0
150.72781,-20.08152,0.012829,0.000267,3846.037,80.044586,0.743941,0.678888,168.22,0
149.34969,-19.354977,0.011445,8e-05,3431.125,23.983397,0.756066,0.689953,-241.668,0
150.52052,-18.955868,0.013036,0.000267,3908.094,80.044586,0.790345,0.721235,229.525,0
150.38547,-20.38254,0.012415,1.2e-05,3721.923,3.597509,0.794447,0.724978,45.609,0
149.47444,-19.062378,0.013506,0.000267,4048.997,80.044586,0.819228,0.747592,368.721,0
149.3169,-19.132706,0.013409,0.000267,4019.917,80.044586,0.889169,0.811418,339.993,0
151.12883,-19.460878,0.012552,0.0001,3762.995,29.979246,0.989865,0.903308,86.183,0
150.33939,-20.61829,0.013269,0.00015,3977.946,44.968869,1.008182,0.920023,298.531,0
149.87036,-20.773077,0.012759,0.00015,3825.052,44.968869,1.155706,1.054647,147.488,0
149.9171,-20.787458,0.012796,0.00015,3836.144,44.968869,1.162707,1.061036,158.446,0
148.64757,-19.892433,0.012889,0.00015,3864.025,44.968869,1.386615,1.265365,185.989,0
150.99637,-20.781965,0.013256,0.000103,3974.049,30.878623,1.425736,1.301065,294.68,0
149.40671,-18.178646,0.012065,7e-06,3616.996,2.098547,1.595626,1.4561,-58.048,0
148.38924,-19.583162,0.011678,2.3e-05,3500.976,6.895227,1.607055,1.466529,-172.662,0
150.64682,-21.181355,0.012769,0.00015,3828.05,44.968869,1.629752,1.487241,150.45,0
151.7961,-19.067879,0.011595,0.0001,3476.094,29.979246,1.700564,1.551861,-197.243,0
148.61655,-18.638758,0.012602,7e-06,3777.985,2.098547,1.712892,1.563111,100.991,0
151.45197,-21.263,0.012112,0.00015,3631.086,44.968869,2.068541,1.887661,-44.128,0
148.04959,-20.806944,0.013136,3.3e-05,3938.074,9.893151,2.253632,2.056567,259.141,0
151.36,-21.768208,0.012625,2.3e-05,3784.88,6.895227,2.441972,2.228438,107.803,0
147.80536,-18.475863,0.012352,1.7e-05,3703.036,5.096472,2.448781,2.234651,26.951,0
151.85916,-21.476543,0.011975,0.0001,3590.015,29.979246,2.479243,2.26245,-84.702,0
147.47614,-19.184088,0.013499,3e-05,4046.898,8.993774,2.507367,2.288115,366.648,0
151.4832,-21.861221,0.012352,0.000103,3703.036,30.878623,2.580392,2.354754,26.951,0
152.79114,-20.870623,0.013202,0.000103,3957.86,30.878623,2.823561,2.57666,278.688,0
152.87685,-20.949903,0.013072,0.00015,3918.887,44.968869,2.931036,2.674737,240.187,0
