ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
170.45131,2.818193,0.046445,1.4e-05,13923.861,4.197094,0.027208,0.094229,-618.107,0
170.40599,2.791882,0.051784,2.1e-05,15524.453,6.295642,0.028826,0.099831,908.291,0
170.45473,2.81543,0.048758,3.4e-05,14617.281,10.192944,0.030344,0.105087,43.17,0
170.40479,2.788337,0.047212,1.2e-05,14153.802,3.597509,0.032349,0.112033,-398.825,0
170.4521,2.836376,0.047802,7.4e-05,14330.679,22.184642,0.035537,0.123072,-230.146,0
170.3719,2.826326,0.053925,5.1e-05,16166.308,15.289415,0.053823,0.186401,1520.394,0
170.42534,2.868561,0.047767,1.4e-05,14320.186,4.197094,0.05447,0.188644,-240.153,0
170.37335,2.838466,0.050049,1.2e-05,15004.313,3.597509,0.056493,0.195647,412.262,0
170.39767,2.763581,0.050962,1.5e-05,15278.023,4.496887,0.057129,0.197851,673.285,0
170.44469,2.872306,0.04418,0.000101,13244.831,30.279038,0.061641,0.213476,-1265.661,0
170.40367,2.872861,0.052768,1.9e-05,15819.448,5.696057,0.062296,0.215746,1189.613,0
170.41676,2.876305,0.046905,1.3e-05,14061.765,3.897302,0.06267,0.21704,-486.595,0
170.36317,2.790888,0.043963,3e-06,13179.776,0.899377,0.065393,0.226471,-1327.701,0
170.44795,2.750171,0.048192,1.3e-05,14447.598,3.897302,0.068125,0.235933,-118.647,0
170.39777,2.881788,0.051742,1.4e-05,15511.861,4.197094,0.07272,0.251844,896.284,0
170.4946,2.794737,0.047583,9.9e-05,14265.025,29.679453,0.07276,0.251984,-292.757,0
170.40126,2.884288,0.05112,1.8e-05,15325.39,5.396264,0.07389,0.255897,718.456,0
170.46217,2.878042,0.050039,1e-05,15001.315,2.997925,0.074252,0.257153,409.403,0
170.38242,2.751813,0.051553,1e-05,15455.201,2.997925,0.075072,0.259993,842.249,0
170.38713,2.748241,0.050235,3e-05,15060.074,8.993774,0.07564,0.261959,465.439,0
170.48793,2.768568,0.048651,4.5e-05,14585.203,13.490661,0.078116,0.270533,12.579,0
170.4108,2.891695,0.049064,1.1e-05,14709.017,3.297717,0.078772,0.272807,130.654,0
170.50198,2.837974,0.047372,2.1e-05,14201.768,6.295642,0.081101,0.280872,-353.081,0
170.42099,2.732858,0.047788,2.4e-05,14326.482,7.195019,0.081311,0.2816,-234.149,0
170.38568,2.88723,0.048832,1.1e-05,14639.465,3.297717,0.082717,0.286469,64.327,0
170.48152,2.87555,0.045519,7.4e-05,13646.253,22.184642,0.083866,0.290446,-882.847,0
170.39713,2.893842,0.051105,0.00016,15320.894,47.966793,0.08426,0.29181,714.168,0
170.42024,2.898324,0.048738,1.6e-05,14611.285,4.796679,0.084326,0.292042,37.452,0
170.36366,2.87293,0.04543,5.1e-05,13619.571,15.289415,0.084493,0.292617,-908.291,0
170.4152,2.727783,0.049016,6.1e-05,14694.627,18.28734,0.086802,0.300613,116.931,0
170.5003,2.858406,0.050508,3.2e-05,15141.917,9.593359,0.087825,0.304158,543.488,0
170.34723,2.770802,0.050742,3e-05,15212.069,8.993774,0.088387,0.306104,610.388,0
170.435,2.72602,0.05104,6e-05,15301.407,17.987547,0.088716,0.307242,695.585,0
170.51317,2.810107,0.045784,1.3e-05,13725.698,3.897302,0.088774,0.307444,-807.084,0
