ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member,z_offset
154.934448,-0.638301,0.093574,2.2e-05,28052.779,6.595434,0.006163,0.038804,-144.128,0,-0.0005259999999999987
154.946288,-0.64949,0.090512,2.5e-05,27134.815,7.494811,0.016103,0.101382,-983.142,0,-0.003588000000000008
154.9517,-0.66515,0.093352,3.2e-05,27986.226,9.593359,0.029673,0.186821,-204.958,0,-0.0007479999999999987
154.932734,-0.610271,0.093616,3.2e-05,28065.371,9.593359,0.03336,0.21003,-132.62,0,-0.0004839999999999983
154.914688,-0.672931,0.094702,1.1e-05,28390.945,3.297717,0.033708,0.212222,164.953,0,0.0006019999999999914
154.969036,-0.635373,0.093737,2e-05,28101.646,5.995849,0.03862,0.243148,-99.465,0,-0.0003630000000000022
154.973746,-0.620867,0.092342,2.8e-05,27683.435,8.394189,0.048148,0.303134,-481.707,0,-0.0017580000000000096
154.94425,-0.587091,0.09257,3.2e-05,27751.788,9.593359,0.057974,0.364996,-419.233,0,-0.0015300000000000036
154.989884,-0.67415,0.093323,2.8e-05,27977.532,8.394189,0.066068,0.415956,-212.904,0,-0.0007769999999999999
154.982742,-0.685371,0.093315,2.7e-05,27975.133,8.094396,0.066263,0.417184,-215.096,0,-0.0007850000000000079
155.014848,-0.687318,0.093941,2.7e-05,28162.803,8.094396,0.09429,0.593641,-43.567,0,-0.00015900000000000636
154.851889,-0.69876,0.09241,9e-06,27703.821,2.698132,0.096685,0.608717,-463.074,0,-0.001689999999999997
155.033641,-0.685089,0.094636,2.7e-05,28371.159,8.094396,0.110425,0.695224,146.868,0,0.0005359999999999948
155.033356,-0.591035,0.095274,8e-06,28562.427,2.39834,0.114792,0.722718,321.686,0,0.0011739999999999945
154.903817,-0.76458,0.0933,3.4e-05,27970.636,10.192944,0.124062,0.781081,-219.207,0,-0.000800000000000009
