ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
140.00904,1.038274,0.017026,6e-06,5104.266,1.798755,0.00717,0.009187,-139.658,0
139.994091,1.004428,0.017239,0.00021,5168.122,62.956416,0.036458,0.046714,-76.9,0
139.995833,0.971389,0.017522,0.000333,5252.963,99.830889,0.068895,0.088276,6.482,0
139.97995,0.945119,0.017641,5e-06,5288.639,1.498962,0.097427,0.124835,41.544,0
139.998715,0.930961,0.017288,5e-06,5182.812,1.498962,0.109091,0.13978,-62.463,0
139.934881,0.913446,0.01715,8.4e-05,5141.441,25.182566,0.143283,0.183592,-103.123,0
140.131103,0.937023,0.018413,7e-06,5520.079,2.098547,0.165063,0.211498,269.003,0
139.99375,0.8675,0.017165,8.7e-05,5145.938,26.081944,0.172701,0.221285,-98.703,0
139.793323,1.055464,0.018245,4.1e-05,5469.713,12.291491,0.209295,0.268173,219.504,0
140.09158,0.823368,0.017825,2.6e-05,5343.801,7.794604,0.234387,0.300324,95.757,0
140.06505,1.288816,0.017487,7e-06,5242.471,2.098547,0.256658,0.328861,-3.83,0
140.15507,0.822709,0.017455,1.1e-05,5232.877,3.297717,0.265732,0.340488,-13.259,0
139.92559,1.325806,0.016495,2.6e-05,4945.077,7.794604,0.295861,0.379093,-296.11,0
140.13867,0.721037,0.0172,1.7e-05,5156.43,5.096472,0.34697,0.444579,-88.391,0
139.776304,0.677631,0.017592,3e-05,5273.949,8.993774,0.42693,0.547034,27.107,0
140.14319,1.55112,0.016635,6e-06,4987.048,1.798755,0.530235,0.6794,-254.86,0
140.389503,1.584616,0.016605,6.7e-05,4978.054,20.086095,0.668322,0.856333,-263.7,0
140.549583,1.536389,0.017159,0.000333,5144.139,99.830889,0.738961,0.946845,-100.471,0
139.56851,0.385041,0.017095,6e-06,5124.952,1.798755,0.785425,1.00638,-119.328,0
140.125029,1.84876,0.016732,5e-06,5016.127,1.498962,0.818049,1.048182,-226.281,0
140.73722,1.433985,0.01746,5e-06,5234.376,1.498962,0.833953,1.06856,-11.785,0
139.75688,0.172583,0.017464,1.8e-05,5235.575,5.396264,0.901396,1.154977,-10.607,0
139.175747,0.20556,0.01686,1e-05,5054.501,2.997925,1.174262,1.504605,-188.567,0
140.805096,2.0601,0.017236,1.4e-05,5167.223,4.197094,1.298163,1.663361,-77.784,0
140.9021,2.136491,0.016913,5e-06,5070.39,1.498962,1.418472,1.817515,-172.952,0
139.46166,-0.278439,0.017477,9e-06,5239.473,2.698132,1.424865,1.825707,-6.777,0
141.29442,1.653865,0.017197,6e-06,5155.531,1.798755,1.430532,1.832969,-89.275,0
140.830833,2.407778,0.016988,0.000333,5092.874,99.830889,1.599194,2.049079,-150.854,0
140.78383,2.486109,0.017215,1e-05,5160.927,2.997925,1.643826,2.106266,-83.971,0
141.686345,1.154289,0.016938,1.3e-05,5077.885,3.897302,1.687861,2.16269,-165.586,0
141.35235,2.063723,0.01717,9e-06,5147.437,2.698132,1.694295,2.170934,-97.23,0
139.36395,-0.617124,0.01706,8e-05,5114.459,23.983397,1.775707,2.275248,-129.64,0
141.48566,-0.08493,0.017348,5e-06,5200.8,1.498962,1.861653,2.385372,-44.785,0
140.9432,2.75296,0.016859,5e-06,5054.201,1.498962,1.954392,2.5042,-188.862,0
141.61754,2.300331,0.017481,5e-06,5240.672,1.498962,2.048728,2.625075,-5.598,0
