ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
214.39963,2.06104,0.0512,0.000333,15349.374,99.830889,0.003178,0.012082,-702.77,0
214.39902,2.064478,0.052474,4.1e-05,15731.309,12.291491,0.004508,0.017138,-340.288,0
214.40952,2.061672,0.056206,8e-06,16850.135,2.39834,0.006818,0.025919,721.548,0
214.402,2.05491,0.052955,1.5e-05,15875.51,4.496887,0.006995,0.026591,-203.433,0
214.39804,2.053222,0.055434,1.1e-05,16618.695,3.297717,0.009822,0.037337,501.897,0
214.39421,2.05375,0.04921,0.000333,14752.787,99.830889,0.011744,0.044643,-1268.969,0
214.40733,2.04853,0.05609,0.000333,16815.359,99.830889,0.01412,0.053673,688.544,0
214.40404,2.044056,0.058616,6.7e-05,17572.635,20.086095,0.017864,0.067908,1407.247,0
214.42526,2.057094,0.053488,2.4e-05,16035.299,7.195019,0.023046,0.087604,-51.783,0
214.38686,2.044387,0.054885,1.8e-05,16454.109,5.396264,0.023585,0.089653,345.694,0
214.4275,2.07481,0.05267,0.000333,15790.069,99.830889,0.027959,0.10628,-284.522,0
214.3758,2.048322,0.051942,1.6e-05,15571.82,4.796679,0.030104,0.114433,-491.654,0
214.3738,2.05261,0.0552,0.000333,16548.544,99.830889,0.030329,0.115292,435.319,0
214.41946,2.035305,0.051543,1.4e-05,15452.203,4.197094,0.031404,0.119378,-605.179,0
214.43494,2.060287,0.053167,1.9e-05,15939.066,5.696057,0.032258,0.122623,-143.115,0
214.41537,2.09182,0.05415,0.000333,16233.762,99.830889,0.032517,0.123606,136.571,0
214.40508,2.09576,0.0521,0.000333,15619.187,99.830889,0.033973,0.129144,-446.7,0
214.36787,2.064442,0.054744,4.8e-05,16411.838,14.390038,0.034902,0.132675,305.577,0
214.42908,2.037928,0.05523,0.000333,16557.537,99.830889,0.035612,0.135373,443.855,0
214.42688,2.089446,0.0533,2.5e-05,15978.938,7.494811,0.036665,0.139377,-105.273,0
214.43343,2.086257,0.0539,2.7e-05,16158.813,8.094396,0.039215,0.14907,65.44,0
214.37599,2.032485,0.051153,1.5e-05,15335.284,4.496887,0.039699,0.150907,-716.142,0
214.36172,2.046898,0.054689,1.1e-05,16395.35,3.297717,0.043604,0.165755,289.928,0
214.43787,2.09519,0.05456,0.000333,16356.677,99.830889,0.048431,0.184101,253.225,0
214.44542,2.03035,0.05755,0.000333,17253.056,99.830889,0.053067,0.201726,1103.946,0
214.35962,2.093216,0.053056,6.1e-05,15905.789,18.28734,0.053255,0.202438,-174.697,0
214.45709,2.060847,0.051544,9.4e-05,15452.502,28.180491,0.054364,0.206657,-604.894,0
214.40428,2.119156,0.053078,5.4e-05,15912.384,16.188793,0.057308,0.217845,-168.437,0
214.45953,2.037849,0.058503,3.9e-05,17538.758,11.691906,0.061664,0.234406,1375.096,0
214.39954,2.000223,0.051533,2.2e-05,15449.205,6.595434,0.061728,0.234647,-608.024,0
214.34354,2.035386,0.0525,1.3e-05,15739.104,3.897302,0.064783,0.246259,-332.891,0
214.4157,2.129592,0.054749,1.5e-05,16413.337,4.496887,0.068957,0.262127,306.999,0
214.46683,2.093612,0.054021,6.8e-05,16195.088,20.385887,0.071518,0.271865,99.867,0
214.32797,2.034005,0.05418,2.4e-05,16242.755,7.195019,0.079711,0.303006,145.106,0
214.3349,2.019242,0.052883,0.000167,15853.925,50.06534,0.08005,0.304297,-223.919,0
214.3632,1.988482,0.054515,1.9e-05,16343.186,5.696057,0.083331,0.316767,240.421,0
214.4338,1.981339,0.058099,1e-06,17417.642,0.299792,0.08632,0.328131,1260.149,0
214.34225,2.124154,0.054117,0.000125,16223.868,37.474057,0.086768,0.329835,127.181,0
214.38899,1.976098,0.051409,4.2e-05,15412.03,12.591283,0.086859,0.330181,-643.305,0
214.4851,2.026322,0.052593,0.000104,15766.985,31.178416,0.089692,0.340948,-306.43,0
214.36366,1.98002,0.05506,0.000333,16506.573,99.830889,0.090673,0.344677,395.486,0
214.49158,2.042952,0.056795,4.9e-05,17026.713,14.68983,0.090815,0.345216,889.132,0
214.32436,2.014192,0.055925,4.5e-05,16765.893,13.490661,0.091665,0.348447,641.597,0
214.4521,2.141082,0.057155,9e-06,17134.638,2.698132,0.093337,0.354803,991.56,0
214.47322,2.000257,0.055452,3e-06,16624.091,0.899377,0.09361,0.355841,507.018,0
214.46526,2.133135,0.054442,5e-05,16321.301,14.989623,0.094802,0.360372,219.651,0
214.32063,2.01311,0.05628,0.000333,16872.32,99.830889,0.095416,0.362709,742.603,0
214.30615,2.064147,0.053746,1.4e-05,16112.645,4.197094,0.096514,0.366882,21.624,0
214.30795,2.035603,0.05007,7.3e-05,15010.608,21.884849,0.098264,0.373535,-1024.28,0
214.42804,2.16085,0.05862,0.000333,17573.834,99.830889,0.102168,0.388374,1408.385,0
214.33006,1.987153,0.055353,4e-05,16594.412,11.991698,0.104175,0.396002,478.851,0
214.35213,1.962132,0.052583,1.2e-05,15763.987,3.597509,0.111811,0.425029,-309.276,0
214.3547,1.954972,0.054546,1.2e-05,16352.479,3.597509,0.117167,0.445391,249.241,0
214.49432,1.98741,0.054897,4.8e-05,16457.707,14.390038,0.118015,0.448615,349.109,0
