ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
227.63338,1.626291,0.008034,5e-05,2408.533,14.989623,0.09872,0.044453,586.136,0
227.75557,1.680559,0.005516,6.1e-05,1653.655,18.28734,0.133733,0.060219,-164.19,0
227.60167,1.546667,0.005324,0.000113,1596.095,33.876548,0.180397,0.081232,-221.403,0
227.5754,1.927402,0.0061,1.9e-05,1828.734,5.696057,0.209532,0.094351,9.833,0
227.56892,1.934314,0.005794,2e-06,1736.998,0.599585,0.217925,0.09813,-81.35,0
227.56516,1.939847,0.005545,1e-06,1662.349,0.299792,0.224292,0.100998,-155.548,0
227.83905,1.610986,0.006392,0.000204,1916.273,61.157661,0.238569,0.107426,96.845,0
227.42102,1.920903,0.005313,8.8e-05,1592.797,26.381736,0.285954,0.128764,-224.68,0
227.74403,1.437409,0.005229,2.3e-05,1567.615,6.895227,0.309526,0.139378,-249.711,0
227.99458,1.689823,0.006561,1.3e-05,1966.938,3.897302,0.366744,0.165143,147.204,0
227.3123,1.921617,0.005751,3.2e-05,1724.106,9.593359,0.372987,0.167954,-94.163,0
228.0105,1.69849,0.006748,5e-06,2023.0,1.498962,0.381889,0.171962,202.928,0
227.26155,1.847053,0.006085,4.9e-05,1824.237,14.68983,0.387392,0.17444,5.364,0
228.02313,1.707555,0.006896,2e-06,2067.369,0.599585,0.39398,0.177407,247.029,0
228.03429,1.585925,0.006469,1e-06,1939.357,0.299792,0.427955,0.192706,119.79,0
227.19664,1.899927,0.006656,1.1e-05,1995.419,3.297717,0.46658,0.210098,175.513,0
227.09464,1.798539,0.005771,1.3e-05,1730.102,3.897302,0.539518,0.242942,-88.203,0
228.17249,1.623292,0.006256,3e-06,1875.502,0.899377,0.552321,0.248707,56.319,0
228.1002,2.080054,0.005657,3.2e-05,1695.926,9.593359,0.589583,0.265486,-122.174,0
227.03903,1.609099,0.007112,1.4e-05,2132.124,4.197094,0.601319,0.270771,311.394,0
227.02516,1.651549,0.006208,3e-06,1861.112,0.899377,0.608363,0.273942,42.016,0
227.05148,1.499944,0.005125,9.5e-05,1536.436,28.480284,0.619883,0.27913,-280.701,0
227.32594,2.387307,0.006191,2.1e-05,1856.015,6.295642,0.728507,0.328042,36.95,0
226.90793,2.01633,0.006505,7.8e-05,1950.15,23.383812,0.777751,0.350217,130.517,0
226.90514,2.01926,0.006427,2.1e-05,1926.766,6.295642,0.781436,0.351876,107.274,0
226.90244,2.022229,0.006544,8.2e-05,1961.842,24.582982,0.785057,0.353507,142.139,0
226.95224,1.294715,0.006885,9.3e-05,2064.071,27.880699,0.801968,0.361122,243.751,0
226.94928,1.29206,0.006923,1.1e-05,2075.463,3.297717,0.80589,0.362888,255.075,0
226.68095,1.702799,0.005971,8.8e-05,1790.061,26.381736,0.948234,0.426984,-28.607,0
