ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member,z_offset
194.279093,-17.416569,0.041649,0.00013,12486.056,38.97302,0.012456,0.042169,-1659.745,0,-0.005798999999999999
194.268719,-17.410195,0.047189,0.000244,14146.906,73.14936,0.021137,0.071557,-74.129,0,-0.00025899999999999535
194.317796,-17.409458,0.049931,0.000123,14968.937,36.874472,0.025769,0.087239,710.665,0,0.002483000000000006
194.291565,-17.38155,0.044371,0.00027,13302.091,80.943964,0.02961,0.100242,-880.675,0,-0.0030769999999999964
194.26519,-17.430051,0.048697,0.000127,14598.993,38.073642,0.030928,0.104706,357.479,0,0.0012490000000000001
194.31706,-17.388328,0.047283,0.000233,14175.087,69.851643,0.03386,0.11463,-47.225,0,-0.00016499999999999848
194.294034,-17.447985,0.04781,0.000223,14333.077,66.853718,0.036958,0.12512,103.609,0,0.0003620000000000012
194.271955,-17.451527,0.039187,0.000254,11747.967,76.147284,0.044217,0.149693,-2364.399,0,-0.008260999999999998
194.318416,-17.452561,0.048343,0.000113,14492.867,33.876548,0.049058,0.166082,256.16,0,0.000895
194.275696,-17.36034,0.04851,0.00023,14542.932,68.952265,0.052829,0.178849,303.957,0,0.0010620000000000004
194.350442,-17.413121,0.045415,0.000167,13615.074,50.06534,0.056898,0.192623,-581.87,0,-0.002033
194.271566,-17.355646,0.046626,0.00011,13978.123,32.97717,0.058476,0.197966,-235.266,0,-0.0008219999999999963
194.29454,-17.469794,0.044214,8e-05,13255.024,23.983397,0.058748,0.198887,-925.61,0,-0.003233999999999994
194.333725,-17.363877,0.043493,0.0001,13038.873,29.979246,0.06252,0.211658,-1131.969,0,-0.003955
194.358535,-17.416538,0.052356,7.3e-05,15695.934,21.884849,0.06481,0.21941,1404.73,0,0.004908000000000003
194.347102,-17.450918,0.046229,7.7e-05,13859.106,23.084019,0.066802,0.226154,-348.893,0,-0.0012189999999999979
194.312735,-17.347265,0.045662,8.7e-05,13689.123,26.081944,0.067214,0.227548,-511.175,0,-0.001785999999999996
194.291948,-17.332501,0.048253,0.0005,14465.885,99.99,0.078658,0.266292,230.401,0,0.0008050000000000002
194.24457,-17.342363,0.039394,2.3e-05,11810.024,6.895227,0.081742,0.276734,-2305.154,0,-0.008053999999999999
194.236826,-17.4746,0.04827,0.00032,14470.982,95.933587,0.081748,0.276752,235.266,0,0.0008220000000000033
194.309107,-17.326953,0.04848,0.000203,14533.938,60.857869,0.085983,0.291089,295.371,0,0.0010320000000000051
194.245381,-17.331005,0.051272,0.00029,15370.959,86.939813,0.091136,0.308534,1094.476,0,0.003824000000000001
194.37617,-17.457364,0.042489,0.000163,12737.882,48.866171,0.093614,0.316924,-1419.327,0,-0.004958999999999998
194.244926,-17.495034,0.044587,0.00016,13366.846,47.966793,0.094637,0.320388,-818.853,0,-0.0028609999999999955
194.369814,-17.350546,0.04796,0.00017,14378.046,50.964718,0.096697,0.327363,146.541,0,0.0005120000000000055
194.37428,-17.475939,0.046,0.000333,13790.453,99.830889,0.10264,0.347482,-414.435,0,-0.001447999999999998
194.329038,-17.512058,0.051312,0.000257,15382.951,77.046662,0.107284,0.363204,1105.924,0,0.0038640000000000063
194.224793,-17.500219,0.051979,0.00025,15582.912,74.948115,0.109112,0.369393,1296.828,0,0.004531
194.303599,-17.519722,0.052403,0.000444,15710.024,99.99,0.10925,0.369858,1418.182,0,0.004955000000000001
194.231039,-17.510299,0.053827,0.00018,16136.929,53.962642,0.114398,0.387288,1825.748,0,0.006379000000000003
194.171101,-17.382981,0.045505,0.000107,13642.056,32.077793,0.117682,0.398405,-556.11,0,-0.0019430000000000003
194.204059,-17.327391,0.049361,0.0001,14798.056,29.979246,0.117787,0.398761,547.524,0,0.001913000000000005
194.19286,-17.484405,0.050021,8e-05,14995.919,23.983397,0.118777,0.402112,736.424,0,0.002573000000000006
194.365508,-17.515727,0.048347,0.000213,14494.066,63.855794,0.126534,0.428374,257.305,0,0.000899000000000004
194.251901,-17.286476,0.045495,0.000157,13639.058,47.067416,0.130097,0.440434,-558.973,0,-0.0019529999999999964
194.374063,-17.307787,0.049821,0.000207,14935.96,62.057039,0.130342,0.441265,679.182,0,0.002373
194.424591,-17.377243,0.04782,0.000177,14336.075,53.063265,0.132043,0.447024,106.471,0,0.00037200000000000427
194.330586,-17.539553,0.046005,8.7e-05,13791.952,26.081944,0.133883,0.453251,-413.004,0,-0.0014429999999999998
194.142412,-17.424586,0.047906,0.000213,14361.857,63.855794,0.142271,0.481648,131.085,0,0.0004580000000000001
194.19773,-17.296724,0.047389,0.000143,14206.865,42.870321,0.144874,0.49046,-16.887,0,-5.8999999999996555e-05
194.34708,-17.27621,0.042876,0.000244,12853.901,73.14936,0.145218,0.491626,-1308.562,0,-0.004572
194.2127,-17.278925,0.049801,9.7e-05,14929.964,29.079868,0.151803,0.513921,673.457,0,0.002353000000000001
194.251999,-17.559067,0.049387,0.000207,14805.85,62.057039,0.152489,0.516242,554.966,0,0.0019390000000000032
194.439792,-17.353611,0.040114,0.00063,12025.875,99.99,0.153326,0.519077,-2099.081,0,-0.007334
194.425122,-17.324609,0.04369,0.00017,13097.932,50.964718,0.154612,0.523429,-1075.586,0,-0.0037579999999999975
194.294899,-17.567389,0.045792,0.000257,13728.096,77.046662,0.156285,0.529092,-473.968,0,-0.0016559999999999978
194.245383,-17.260832,0.039454,3e-05,11828.012,8.993774,0.156455,0.529668,-2287.981,0,-0.007993999999999994
194.449974,-17.451455,0.047243,4.3e-05,14163.095,12.891076,0.157093,0.531829,-58.674,0,-0.00020499999999999685
194.369316,-17.26826,0.04852,0.000127,14545.93,38.073642,0.16132,0.546138,306.82,0,0.0010720000000000035
194.440801,-17.336587,0.046005,0.00011,13791.952,32.97717,0.161346,0.546227,-413.004,0,-0.0014429999999999998
194.425311,-17.312322,0.048664,0.000123,14589.1,36.874472,0.161953,0.548282,348.034,0,0.0012160000000000018
194.259847,-17.574969,0.044261,0.000304,13269.114,91.136907,0.166466,0.563561,-912.158,0,-0.0031869999999999954
194.336357,-17.574011,0.044447,0.00039,13324.875,99.99,0.168549,0.570611,-858.923,0,-0.0030009999999999967
194.120399,-17.356743,0.04775,0.00024,14315.09,71.95019,0.171499,0.580599,86.436,0,0.00030200000000000365
194.255364,-17.579573,0.046772,0.000304,14021.893,91.136907,0.171791,0.581586,-193.479,0,-0.000675999999999996
194.298613,-17.237663,0.054664,9.7e-05,16387.855,29.079868,0.173647,0.587871,2065.308,0,0.007216
194.327563,-17.240461,0.049124,0.0002,14727.005,59.958492,0.174249,0.589909,479.692,0,0.0016760000000000039
194.311381,-17.236845,0.05,0.000333,14989.623,99.830889,0.175405,0.593821,730.414,0,0.0025520000000000057
194.104125,-17.414127,0.048343,0.00037,14492.867,99.99,0.178193,0.60326,256.16,0,0.000895
194.425261,-17.539338,0.044561,0.000327,13359.052,98.032134,0.181331,0.613884,-826.295,0,-0.0028869999999999937
194.363268,-17.579827,0.048247,0.000143,14464.087,42.870321,0.182281,0.6171,228.684,0,0.0007990000000000011
194.375052,-17.57633,0.04319,4e-05,12948.036,11.991698,0.183682,0.621845,-1218.692,0,-0.004257999999999998
194.460399,-17.499433,0.042653,0.000117,12787.048,35.075718,0.184302,0.623942,-1372.388,0,-0.004794999999999994
194.255143,-17.226461,0.050668,7.7e-05,15189.884,23.084019,0.187807,0.635809,921.603,0,0.0032200000000000006
194.395145,-17.5707,0.04328,8.7e-05,12975.018,26.081944,0.188041,0.636601,-1192.933,0,-0.004167999999999998
194.092994,-17.424027,0.042559,8.7e-05,12758.867,26.081944,0.189227,0.640617,-1399.292,0,-0.0048889999999999975
194.424508,-17.552327,0.043954,0.00021,13177.078,62.956416,0.190252,0.644086,-1000.026,0,-0.003493999999999997
194.252866,-17.598758,0.042413,0.000147,12715.098,44.069491,0.191075,0.646871,-1441.079,0,-0.005034999999999998
194.446643,-17.538664,0.046169,0.000167,13841.118,50.06534,0.195852,0.663046,-366.065,0,-0.0012789999999999954
194.240508,-17.601448,0.050331,0.000274,15088.854,82.143133,0.196265,0.664441,825.15,0,0.0028830000000000036
194.148692,-17.267585,0.049658,0.00014,14887.094,41.970944,0.197511,0.668659,632.529,0,0.0022100000000000036
194.457208,-17.531028,0.050035,0.000504,15000.116,99.99,0.198917,0.67342,740.431,0,0.002587000000000006
194.088902,-17.351993,0.047776,5.7e-05,14322.884,17.08817,0.20157,0.682402,93.878,0,0.0003280000000000019
194.337729,-17.213351,0.047256,0.000354,14166.992,99.99,0.202796,0.686553,-54.953,0,-0.00019199999999999773
194.505979,-17.448461,0.043353,0.000107,12996.902,32.077793,0.208637,0.706328,-1172.039,0,-0.0040949999999999945
194.407614,-17.233341,0.039514,0.000284,11845.999,85.141058,0.209834,0.710379,-2270.808,0,-0.007933999999999997
194.181,-17.229,0.046974,0.000333,14082.451,99.830889,0.210156,0.71147,-135.665,0,-0.00047399999999999526
194.364654,-17.610919,0.044261,0.000377,13269.114,99.99,0.211817,0.717093,-912.158,0,-0.0031869999999999954
194.453581,-17.265362,0.052843,0.000113,15841.933,33.876548,0.212992,0.721071,1544.115,0,0.005395000000000004
194.445907,-17.257555,0.047693,0.000227,14298.002,68.052888,0.213266,0.722,70.122,0,0.00024500000000000216
194.501137,-17.321013,0.04285,0.000107,12846.107,32.077793,0.219971,0.744696,-1316.004,0,-0.004597999999999998
194.142707,-17.242602,0.049834,7.3e-05,14939.857,21.884849,0.219977,0.744718,682.902,0,0.002386000000000006
194.354079,-17.198706,0.044981,0.000137,13484.965,41.071567,0.220847,0.747664,-706.086,0,-0.002466999999999997
194.09269,-17.527059,0.042703,9.7e-05,12802.037,29.079868,0.221777,0.750813,-1358.077,0,-0.004744999999999999
194.249546,-17.630086,0.043924,7.7e-05,13168.084,23.084019,0.222453,0.753099,-1008.612,0,-0.0035239999999999994
194.523053,-17.44473,0.047996,0.000324,14388.839,97.132756,0.224096,0.758662,156.844,0,0.0005479999999999999
194.221787,-17.190887,0.052426,0.000274,15716.919,82.143133,0.229911,0.778349,1424.765,0,0.004978000000000003
194.404848,-17.188573,0.053417,9e-05,16014.014,26.981321,0.247737,0.838699,1708.401,0,0.005969000000000002
194.486351,-17.57455,0.049554,0.000167,14855.915,50.06534,0.247988,0.839548,602.763,0,0.0021060000000000037
194.155359,-17.196381,0.04355,0.000157,13055.962,47.067416,0.250679,0.848659,-1115.655,0,-0.0038979999999999987
194.47534,-17.591511,0.045228,0.000484,13559.013,99.99,0.25203,0.853231,-635.391,0,-0.0022199999999999998
194.529541,-17.301298,0.049968,0.000254,14980.03,76.147284,0.252866,0.85606,721.255,0,0.0025200000000000014
194.356178,-17.656426,0.050128,9e-05,15027.996,26.981321,0.253072,0.856757,767.049,0,0.002680000000000002
194.029007,-17.353662,0.046159,0.00012,13838.12,35.975095,0.256373,0.867934,-368.928,0,-0.0012889999999999985
194.300565,-17.15473,0.054081,0.000147,16213.076,44.069491,0.25659,0.868668,1898.446,0,0.006633
194.320794,-17.667049,0.045094,0.000177,13518.841,53.063265,0.257487,0.871707,-673.744,0,-0.002353999999999995
194.212531,-17.164485,0.052153,9.7e-05,15635.076,29.079868,0.257738,0.872556,1346.629,0,0.004705000000000001
194.406516,-17.644622,0.044431,0.000117,13320.079,35.075718,0.258243,0.874265,-863.502,0,-0.003016999999999999
194.299541,-17.152421,0.050508,0.000123,15141.917,36.874472,0.258864,0.876367,875.81,0,0.0030600000000000002
194.351524,-17.663837,0.046859,0.00017,14047.975,50.964718,0.259233,0.877616,-168.579,0,-0.0005889999999999992
194.381495,-17.166128,0.040638,0.000287,12182.966,86.040435,0.259842,0.879679,-1949.105,0,-0.006809999999999997
