ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
16.085353,-0.226879,0.052362,1.1e-05,15697.733,3.297717,0.017582,0.062719,478.499,0
16.105237,-0.187275,0.050685,1.4e-05,15194.981,4.197094,0.051249,0.182816,0.0,0
16.07633,-0.279707,0.050551,1.5e-05,15154.809,4.496887,0.057516,0.205171,-38.234,0
16.065913,-0.281157,0.049225,9e-06,14757.284,2.698132,0.058444,0.208482,-416.583,0
16.100678,-0.135289,0.050551,1.5e-05,15154.809,4.496887,0.093285,0.332766,-38.234,0
15.962546,-0.253448,0.049329,1.3e-05,14788.462,3.897302,0.110077,0.392668,-386.908,0
16.00349,-0.32138,0.050548,1.1e-05,15153.909,3.297717,0.117987,0.420884,-39.09,0
16.139568,-0.320077,0.050981,1.5e-05,15283.719,4.496887,0.120646,0.430367,84.458,0
16.066148,-0.359514,0.049485,2.7e-05,14835.23,8.094396,0.13677,0.487887,-342.397,0
16.142371,-0.106533,0.051638,1.6e-05,15480.683,4.796679,0.137844,0.491718,271.92,0
16.214787,-0.209076,0.051586,1.2e-05,15465.094,3.597509,0.147163,0.524961,257.083,0
16.106858,-0.368884,0.051251,2.6e-05,15364.663,7.794604,0.151136,0.539131,161.497,0
16.065632,-0.375024,0.051874,3.1e-05,15551.434,9.293566,0.152287,0.543237,339.258,0
16.181968,-0.338844,0.049914,4e-06,14963.841,1.19917,0.162496,0.579654,-219.99,0
16.220379,-0.287534,0.051924,1e-05,15566.424,2.997925,0.165335,0.589781,353.524,0
16.255369,-0.224178,0.050903,1.2e-05,15260.335,3.597509,0.187113,0.667469,62.202,0
16.096028,-0.408004,0.051558,6.1e-05,15456.7,18.28734,0.187314,0.668185,249.094,0
16.029259,-0.421809,0.049901,1.2e-05,14959.943,3.597509,0.202834,0.723549,-223.699,0
15.891895,-0.355136,0.05164,2.7e-05,15481.283,8.094396,0.220517,0.786626,272.491,0
15.860301,-0.304407,0.049772,1.9e-05,14921.27,5.696057,0.223411,0.796952,-260.507,0
16.016495,0.010651,0.051222,8e-06,15355.969,2.39834,0.239082,0.852854,153.222,0
16.161301,-0.44766,0.051348,1.4e-05,15393.743,4.197094,0.243386,0.868205,189.174,0
15.802473,-0.298913,0.049625,1e-05,14877.201,2.997925,0.27648,0.986258,-302.45,0
16.228561,0.006979,0.050073,5.6e-05,15011.508,16.788378,0.280136,0.9993,-174.622,0
16.056415,-0.503264,0.051893,1.3e-05,15557.13,3.897302,0.280754,1.001505,344.679,0
15.844031,-0.461656,0.050241,9e-06,15061.873,2.698132,0.327642,1.168764,-126.687,0
15.845463,-0.469222,0.050069,1.3e-05,15010.309,3.897302,0.332237,1.185155,-175.764,0
15.840054,-0.480479,0.050675,1e-05,15191.983,2.997925,0.344233,1.227947,-2.853,0
15.841273,-0.492714,0.049512,1.3e-05,14843.324,3.897302,0.3527,1.258152,-334.693,0
16.428205,-0.117326,0.050226,1.9e-05,15057.376,5.696057,0.375066,1.337936,-130.967,0
16.038583,-0.667034,0.051764,6e-06,15518.457,1.798755,0.445264,1.588346,307.872,0
16.055271,0.258084,0.051421,7e-06,15415.628,2.098547,0.481019,1.715892,210.003,0
15.625299,-0.437904,0.050019,1.7e-05,14995.319,5.096472,0.492441,1.756636,-190.03,0
16.100452,0.294621,0.050704,1e-05,15200.677,2.997925,0.518382,1.84917,5.421,0
16.100494,0.29492,0.0509,1.5e-05,15259.436,4.496887,0.518683,1.850244,61.346,0
15.755567,-0.652776,0.051789,8e-06,15525.952,2.39834,0.531685,1.896627,315.005,0
15.755145,-0.652776,0.051789,8e-06,15525.952,2.39834,0.531934,1.897513,315.005,0
15.598123,-0.542638,0.050402,2.3e-05,15110.139,6.895227,0.568636,2.02844,-80.749,0
16.242667,0.401361,0.050251,1.2e-05,15064.871,3.597509,0.648031,2.311656,-123.833,0
15.679743,-0.865819,0.050405,2.7e-05,15111.039,8.094396,0.751311,2.680076,-79.893,0
15.662938,-0.878709,0.050504,8e-06,15140.718,2.39834,0.771072,2.750569,-51.645,0
15.5823,-0.830725,0.051364,7e-06,15398.54,2.098547,0.778315,2.776407,193.739,0
16.373053,0.509608,0.051049,2.3e-05,15304.105,6.895227,0.793259,2.829714,103.86,0
16.44721,0.508042,0.050041,7e-06,15001.914,2.098547,0.823209,2.936549,-183.753,0
15.919226,-1.039069,0.050478,6e-06,15132.924,1.798755,0.829802,2.960069,-59.063,0
15.602649,0.545415,0.050559,2.8e-05,15157.207,8.394189,0.898267,3.204297,-35.952,0
16.188208,0.708886,0.050023,1.1e-05,14996.518,3.297717,0.939336,3.350798,-188.889,0
15.327937,-0.851368,0.0506,1.1e-05,15169.498,3.297717,0.971194,3.464443,-24.253,0
15.348996,-0.952897,0.050679,1.7e-05,15193.182,5.096472,1.024906,3.656045,-1.712,0
16.542805,0.71911,0.049953,5e-06,14975.533,1.498962,1.05466,3.762184,-208.862,0
16.534537,0.72877,0.05013,5e-06,15028.596,1.498962,1.059632,3.779919,-158.358,0
15.324668,-1.005827,0.051182,1.4e-05,15343.978,4.197094,1.079868,3.852104,141.809,0
15.290639,-0.974216,0.051248,1.4e-05,15363.764,4.197094,1.081375,3.857479,160.641,0
15.240832,-1.001984,0.051064,1.7e-05,15308.602,5.096472,1.136581,4.054412,108.14,0
15.262906,0.579837,0.050705,1.1e-05,15200.977,3.297717,1.13699,4.055872,5.707,0
15.320138,-1.097718,0.051351,1.5e-05,15394.643,4.496887,1.151186,4.106511,190.03,0
17.197013,0.198723,0.050807,9e-06,15231.555,2.698132,1.20487,4.298012,34.81,0
17.209762,0.208073,0.050723,1.9e-05,15206.373,5.696057,1.220092,4.352311,10.843,0
17.246539,0.131781,0.051119,5e-06,15325.091,1.498962,1.230455,4.389279,123.833,0
16.834772,0.75636,0.051274,1.1e-05,15371.558,3.297717,1.243466,4.435691,168.06,0
16.602066,0.974601,0.050496,8e-06,15138.32,2.39834,1.310961,4.676458,-53.927,0
16.594401,0.981049,0.05016,5e-06,15037.59,1.498962,1.313764,4.686459,-149.799,0
17.355932,0.211861,0.051249,1e-05,15364.064,2.997925,1.359033,4.84794,160.926,0
17.081227,0.720252,0.050135,1.1e-05,15030.095,3.297717,1.383965,4.936878,-156.932,0
