ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
155.11453,-6.511334,0.053247,0.00018,15963.049,53.962642,0.00443,0.016959,-237.483,0
155.12582,-6.511415,0.054363,2.1e-05,16297.617,6.295642,0.006798,0.026024,79.919,0
155.11072,-6.526457,0.054248,0.00019,16263.141,56.960567,0.017387,0.066561,47.212,0
155.11667,-6.491761,0.051825,7e-05,15536.744,20.985472,0.019506,0.074674,-641.916,0
155.10141,-6.485813,0.055528,1.4e-05,16646.876,4.197094,0.030755,0.117738,411.258,0
155.146,-6.527129,0.050058,1.6e-05,15007.011,4.796679,0.031248,0.119624,-1144.47,0
155.10118,-6.482623,0.051992,2.4e-05,15586.809,7.195019,0.03355,0.128438,-594.419,0
155.12332,-6.544615,0.055433,1.3e-05,16618.395,3.897302,0.03376,0.129242,384.239,0
155.152,-6.494287,0.054648,2e-05,16383.058,5.995849,0.036875,0.141166,160.977,0
155.07936,-6.501889,0.051582,1e-05,15463.895,2.997925,0.040439,0.154809,-711.027,0
155.15741,-6.487788,0.053838,1.1e-05,16140.226,3.297717,0.044749,0.17131,-69.396,0
155.16675,-6.507217,0.056112,4.1e-05,16821.954,12.291491,0.047619,0.182298,577.354,0
155.0713,-6.523625,0.052754,7e-06,15815.251,2.098547,0.048996,0.18757,-377.698,0
155.14233,-6.557767,0.051597,5.7e-05,15468.391,17.08817,0.052086,0.199398,-706.761,0
155.09901,-6.562402,0.05285,8e-06,15844.031,2.39834,0.054978,0.210468,-350.394,0
155.06195,-6.51178,0.057301,8e-06,17178.408,2.39834,0.05667,0.216946,915.519,0
155.06866,-6.468826,0.053443,7e-05,16021.808,20.985472,0.065495,0.250733,-181.739,0
155.18228,-6.532618,0.054598,1.1e-05,16368.069,3.297717,0.066457,0.254415,146.756,0
155.09207,-6.575211,0.055708,1e-06,16700.838,0.299792,0.069436,0.265817,462.452,0
155.0588,-6.475306,0.055186,1.6e-05,16544.347,4.796679,0.069706,0.266853,313.99,0
155.18408,-6.476152,0.051059,2.9e-05,15307.103,8.693981,0.073529,0.281488,-859.774,0
155.04642,-6.487302,0.051933,7e-06,15569.122,2.098547,0.075932,0.290686,-611.199,0
155.18141,-6.555483,0.052702,4e-06,15799.662,1.19917,0.07625,0.291902,-392.487,0
155.19676,-6.522382,0.055298,3.7e-05,16577.923,11.092321,0.078089,0.298945,345.844,0
155.13208,-6.590303,0.053548,2.5e-05,16053.287,7.494811,0.080234,0.307156,-151.875,0
155.058,-6.456673,0.055746,1.3e-05,16712.23,3.897302,0.081467,0.311877,473.26,0
155.19206,-6.470122,0.052053,3.8e-05,15605.097,11.392113,0.083386,0.319221,-577.07,0
155.13605,-6.429268,0.053919,7e-06,16164.51,2.098547,0.083601,0.320044,-46.359,0
155.09201,-6.593711,0.056102,1.1e-05,16818.956,3.297717,0.08682,0.332368,574.51,0
