Field,n_objects
SPLUS-n05s04,323
SPLUS-n05s05,652
SPLUS-n05s06,85
SPLUS-n06s04,483
SPLUS-n06s05,856
SPLUS-n06s06,217
SPLUS-n07s03,3
SPLUS-n07s04,411
SPLUS-n07s05,145
