Field,n_objects
SPLUS-n14s47,184
SPLUS-n14s48,56
SPLUS-n15s23,96
SPLUS-n15s24,212
SPLUS-n15s25,197
SPLUS-n15s26,148
SPLUS-n15s27,181
SPLUS-n15s28,132
SPLUS-n15s29,168
SPLUS-n15s30,168
SPLUS-n15s31,311
SPLUS-n15s32,386
SPLUS-n15s33,265
SPLUS-n15s34,223
SPLUS-n15s35,192
SPLUS-n15s36,110
SPLUS-n15s37,139
SPLUS-n15s38,121
SPLUS-n15s39,109
SPLUS-n15s40,289
SPLUS-n15s41,191
SPLUS-n15s42,141
SPLUS-n15s43,121
SPLUS-n15s44,176
SPLUS-n15s45,223
SPLUS-n15s46,237
SPLUS-n15s47,208
SPLUS-n15s48,10
SPLUS-n16s22,49
SPLUS-n16s23,178
SPLUS-n16s24,152
SPLUS-n16s25,153
SPLUS-n16s26,225
SPLUS-n16s27,190
SPLUS-n16s28,261
SPLUS-n16s29,188
SPLUS-n16s30,268
SPLUS-n16s31,279
SPLUS-n16s32,391
SPLUS-n16s33,354
SPLUS-n16s34,241
SPLUS-n16s35,183
SPLUS-n16s36,217
SPLUS-n16s37,193
SPLUS-n16s38,312
SPLUS-n16s39,320
SPLUS-n16s40,197
SPLUS-n16s41,198
SPLUS-n16s42,182
SPLUS-n16s43,167
SPLUS-n16s44,204
SPLUS-n16s45,228
SPLUS-n16s46,119
SPLUS-n17s22,37
SPLUS-n17s23,138
SPLUS-n17s24,210
SPLUS-n17s25,223
SPLUS-n17s26,257
SPLUS-n17s27,178
SPLUS-n17s28,198
SPLUS-n17s29,292
SPLUS-n17s30,286
SPLUS-n17s31,277
SPLUS-n17s32,292
SPLUS-n17s33,299
SPLUS-n17s34,327
SPLUS-n17s35,275
SPLUS-n17s36,229
SPLUS-n17s37,207
SPLUS-n17s38,168
SPLUS-n17s39,225
SPLUS-n17s40,175
SPLUS-n17s41,125
SPLUS-n17s42,201
SPLUS-n17s43,209
SPLUS-n17s44,200
SPLUS-n17s45,176
SPLUS-n17s46,51
SPLUS-n18s22,12
SPLUS-n18s24,199
SPLUS-n18s29,224
SPLUS-n18s30,370
SPLUS-n18s31,315
SPLUS-n18s32,245
SPLUS-n18s33,340
SPLUS-n18s34,249
SPLUS-n18s35,267
SPLUS-n18s36,205
SPLUS-n18s37,400
SPLUS-n18s38,160
SPLUS-n18s39,242
SPLUS-n18s40,199
SPLUS-n18s41,229
SPLUS-n18s42,321
SPLUS-n18s43,251
SPLUS-n18s44,289
SPLUS-n18s45,126
SPLUS-n19s13,69
SPLUS-n19s14,151
SPLUS-n19s19,207
SPLUS-n19s20,241
SPLUS-n19s21,278
SPLUS-n19s22,346
SPLUS-n19s23,281
SPLUS-n19s24,337
SPLUS-n19s25,310
SPLUS-n19s26,378
SPLUS-n19s27,251
SPLUS-n19s28,240
SPLUS-n19s29,261
SPLUS-n19s30,173
SPLUS-n19s31,239
SPLUS-n19s32,164
SPLUS-n19s33,220
SPLUS-n19s34,165
SPLUS-n19s35,49
SPLUS-n20s13,14
SPLUS-n20s16,181
SPLUS-n20s18,177
SPLUS-n20s19,243
SPLUS-n20s20,267
SPLUS-n20s21,360
SPLUS-n20s22,215
SPLUS-n20s23,265
SPLUS-n20s24,280
SPLUS-n20s25,365
SPLUS-n20s26,404
SPLUS-n20s27,284
SPLUS-n20s28,236
SPLUS-n20s29,206
SPLUS-n20s30,285
SPLUS-n20s31,300
SPLUS-n20s32,282
SPLUS-n20s33,174
SPLUS-n20s34,86
