ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
198.76694,-16.394287,0.006461,0.00015,1936.959,44.968869,0.080052,0.055627,-843.268,0
198.77467,-16.34674,0.00912,1.3e-05,2734.107,3.897302,0.081921,0.056926,-53.465,0
198.771289,-16.345987,0.009013,0.000333,2702.029,99.830889,0.085139,0.059162,-85.248,0
198.88359,-16.480919,0.010701,0.00015,3208.079,44.968869,0.100722,0.069991,416.139,0
198.93797,-16.326786,0.007385,0.00013,2213.967,38.97302,0.102923,0.07152,-568.813,0
198.79393,-16.238605,0.009036,0.00015,2708.925,44.968869,0.156423,0.108697,-78.416,0
198.70514,-16.49259,0.007275,0.00011,2180.99,32.97717,0.175341,0.121842,-601.486,0
198.64528,-16.491268,0.007996,0.00015,2397.14,44.968869,0.222958,0.154931,-387.327,0
198.74742,-16.590273,0.006194,6e-05,1856.914,17.987547,0.227117,0.157822,-922.575,0
198.57234,-16.438698,0.008823,0.00015,2645.069,44.968869,0.271524,0.188679,-141.683,0
199.148259,-16.434824,0.008466,0.000333,2538.043,99.830889,0.290474,0.201847,-247.723,0
198.530874,-16.426575,0.008941,0.000333,2680.444,99.830889,0.30879,0.214575,-106.634,0
198.498065,-16.384366,0.008196,0.000333,2457.099,99.830889,0.337528,0.234545,-327.921,0
199.20306,-16.344296,0.008599,0.00015,2577.915,44.968869,0.341335,0.23719,-208.218,0
199.09622,-16.136366,0.007662,0.000103,2297.01,30.878623,0.343419,0.238639,-486.535,0
198.48427,-16.273418,0.008019,0.00015,2404.036,44.968869,0.368242,0.255888,-380.496,0
199.23087,-16.442359,0.008636,0.000333,2589.008,99.830889,0.369908,0.257045,-197.228,0
198.47568,-16.49088,0.007996,0.00015,2397.14,44.968869,0.37414,0.259986,-387.327,0
198.51332,-16.12305,0.00947,0.00015,2839.035,44.968869,0.416118,0.289156,50.495,0
198.7587,-15.951853,0.007412,9.7e-05,2222.062,29.079868,0.442411,0.307427,-560.793,0
199.29489,-16.229546,0.008346,0.00015,2502.068,44.968869,0.454539,0.315854,-283.367,0
198.3684,-16.31455,0.008853,0.00015,2654.063,44.968869,0.467346,0.324754,-132.772,0
198.462347,-16.086912,0.008405,0.000333,2519.756,99.830889,0.476868,0.331371,-265.842,0
198.501906,-16.012492,0.007601,0.000333,2278.722,99.830889,0.500607,0.347866,-504.654,0
199.4013,-16.540243,0.0096,0.00015,2878.008,44.968869,0.551183,0.383011,89.109,0
198.27292,-16.478136,0.006565,0.00013,1968.137,38.97302,0.56122,0.389986,-812.377,0
198.30205,-16.130516,0.009137,3.2e-05,2739.204,9.593359,0.58418,0.405941,-48.416,0
198.70773,-16.973522,0.007285,0.00015,2183.988,44.968869,0.6036,0.419435,-598.516,0
198.38434,-17.078718,0.009487,0.00015,2844.131,44.968869,0.824615,0.573016,55.545,0
198.15083,-15.878612,0.009851,2.7e-05,2953.256,8.094396,0.840683,0.584182,163.664,0
198.7504,-17.26807,0.007875,0.00015,2360.866,44.968869,0.887686,0.616843,-423.268,0
197.99371,-16.74835,0.00956,0.00015,2866.016,44.968869,0.897959,0.623983,77.228,0
198.11003,-15.797848,0.009924,9e-05,2975.14,26.981321,0.921514,0.64035,185.347,0
199.61188,-15.766806,0.009517,4.7e-05,2853.125,14.090246,0.957735,0.66552,64.456,0
197.79062,-16.558249,0.009773,0.00015,2929.872,44.968869,1.030812,0.7163,140.495,0
199.400717,-17.371329,0.008262,0.000333,2476.885,99.830889,1.118515,0.777244,-308.317,0
198.62674,-17.533531,0.008296,0.00013,2487.078,38.97302,1.167791,0.811486,-298.218,0
198.4587,-17.513365,0.007415,0.00015,2222.961,44.968869,1.188636,0.825971,-559.902,0
197.60384,-16.932829,0.008082,0.00015,2422.923,44.968869,1.31476,0.913613,-361.783,0
197.38254,-16.623823,0.008599,0.00015,2577.915,44.968869,1.42777,0.992143,-208.218,0
198.90576,-14.872478,0.00904,0.000143,2710.124,42.870321,1.514001,1.052064,-77.228,0
199.66632,-15.063349,0.010627,0.00015,3185.894,44.968869,1.536779,1.067892,394.159,0
199.82295,-15.156982,0.008402,0.00015,2518.856,44.968869,1.542998,1.072213,-266.733,0
197.31989,-16.88659,0.00947,1e-05,2839.035,2.997925,1.551014,1.077783,50.495,0
199.84236,-15.156447,0.009447,0.0004,2832.139,99.99,1.554759,1.080385,43.663,0
197.22826,-16.602991,0.008623,0.00015,2585.11,44.968869,1.570883,1.09159,-201.089,0
199.23071,-17.945059,0.008302,0.00015,2488.877,44.968869,1.601755,1.113043,-296.436,0
197.0578,-16.239357,0.009453,0.000333,2833.938,99.830889,1.725498,1.19903,45.446,0
199.83604,-14.844568,0.009166,7e-06,2747.898,2.098547,1.808226,1.256518,-39.802,0
200.39433,-15.182214,0.008783,0.00015,2633.077,44.968869,1.908788,1.326397,-153.565,0
199.62648,-14.608893,0.009637,1e-05,2889.1,2.997925,1.926539,1.338732,100.099,0
200.0708,-14.812585,0.009517,0.00012,2853.125,35.975095,1.961167,1.362794,64.456,0
200.40764,-14.855512,0.008696,0.00015,2606.995,44.968869,2.138799,1.486229,-179.406,0
200.07834,-14.461667,0.009173,2.1e-05,2749.996,6.295642,2.256162,1.567783,-37.723,0
196.39248,-15.750362,0.00959,0.000333,2875.01,99.830889,2.441656,1.696681,86.139,0
196.3146,-16.8882,0.00959,0.00015,2875.01,44.968869,2.483709,1.725903,86.139,0
197.94609,-18.792011,0.008446,0.00015,2532.047,44.968869,2.557926,1.777476,-253.664,0
199.67265,-19.079847,0.00928,0.00013,2782.074,38.97302,2.807565,1.950948,-5.941,0
197.94072,-19.261757,0.009176,0.00015,2750.896,44.968869,3.005574,2.088542,-36.832,0
195.8466,-17.394625,0.01014,0.00015,3039.896,44.968869,3.052896,2.121426,249.505,0
198.07883,-19.446033,0.008976,0.00013,2690.937,38.97302,3.148632,2.187952,-96.238,0
196.73087,-18.807863,0.009944,0.00015,2981.136,44.968869,3.162368,2.197496,191.287,0
198.37836,-19.546562,0.01001,2.7e-05,3000.923,8.094396,3.193237,2.218947,210.891,0
195.91058,-14.428083,0.008986,0.00015,2693.935,44.968869,3.432718,2.38536,-93.267,0
200.45445,-13.206624,0.009683,5e-06,2902.89,1.498962,3.532025,2.454367,113.763,0
197.82497,-19.82848,0.009183,7.3e-05,2752.994,21.884849,3.580608,2.488127,-34.753,0
199.8767,-12.740774,0.009977,0.000143,2991.029,42.870321,3.77554,2.623583,201.089,0
196.04047,-13.725646,0.010007,0.00015,3000.023,44.968869,3.786774,2.63139,210.0,0
198.85783,-20.240988,0.010017,0.00015,3003.021,44.968869,3.855466,2.679123,212.971,0
199.7125,-12.604,0.009965,3.4e-05,2987.432,10.192944,3.871029,2.689938,197.525,0
195.249,-14.51352,0.008756,1.7e-05,2624.983,5.096472,3.929236,2.730385,-161.584,0
195.16354,-14.666333,0.008963,0.00012,2687.04,35.975095,3.932343,2.732544,-100.099,0
202.67123,-18.01916,0.008773,0.00015,2630.079,44.968869,4.013649,2.789043,-156.535,0
