field,n_objects
STRIPE82_0053_predicted,6014
STRIPE82_0054_predicted,41268
STRIPE82_0055_predicted,12666
STRIPE82_0056_predicted,54176
STRIPE82_0057_predicted,775
STRIPE82_0058_predicted,19146
