ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
46.378613,-0.386085,0.024958,1.9e-05,7482.22,5.696057,0.010152,0.020487,-776.307,0
46.376934,-0.386611,0.024932,8e-06,7474.426,2.39834,0.011702,0.023617,-783.892,0
46.373165,-0.381806,0.024848,5e-06,7449.243,1.498962,0.012684,0.025598,-808.398,0
46.370438,-0.376867,0.024771,6e-06,7426.159,1.798755,0.015084,0.030441,-830.861,0
46.37856,-0.404975,0.028116,7e-06,8428.965,2.098547,0.027293,0.05508,144.992,0
46.41812,-0.401907,0.024759,7e-06,7422.561,2.098547,0.040173,0.081073,-834.362,0
46.34125,-0.382312,0.024973,7e-06,7486.717,2.098547,0.044335,0.089472,-771.931,0
46.42286,-0.408614,0.028051,1.2e-05,8409.478,3.597509,0.048004,0.096877,126.03,0
46.388893,-0.318455,0.028072,1.4e-05,8415.774,4.197094,0.060205,0.121499,132.156,0
46.331398,-0.344878,0.029357,1.3e-05,8801.007,3.897302,0.063667,0.128486,507.035,0
46.387836,-0.309077,0.024795,5e-06,7433.354,1.498962,0.069525,0.140308,-823.86,0
46.429073,-0.313378,0.027934,2.9e-05,8374.403,8.693981,0.078445,0.158309,91.897,0
46.433758,-0.47545,0.028147,9.4e-05,8438.258,28.180491,0.108275,0.218509,154.036,0
46.29263,-0.314894,0.028099,1.3e-05,8423.868,3.897302,0.112536,0.227108,140.033,0
46.295906,-0.309217,0.028663,7e-06,8592.951,2.098547,0.113235,0.228519,304.571,0
46.279774,-0.306192,0.029371,6e-06,8805.204,1.798755,0.128059,0.258436,511.12,0
46.46727,-0.48989,0.027897,2.5e-05,8363.31,7.494811,0.138175,0.278851,81.102,0
46.347107,-0.242162,0.028806,6e-06,8635.822,1.798755,0.141678,0.285921,346.289,0
46.34443,-0.24248,0.029214,8e-06,8758.137,2.39834,0.142121,0.286814,465.317,0
46.333122,-0.527707,0.028233,3.3e-05,8464.04,9.893151,0.158052,0.318965,179.125,0
46.495472,-0.493581,0.026459,6e-06,7932.209,1.798755,0.159183,0.321247,-338.413,0
46.55738,-0.341546,0.029387,1.1e-05,8810.001,3.297717,0.175888,0.354959,515.788,0
46.558136,-0.343561,0.02947,7e-06,8834.884,2.098547,0.176216,0.355621,540.002,0
46.56051,-0.344346,0.028562,6e-06,8562.672,1.798755,0.178391,0.36001,275.106,0
46.56463,-0.319252,0.029499,6e-06,8843.578,1.798755,0.188758,0.380933,548.462,0
46.21546,-0.477077,0.02905,4.4e-05,8708.971,13.190868,0.196451,0.396458,417.473,0
46.199703,-0.457156,0.028344,3.9e-05,8497.317,11.691906,0.201666,0.406982,211.508,0
46.521282,-0.534005,0.024768,1.3e-05,7425.26,3.897302,0.206444,0.416623,-831.737,0
46.18093,-0.427088,0.028718,1.3e-05,8609.44,3.897302,0.210172,0.424147,320.617,0
46.58871,-0.547509,0.027845,1.2e-05,8347.721,3.597509,0.264322,0.533427,65.932,0
46.604137,-0.551209,0.025127,8e-06,7532.885,2.39834,0.278639,0.56232,-727.004,0
46.68589,-0.408764,0.025198,4e-06,7554.17,1.19917,0.301971,0.609406,-706.291,0
46.660282,-0.509934,0.025337,1e-05,7595.842,2.997925,0.304633,0.614778,-665.739,0
46.39174,-0.690533,0.028329,2.2e-05,8492.821,6.595434,0.312037,0.629721,207.132,0
46.25475,-0.08474,0.029943,5e-06,8976.686,1.498962,0.321568,0.648955,677.992,0
46.25945,-0.081516,0.030106,1e-06,9025.552,0.299792,0.322653,0.651144,725.545,0
46.25688,-0.076693,0.029743,5e-06,8916.727,1.498962,0.328096,0.66213,619.645,0
46.29314,-0.062665,0.029975,2.2e-05,8986.279,6.595434,0.329099,0.664154,687.328,0
46.67139,-0.555052,0.024861,9e-06,7453.14,2.698132,0.336037,0.678155,-804.605,0
46.0106,-0.418088,0.028228,4.1e-05,8462.542,12.291491,0.376897,0.760615,177.667,0
46.319103,-0.766493,0.025077,2.8e-05,7517.895,8.394189,0.393562,0.794245,-741.59,0
46.318771,-0.766545,0.025077,2.8e-05,7517.895,8.394189,0.393669,0.794462,-741.59,0
46.673904,-0.6638,0.029111,5e-06,8727.258,1.498962,0.405681,0.818704,435.269,0
46.67504,-0.663639,0.02906,7e-06,8711.969,2.098547,0.406377,0.820108,420.39,0
45.99767,-0.532821,0.028166,2.8e-05,8443.954,8.394189,0.417307,0.842167,159.579,0
46.633038,-0.738052,0.026068,6e-06,7814.99,1.798755,0.436512,0.880924,-452.481,0
46.632856,-0.738869,0.026083,3.6e-05,7819.487,10.792528,0.437082,0.882075,-448.105,0
46.63257,-0.739074,0.026083,3.6e-05,7819.487,10.792528,0.43709,0.882089,-448.105,0
45.97113,-0.195579,0.02806,2e-06,8412.176,0.599585,0.452898,0.913992,128.655,0
45.961308,-0.205178,0.027498,8e-06,8243.693,2.39834,0.458182,0.924655,-35.3,0
46.555435,-0.804964,0.025437,8e-06,7625.821,2.39834,0.459044,0.926396,-636.566,0
45.960182,-0.204373,0.027605,1.2e-05,8275.771,3.597509,0.459529,0.927373,-4.084,0
46.31405,-0.849063,0.024981,1e-05,7489.115,2.997925,0.475886,0.960384,-769.597,0
46.535096,-0.836449,0.027835,1.1e-05,8344.723,3.297717,0.481728,0.972174,63.015,0
46.624477,-0.81426,0.028114,4e-05,8428.365,11.991698,0.496968,1.002929,144.409,0
45.8929,-0.445433,0.027937,2e-05,8375.302,5.995849,0.497035,1.003066,92.772,0
46.16451,-0.841266,0.027536,9e-06,8255.085,2.698132,0.512737,1.034753,-24.214,0
46.16337,-0.844265,0.027735,1.3e-05,8314.744,3.897302,0.515934,1.041206,33.841,0
46.61245,-0.846612,0.028122,9e-06,8430.764,2.698132,0.520202,1.049818,146.743,0
45.87185,-0.194099,0.027884,5e-06,8359.413,1.498962,0.545688,1.101252,77.31,0
46.838158,-0.684883,0.028663,5e-06,8592.951,1.498962,0.546617,1.103126,304.571,0
46.36461,-0.936461,0.029068,7e-06,8714.367,2.098547,0.558289,1.126682,422.724,0
46.178574,-0.909013,0.02766,6e-05,8292.259,17.987547,0.569356,1.149016,11.961,0
46.178,-0.909361,0.027726,2.9e-05,8312.046,8.693981,0.569889,1.150092,31.216,0
46.326557,0.215521,0.028937,1.6e-05,8675.094,4.796679,0.596991,1.204785,384.507,0
46.21427,0.205043,0.029051,1.3e-05,8709.271,3.897302,0.608182,1.227371,417.765,0
46.23775,0.216807,0.029082,7e-06,8718.564,2.098547,0.613408,1.237917,426.808,0
46.313778,0.241082,0.029255,4.4e-05,8770.428,13.190868,0.62377,1.258829,477.279,0
46.107517,-0.953978,0.030189,1e-06,9050.435,0.299792,0.639012,1.289588,749.759,0
46.53199,-1.005958,0.02814,5e-06,8436.16,1.498962,0.644289,1.300237,151.994,0
46.687363,-0.9985,0.024906,2.9e-05,7466.631,8.693981,0.689556,1.39159,-791.477,0
46.094566,-1.012567,0.027899,1e-05,8363.91,2.997925,0.697539,1.407702,81.686,0
46.31824,0.320404,0.027688,1.1e-05,8300.654,3.297717,0.702186,1.417078,20.13,0
46.18059,0.310618,0.028121,2e-06,8430.464,0.599585,0.718973,1.450958,146.451,0
45.858105,0.203533,0.028413,5e-06,8518.003,1.498962,0.785423,1.585059,231.638,0
45.852547,-0.971591,0.030061,1.1e-05,9012.061,3.297717,0.797267,1.608962,712.417,0
46.41961,-1.177121,0.02893,1.1e-05,8672.996,3.297717,0.799292,1.613049,382.465,0
47.005833,-0.890453,0.028947,8e-06,8678.092,2.39834,0.804314,1.623184,387.424,0
