ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
63.494703,-38.097259,0.049821,0.00015,14935.96,44.968869,0.006,0.021382,-79.652,0
63.490946,-38.107733,0.051852,0.000207,15544.839,62.057039,0.008091,0.028833,500.177,0
63.490842,-38.111141,0.050708,0.00015,15201.876,44.968869,0.011376,0.040537,173.578,0
63.49742,-38.090497,0.04896,0.000167,14677.839,50.06534,0.012091,0.043086,-325.458,0
63.508202,-38.097645,0.050775,0.00013,15221.962,38.97302,0.016133,0.057491,192.705,0
63.549516,-38.127086,0.049002,0.000297,14690.43,89.03836,0.055526,0.197866,-313.467,0
63.478481,-38.15765,0.050317,0.000297,15084.657,89.03836,0.058127,0.207132,61.951,0
63.59145,-38.088764,0.050162,0.000297,15038.189,89.03836,0.082243,0.293068,17.7,0
63.401292,-38.028278,0.049098,0.000297,14719.21,89.03836,0.098951,0.352607,-286.06,0
63.434795,-38.204719,0.050487,0.000297,15135.622,89.03836,0.112756,0.4018,110.484,0
63.51,-38.229,0.050123,0.000333,15026.497,99.830889,0.130165,0.463837,6.566,0
63.443341,-38.239391,0.051456,0.00015,15426.121,44.968869,0.143738,0.512203,387.124,0
63.291468,-38.059783,0.050099,0.000297,15019.302,89.03836,0.15974,0.569229,-0.285,0
63.668093,-38.013827,0.051195,0.000297,15347.875,89.03836,0.165917,0.59124,312.611,0
63.533116,-38.278301,0.050061,0.00015,15007.91,44.968869,0.181814,0.647886,-11.134,0
63.71741,-37.98798,0.048928,0.000213,14668.245,63.855794,0.212515,0.757288,-334.594,0
63.316313,-38.294655,0.0505,0.000333,15139.519,99.830889,0.236912,0.844227,114.196,0
63.209282,-38.242776,0.051417,0.000297,15414.429,89.03836,0.261657,0.932404,375.99,0
63.22462,-38.292169,0.04845,0.000297,14524.945,89.03836,0.282596,1.007021,-471.058,0
63.226167,-38.302717,0.050412,0.000113,15113.137,33.876548,0.289003,1.029852,89.073,0
63.326552,-38.367228,0.049854,0.000213,14945.853,63.855794,0.295865,1.054304,-70.23,0
63.825378,-37.94607,0.051344,0.000213,15392.544,63.855794,0.306945,1.093786,355.149,0
63.389867,-38.429567,0.049064,0.00015,14709.017,44.968869,0.338479,1.206157,-295.767,0
63.602125,-37.755691,0.050091,0.000103,15016.904,30.878623,0.355845,1.268039,-2.569,0
63.883528,-37.887909,0.051738,0.000297,15510.662,89.03836,0.376698,1.342348,467.632,0
63.966031,-38.065366,0.048677,0.00015,14592.997,44.968869,0.377833,1.346393,-406.251,0
63.92387,-37.941573,0.048597,0.000297,14569.014,89.03836,0.377879,1.346555,-429.091,0
63.42707,-38.491894,0.048739,0.000297,14611.585,89.03836,0.394809,1.406885,-388.551,0
63.592513,-37.711266,0.050432,0.000297,15119.133,89.03836,0.397352,1.415948,94.782,0
62.967489,-38.065814,0.04847,0.000297,14530.94,89.03836,0.41097,1.464474,-465.348,0
62.962129,-37.964297,0.049391,0.00015,14807.049,44.968869,0.435449,1.551703,-202.412,0
62.965792,-37.952611,0.051653,0.000297,15485.18,89.03836,0.436516,1.555508,443.365,0
63.107566,-38.43261,0.050695,0.000213,15197.979,63.855794,0.447457,1.594497,169.866,0
63.345511,-38.540834,0.048634,0.000103,14580.106,30.878623,0.454856,1.620859,-418.528,0
63.0512,-37.760596,0.049041,0.00015,14702.122,44.968869,0.483016,1.721207,-302.333,0
64.027406,-38.336848,0.050377,0.000213,15102.645,63.855794,0.486139,1.732338,79.081,0
63.202583,-38.583556,0.050796,0.000297,15228.258,89.03836,0.533147,1.899846,198.701,0
62.941575,-38.453941,0.048777,0.00015,14622.977,44.968869,0.556885,1.984437,-377.703,0
63.620187,-37.546267,0.051224,0.000213,15356.569,63.855794,0.563431,2.007762,320.89,0
63.451907,-37.519884,0.051381,0.000213,15403.636,63.855794,0.580808,2.069685,365.712,0
62.78896,-38.382853,0.050965,0.00015,15278.923,44.968869,0.618503,2.204009,246.948,0
64.245461,-37.898466,0.050545,0.000297,15153.01,89.03836,0.62928,2.242414,127.043,0
63.332919,-37.465914,0.050935,0.000297,15269.929,89.03836,0.645711,2.300966,238.384,0
62.812267,-38.49465,0.048656,0.000297,14586.702,89.03836,0.662154,2.35956,-412.247,0
63.356722,-37.347079,0.051279,0.00015,15373.057,44.968869,0.759967,2.708111,336.592,0
62.496879,-37.945515,0.050719,0.000297,15205.174,89.03836,0.795038,2.833087,176.718,0
62.855062,-38.784918,0.050364,0.000297,15098.747,89.03836,0.846838,3.017673,75.369,0
63.357545,-38.971982,0.0498,0.000333,14929.664,99.830889,0.877997,3.128707,-85.647,0
63.586063,-38.982825,0.0486,0.000133,14569.913,39.872397,0.886197,3.157926,-428.234,0
63.574589,-39.007425,0.050909,0.00015,15262.134,44.968869,0.909984,3.242693,230.961,0
64.420189,-37.531657,0.051539,0.00015,15451.003,44.968869,0.928027,3.306987,410.819,0
63.397684,-39.089227,0.050558,0.00015,15156.907,44.968869,0.991772,3.534141,130.754,0
64.211355,-38.951558,0.050882,0.000147,15254.04,44.069491,1.024329,3.650154,223.253,0
64.239433,-38.944086,0.050949,0.00015,15274.126,44.968869,1.030643,3.672655,242.381,0
63.843688,-39.099589,0.049615,0.000297,14874.203,89.03836,1.038056,3.699069,-138.462,0
64.350964,-37.281917,0.050495,0.00015,15138.02,44.968869,1.063258,3.788877,112.768,0
64.036223,-39.076377,0.049697,0.000213,14898.786,63.855794,1.067467,3.803876,-115.052,0
63.76864,-39.166461,0.050901,0.000297,15259.736,89.03836,1.0891,3.880965,228.677,0
64.618,-37.4,0.050636,0.000333,15180.291,99.830889,1.131748,4.032938,153.022,0
63.976115,-39.166576,0.050068,0.000213,15010.009,63.855794,1.133656,4.039739,-9.136,0
62.106933,-38.506239,0.050135,0.00015,15030.095,44.968869,1.160194,4.134303,9.992,0
63.247936,-39.25488,0.049932,0.000297,14969.237,89.03836,1.170219,4.170028,-47.962,0
63.960174,-39.211833,0.050301,0.00015,15079.86,44.968869,1.172299,4.177438,57.383,0
62.03464,-38.369493,0.050441,0.000297,15121.831,89.03836,1.17496,4.186924,97.352,0
62.19589,-38.697329,0.050091,0.000103,15016.904,30.878623,1.179224,4.202117,-2.569,0
64.440235,-37.142333,0.051349,0.00015,15394.043,44.968869,1.216035,4.333292,356.576,0
64.510145,-39.021843,0.0503,0.000333,15079.561,99.830889,1.223476,4.359807,57.098,0
64.825407,-37.356483,0.050031,0.00015,14998.916,44.968869,1.288645,4.592034,-19.699,0
