ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member,z_offset
357.903014,-28.365003,0.027646,3.1e-05,8288.062,9.293566,0.004692,0.009852,-416.59,0,-0.0014300000000000007
357.9031,-28.3647,0.0299,0.000333,8963.794,99.830889,0.004873,0.010232,240.049,0,0.0008239999999999983
357.765219,-28.350033,0.027571,0.000213,8265.578,63.855794,0.118006,0.247769,-438.44,0,-0.0015050000000000029
357.914917,-28.59225,0.027891,0.000213,8361.511,63.855794,0.22614,0.474811,-345.217,0,-0.001185000000000002
357.625333,-28.427667,0.027616,0.00015,8279.069,44.968869,0.247576,0.519818,-425.33,0,-0.0014599999999999995
357.79721,-28.101704,0.029507,0.000297,8845.976,89.03836,0.279348,0.586527,125.56,0,0.00043099999999999736
357.896886,-28.079223,0.028303,0.000103,8485.026,30.878623,0.287379,0.603388,-225.192,0,-0.0007730000000000029
357.655439,-28.598294,0.027993,0.000213,8392.09,63.855794,0.315019,0.661423,-315.502,0,-0.0010830000000000006
357.959699,-27.9653,0.029364,3.3e-05,8803.106,9.893151,0.404956,0.850257,83.901,0,0.00028800000000000006
357.4365,-28.261306,0.028609,0.000213,8576.762,63.855794,0.419515,0.880825,-136.047,0,-0.00046700000000000214
357.976634,-27.929873,0.02926,1.9e-05,8771.927,5.696057,0.442174,0.928402,53.603,0,0.00018400000000000014
357.752322,-27.938975,0.02966,0.000333,8891.844,99.830889,0.446424,0.937325,170.132,0,0.0005839999999999977
357.339625,-28.541556,0.029133,0.000213,8733.854,63.855794,0.521549,1.095059,16.605,0,5.6999999999998024e-05
357.306042,-28.262167,0.02955,0.00015,8858.867,44.968869,0.531245,1.115417,138.087,0,0.00047399999999999873
357.869167,-28.930278,0.028703,0.000333,8604.943,99.830889,0.564249,1.184713,-108.663,0,-0.0003730000000000018
357.633793,-28.939351,0.029375,0.000213,8806.403,63.855794,0.618136,1.297856,87.105,0,0.0002989999999999972
358.100809,-29.022931,0.028943,1.7e-05,8676.893,5.096472,0.68016,1.428083,-38.746,0,-0.00013300000000000117
358.042515,-29.078953,0.028993,1.4e-05,8691.883,4.197094,0.723614,1.51932,-24.18,0,-8.299999999999974e-05
358.732236,-28.208562,0.029377,0.00015,8807.003,44.968869,0.750885,1.57658,87.688,0,0.0003009999999999992
358.025431,-29.114433,0.029036,0.000213,8704.774,63.855794,0.756193,1.587724,-11.653,0,-4.000000000000184e-05
357.111667,-27.9875,0.028747,0.000333,8618.134,99.830889,0.788963,1.656529,-95.845,0,-0.00032899999999999943
356.937652,-28.140745,0.02884,1.9e-05,8646.014,5.696057,0.874697,1.836538,-68.752,0,-0.0002360000000000001
356.928009,-28.137729,0.02902,0.000333,8699.977,99.830889,0.883673,1.855385,-16.314,0,-5.6000000000000494e-05
356.921208,-28.144139,0.028,0.000333,8394.189,99.830889,0.887827,1.864107,-313.462,0,-0.0010760000000000006
358.711167,-28.893139,0.030168,8.3e-05,9044.139,24.882774,0.888381,1.865271,318.124,0,0.0010919999999999992
356.925,-28.104,0.028286,0.000333,8479.929,99.830889,0.895534,1.88029,-230.144,0,-0.0007900000000000025
358.14165,-29.271744,0.0291,0.000333,8723.961,99.830889,0.930188,1.95305,6.992,0,2.3999999999999716e-05
356.882338,-28.10707,0.028223,1.7e-05,8461.043,5.096472,0.930628,1.953973,-248.498,0,-0.0008529999999999996
356.868083,-28.136,0.027863,3.3e-05,8353.117,9.893151,0.935129,1.963423,-353.374,0,-0.0012130000000000023
356.870529,-28.122607,0.028,0.000333,8394.189,99.830889,0.936443,1.966183,-313.462,0,-0.0010760000000000006
357.975244,-29.318192,0.028554,0.000213,8560.274,63.855794,0.954016,2.00308,-152.07,0,-0.0005220000000000016
358.81514,-28.959508,0.028977,0.00015,8687.086,44.968869,1.001406,2.10258,-28.841,0,-9.900000000000186e-05
356.810938,-27.957714,0.028553,5e-05,8559.974,14.989623,1.040262,2.184163,-152.361,0,-0.0005230000000000026
356.800417,-27.930056,0.02934,0.000117,8795.911,35.075718,1.05987,2.225333,76.909,0,0.00026400000000000035
357.431566,-29.371588,0.029921,0.000213,8970.09,63.855794,1.085565,2.279283,246.167,0,0.0008449999999999985
357.265436,-29.301281,0.029487,0.000297,8839.98,89.03836,1.087861,2.284105,119.733,0,0.00041099999999999817
358.067709,-29.447652,0.030091,2.7e-05,9021.055,8.094396,1.091317,2.291361,295.692,0,0.0010149999999999985
359.006702,-28.862562,0.027893,0.00015,8362.111,44.968869,1.094406,2.297847,-344.634,0,-0.001183
356.596197,-28.003246,0.028847,0.0001,8648.113,29.979246,1.201738,2.523203,-66.713,0,-0.00022900000000000004
356.562792,-28.098972,0.027999,2.3e-05,8393.889,6.895227,1.20498,2.53001,-313.754,0,-0.0010770000000000016
358.355313,-29.538125,0.028626,0.00015,8581.859,44.968869,1.238708,2.600827,-131.095,0,-0.0004500000000000025
358.064276,-29.599872,0.030248,0.000213,9068.122,63.855794,1.241921,2.607572,341.429,0,0.0011719999999999994
359.104858,-29.023387,0.02959,0.000103,8870.859,30.878623,1.248638,2.621676,149.739,0,0.0005140000000000006
358.144167,-29.610278,0.029107,0.000333,8726.059,99.830889,1.2624,2.650572,9.031,0,3.099999999999978e-05
358.102,-27.107389,0.02901,0.000213,8696.979,63.855794,1.271941,2.670604,-19.227,0,-6.600000000000009e-05
356.864195,-27.465525,0.028376,0.000113,8506.911,33.876548,1.280406,2.688376,-203.925,0,-0.0007000000000000027
359.17,-29.056389,0.029967,0.000333,8983.881,99.830889,1.314749,2.760484,259.568,0,0.0008909999999999994
359.413213,-28.459577,0.028697,0.000103,8603.144,30.878623,1.336513,2.80618,-110.411,0,-0.00037900000000000086
359.186,-29.123,0.029508,0.000333,8846.276,99.830889,1.362575,2.860901,125.851,0,0.00043199999999999836
356.567106,-27.510322,0.02889,0.00015,8661.004,44.968869,1.450744,3.046024,-54.186,0,-0.00018600000000000214
359.16806,-29.292367,0.029207,0.00015,8756.038,44.968869,1.4512,3.046981,38.163,0,0.00013099999999999917
356.265667,-27.986639,0.029875,0.000213,8956.3,63.855794,1.485739,3.119499,232.766,0,0.0007989999999999976
359.581225,-28.128352,0.029919,0.000297,8969.491,89.03836,1.500153,3.149763,245.584,0,0.000843
