field,n_objects
STRIPE82_0015_predicted,16478
STRIPE82_0016_predicted,16984
STRIPE82_0017_predicted,48362
STRIPE82_0018_predicted,61599
STRIPE82_0019_predicted,41381
STRIPE82_0020_predicted,52266
STRIPE82_0021_predicted,50067
STRIPE82_0022_predicted,33099
STRIPE82_0023_predicted,44977
STRIPE82_0024_predicted,43992
STRIPE82_0025_predicted,53713
STRIPE82_0026_predicted,60097
STRIPE82_0027_predicted,46136
STRIPE82_0028_predicted,39864
STRIPE82_0029_predicted,60170
STRIPE82_0030_predicted,54953
STRIPE82_0031_predicted,46963
STRIPE82_0032_predicted,46563
STRIPE82_0033_predicted,49895
STRIPE82_0034_predicted,44060
STRIPE82_0035_predicted,38136
STRIPE82_0036_predicted,28630
STRIPE82_0037_predicted,43536
STRIPE82_0038_predicted,44641
STRIPE82_0039_predicted,61673
STRIPE82_0040_predicted,50522
STRIPE82_0041_predicted,51114
STRIPE82_0042_predicted,52829
STRIPE82_0043_predicted,57980
STRIPE82_0044_predicted,50250
STRIPE82_0045_predicted,48063
STRIPE82_0046_predicted,36917
STRIPE82_0047_predicted,25479
STRIPE82_0048_predicted,24728
