ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
56.444716,-57.035851,0.059304,0.000103,17778.892,30.878623,0.053722,0.21603,653.474,0
56.444889,-57.065764,0.058964,0.00015,17676.962,44.968869,0.05408,0.217469,557.041,0
56.397,-57.07,0.058739,0.000333,17609.509,99.830889,0.080309,0.322941,493.225,0
56.379303,-57.024373,0.05897,0.000333,17678.761,99.830889,0.091084,0.366269,558.743,0
56.3575,-56.983889,0.05897,0.000333,17678.761,99.830889,0.119264,0.479587,558.743,0
56.712283,-56.96946,0.054915,0.00015,16463.103,44.968869,0.123562,0.49687,-591.36,0
56.756894,-56.99187,0.055845,0.00015,16741.91,44.968869,0.131514,0.52885,-327.588,0
56.419659,-57.166101,0.058114,0.00015,17422.139,44.968869,0.133281,0.535952,315.959,0
56.336631,-57.149547,0.05811,0.000333,17420.94,99.830889,0.148812,0.598408,314.825,0
56.928459,-56.95197,0.056856,0.00015,17045.0,44.968869,0.232919,0.936623,-40.842,0
56.844929,-56.825842,0.057296,0.00015,17176.909,44.968869,0.278844,1.121297,83.953,0
56.417058,-56.767293,0.058884,0.000297,17652.979,89.03836,0.290508,1.168199,534.351,0
56.282003,-57.324814,0.05817,8.7e-05,17438.927,26.081944,0.308568,1.240824,331.842,0
55.938336,-57.230276,0.05787,0.00015,17348.99,44.968869,0.373619,1.502411,246.754,0
57.050752,-56.778562,0.058344,0.00015,17491.091,44.968869,0.388397,1.561835,381.193,0
56.534284,-56.558333,0.057713,0.00015,17301.922,44.968869,0.491677,1.977147,202.225,0
