ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
63.49475,-38.097306,0.049821,0.00015,14935.96,44.968869,0.001884,0.006715,-79.652,0
63.497583,-38.090611,0.04896,0.000167,14677.839,50.06534,0.007547,0.026894,-325.458,0
63.508292,-38.097694,0.050775,0.00013,15221.962,38.97302,0.008978,0.031991,192.705,0
63.491083,-38.107611,0.051852,0.000207,15544.839,62.057039,0.010519,0.037486,500.177,0
63.491,-38.111306,0.050708,0.00015,15201.876,44.968869,0.013961,0.04975,173.578,0
63.549417,-38.127139,0.049002,0.000297,14690.43,89.03836,0.050489,0.179917,-313.467,0
63.478458,-38.157806,0.050317,0.000297,15084.657,89.03836,0.061406,0.218819,61.951,0
63.591417,-38.088917,0.050162,0.000297,15038.189,89.03836,0.074952,0.267087,17.7,0
63.401292,-38.028278,0.049098,0.000297,14719.21,89.03836,0.102671,0.365863,-286.06,0
63.434708,-38.204806,0.050487,0.000297,15135.622,89.03836,0.117359,0.418203,110.484,0
63.51,-38.229,0.050123,0.000333,15026.497,99.830889,0.131267,0.467763,6.566,0
63.443458,-38.239306,0.051456,0.00015,15426.121,44.968869,0.147298,0.524891,387.124,0
63.668042,-38.013972,0.051195,0.000297,15347.875,89.03836,0.158819,0.565945,312.611,0
63.291417,-38.059917,0.050099,0.000297,15019.302,89.03836,0.16616,0.592105,-0.285,0
63.688833,-38.172417,0.053045,0.000297,15902.491,89.03836,0.16832,0.599801,840.766,0
63.69525,-38.0085,0.052893,0.000297,15856.922,89.03836,0.180001,0.641428,797.372,0
63.533042,-38.278333,0.050061,0.00015,15007.91,44.968869,0.182425,0.650064,-11.134,0
63.717125,-37.987861,0.048928,0.000213,14668.245,63.855794,0.205419,0.732004,-334.594,0
63.316313,-38.294655,0.0505,0.000333,15139.519,99.830889,0.242517,0.864199,114.196,0
63.20925,-38.242944,0.051417,0.000297,15414.429,89.03836,0.268719,0.95757,375.99,0
63.852625,-38.154306,0.053005,0.000297,15890.499,89.03836,0.28552,1.01744,829.347,0
