ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
162.42513,0.346689,0.039386,8.2e-05,11807.626,24.582982,0.008887,0.025242,-11.537,0
162.43681,0.338905,0.038845,1e-05,11645.438,2.997925,0.009873,0.02804,-167.573,0
162.42154,0.363124,0.038667,7e-06,11592.075,2.098547,0.02571,0.07302,-218.912,0
162.45955,0.328951,0.040012,9e-06,11995.296,2.698132,0.033803,0.096006,169.015,0
162.39337,0.353226,0.036864,7e-06,11051.549,2.098547,0.036898,0.104796,-738.935,0
162.39546,0.306471,0.040427,4.1e-05,12119.71,12.291491,0.044578,0.126609,288.71,0
162.43062,0.288282,0.038533,0.000134,11551.903,40.172189,0.049847,0.141573,-257.56,0
162.4788,0.303661,0.039159,5e-06,11739.573,1.498962,0.062163,0.176551,-77.008,0
162.4952,0.322377,0.039099,9e-06,11721.585,2.698132,0.069985,0.198768,-94.314,0
162.42932,0.407943,0.038582,1.1e-05,11566.593,3.297717,0.069986,0.198771,-243.427,0
162.49751,0.353258,0.03765,8e-06,11287.186,2.39834,0.072162,0.204951,-512.236,0
162.48769,0.288726,0.039278,5.7e-05,11775.248,17.08817,0.078187,0.222063,-42.686,0
162.36517,0.289177,0.039382,5e-06,11806.427,1.498962,0.078762,0.223697,-12.691,0
162.50352,0.314622,0.040943,3.5e-05,12274.403,10.492736,0.080029,0.227294,437.535,0
162.34753,0.327196,0.041061,5e-06,12309.778,1.498962,0.080178,0.227718,471.569,0
162.4985,0.397677,0.03883,8e-06,11640.941,2.39834,0.09315,0.264559,-171.899,0
162.51949,0.351662,0.039969,2.3e-05,11982.405,6.895227,0.093513,0.265592,156.613,0
162.51068,0.382473,0.037479,4e-06,11235.922,1.19917,0.094783,0.269198,-561.556,0
162.52574,0.333274,0.040329,9e-06,12090.33,2.698132,0.098872,0.280811,260.444,0
162.34462,0.394523,0.039172,1.6e-05,11743.47,4.796679,0.09989,0.283703,-73.259,0
162.32422,0.332838,0.041061,2e-06,12309.778,0.599585,0.102887,0.292213,471.569,0
162.32677,0.365956,0.037814,3e-06,11336.352,0.899377,0.104035,0.295474,-464.935,0
162.32079,0.329325,0.040614,8e-06,12175.771,2.39834,0.106541,0.302591,342.644,0
162.31964,0.32651,0.040199,4e-06,12051.357,1.19917,0.10795,0.306594,222.95,0
162.31662,0.323849,0.040261,4e-06,12069.944,1.19917,0.11126,0.315995,240.832,0
162.53842,0.37572,0.039268,6e-05,11772.25,17.987547,0.117651,0.334146,-45.571,0
162.5479,0.306917,0.040513,1e-05,12145.492,2.997925,0.124849,0.35459,313.514,0
162.35168,0.232023,0.039742,8e-06,11914.352,2.39834,0.13,0.369219,91.141,0
162.2969,0.379071,0.040301,6e-06,12081.936,1.798755,0.136408,0.387418,252.369,0
162.29965,0.267852,0.039765,2e-05,11921.247,5.995849,0.145369,0.412871,97.775,0
162.47527,0.491252,0.037919,4.2e-05,11367.83,12.591283,0.160684,0.456366,-434.651,0
162.57617,0.257711,0.04014,7.9e-05,12033.669,23.683604,0.169419,0.481175,205.933,0
162.46553,0.164273,0.039519,1e-05,11847.498,2.997925,0.177949,0.505401,26.823,0
162.56442,0.218213,0.038073,3.7e-05,11413.998,11.092321,0.182311,0.51779,-390.234,0
162.60637,0.381515,0.037992,2.3e-05,11389.715,6.895227,0.184591,0.524266,-413.596,0
162.47739,0.159048,0.038952,4e-06,11677.516,1.19917,0.185913,0.528019,-136.712,0
162.36224,0.155726,0.03761,3e-06,11275.194,0.899377,0.193425,0.549356,-523.773,0
162.3649,0.154799,0.0391,0.000297,11721.885,89.03836,0.193429,0.549367,-94.025,0
162.59497,0.236376,0.039447,4e-06,11825.913,1.19917,0.196333,0.557614,6.057,0
162.48463,0.535842,0.038374,3e-05,11504.236,8.993774,0.206074,0.585281,-303.419,0
162.63252,0.360579,0.038438,1e-06,11523.423,0.299792,0.206774,0.587269,-284.96,0
162.59904,0.208188,0.040219,2.6e-05,12057.353,7.794604,0.215532,0.612143,228.718,0
162.633,0.443143,0.0415,0.000333,12441.387,99.830889,0.231299,0.656922,598.185,0
162.68578,0.445675,0.037499,6e-06,11241.917,1.798755,0.280304,0.796105,-555.788,0
162.19974,0.16837,0.038988,2.7e-05,11688.308,8.094396,0.283564,0.805364,-126.328,0
162.67082,0.491658,0.039282,2.6e-05,11776.447,7.794604,0.288216,0.818575,-41.533,0
162.69803,0.482454,0.038105,1.7e-05,11423.592,5.096472,0.307139,0.872319,-381.004,0
162.11896,0.335995,0.039362,6e-06,11800.431,1.798755,0.30802,0.874822,-18.459,0
162.72911,0.418593,0.038334,3.8e-05,11492.244,11.392113,0.312691,0.888089,-314.956,0
162.11403,0.347934,0.040078,5.6e-05,12015.082,16.788378,0.313101,0.889253,188.051,0
162.54393,0.632628,0.039598,4e-06,11871.182,1.19917,0.316994,0.900309,49.608,0
162.1094,0.381677,0.039617,1.1e-05,11876.878,3.297717,0.320563,0.910447,55.088,0
162.72919,0.492519,0.038849,1.4e-05,11646.637,4.197094,0.33942,0.964001,-166.419,0
162.73882,0.486923,0.039116,4.5e-05,11726.682,13.490661,0.345573,0.981478,-89.411,0
162.4904,0.700795,0.039687,3e-06,11897.863,0.899377,0.3683,1.046027,75.278,0
162.71657,0.589282,0.039212,7e-06,11755.462,2.098547,0.383412,1.088946,-61.722,0
162.5126,0.713552,0.040011,6e-06,11994.996,1.798755,0.385192,1.094002,168.726,0
162.5547,-0.040881,0.0393,4e-06,11781.844,1.19917,0.399825,1.135561,-36.341,0
162.77063,0.129802,0.0393,2e-06,11781.844,0.599585,0.401792,1.141147,-36.341,0
162.04066,0.453975,0.038957,4e-06,11679.015,1.19917,0.403346,1.145563,-135.27,0
162.68109,0.00309,0.037933,1e-05,11372.027,2.997925,0.420395,1.193984,-430.613,0
162.04634,0.151941,0.03921,7e-06,11754.862,2.098547,0.423671,1.203289,-62.299,0
162.84459,0.26247,0.040207,2e-06,12053.755,0.599585,0.424378,1.205297,225.257,0
162.76276,0.607832,0.037506,5e-06,11244.016,1.498962,0.430763,1.223429,-553.769,0
162.03122,0.167125,0.039326,7e-06,11789.638,2.098547,0.431065,1.224286,-28.842,0
162.59033,0.750313,0.038557,3e-06,11559.098,0.899377,0.443495,1.259591,-250.638,0
161.9837,0.272142,0.038909,2.3e-05,11664.625,6.895227,0.448136,1.272773,-149.114,0
161.97044,0.304362,0.040481,1.1e-05,12135.898,3.297717,0.457768,1.300129,304.284,0
162.88426,0.257383,0.0379,8e-06,11362.134,2.39834,0.464324,1.318749,-440.131,0
162.82016,0.074913,0.03952,2e-05,11847.798,5.995849,0.473074,1.343598,27.112,0
162.78389,0.650699,0.040545,1.9e-05,12155.085,5.696057,0.474515,1.347691,322.743,0
162.7103,0.719845,0.038731,1.7e-05,11611.262,5.096472,0.475475,1.350419,-200.453,0
162.90788,0.302695,0.037478,1.5e-05,11235.622,4.496887,0.482187,1.36948,-561.844,0
162.9181,0.331332,0.037487,8e-06,11238.32,2.39834,0.491158,1.394959,-559.249,0
162.08273,-0.021987,0.038778,8e-06,11625.352,2.39834,0.498087,1.414641,-186.897,0
162.90088,0.178005,0.037824,5e-06,11339.35,1.498962,0.500171,1.42056,-462.051,0
162.83688,0.659813,0.038813,1.1e-05,11635.845,3.297717,0.521133,1.480093,-176.802,0
162.33234,-0.179565,0.039972,3e-06,11983.304,0.899377,0.526142,1.494321,157.478,0
162.36823,0.862623,0.039033,2e-06,11701.799,0.599585,0.527906,1.49933,-113.35,0
162.22423,0.852137,0.039031,5.7e-05,11701.199,17.08817,0.552672,1.56967,-113.926,0
162.21921,0.853162,0.038499,9e-06,11541.71,2.698132,0.555484,1.577656,-267.366,0
162.98555,0.263064,0.039398,9e-06,11811.223,2.698132,0.563565,1.600607,-8.076,0
162.99518,0.293804,0.037819,2.7e-05,11337.851,8.094396,0.569907,1.618619,-463.493,0
161.88512,0.136084,0.039781,1e-05,11926.044,2.997925,0.578247,1.642305,102.39,0
162.32062,0.908726,0.039519,9e-06,11847.498,2.698132,0.580555,1.648862,26.823,0
161.85031,0.25562,0.040087,2e-06,12017.78,0.599585,0.582513,1.654422,190.646,0
162.35173,0.916347,0.038595,6e-06,11570.49,1.798755,0.583226,1.656446,-239.678,0
163.02333,0.289931,0.03789,6e-06,11359.136,1.798755,0.598275,1.699187,-443.015,0
161.83208,0.187808,0.038074,5e-06,11414.298,1.498962,0.613554,1.742584,-389.945,0
162.2603,-0.258785,0.039305,5e-06,11783.343,1.498962,0.61962,1.75981,-34.899,0
161.93909,0.742694,0.041,0.000297,12291.491,89.03836,0.633883,1.800321,453.975,0
161.80423,0.204446,0.037816,4e-06,11336.952,1.19917,0.636897,1.808882,-464.358,0
