Field,n_objects
SPLUS-n01s07,41
SPLUS-n01s08,342
SPLUS-n01s09,342
SPLUS-n01s10,327
SPLUS-n02s08,234
SPLUS-n02s09,333
SPLUS-n02s10,317
SPLUS-n03s08,11
SPLUS-n03s09,217
SPLUS-n03s10,284
SPLUS-n04s10,16
