Field,n_objects
SPLUS-s02s01,227
SPLUS-s02s02,265
SPLUS-s02s03,238
SPLUS-s02s04,2
SPLUS-s03s01,357
SPLUS-s03s02,272
SPLUS-s03s03,61
STRIPE82-0115,87
STRIPE82-0116,170
STRIPE82-0117,276
STRIPE82-0118,346
STRIPE82-0120,369
STRIPE82-0121,266
STRIPE82-0123,266
STRIPE82-0126,254
STRIPE82_0119,360
STRIPE82_0122,380
STRIPE82_0124,265
STRIPE82_0125,195
STRIPE82_0127,31
STRIPE82_0128,45
