ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member,z_offset
326.740833,-43.91,0.06231,0.000233,18680.068,69.851643,5e-06,2.2e-05,-53.892,0,-0.00019100000000000367
326.746067,-43.898926,0.062607,8.7e-05,18769.106,26.081944,0.011697,0.050745,29.909,0,0.00010599999999999499
326.759,-43.900111,0.06221,0.00017,18650.089,50.964718,0.0164,0.071149,-82.108,0,-0.0002909999999999996
326.719428,-43.901425,0.064738,0.000107,19407.964,32.077793,0.017649,0.076568,631.186,0,0.002237000000000003
326.770774,-43.900001,0.062236,6.3e-05,18657.883,18.886925,0.023771,0.103126,-74.772,0,-0.00026500000000000135
326.695949,-43.920685,0.062867,2.7e-05,18847.052,8.094396,0.03406,0.147766,103.27,0,0.0003660000000000052
326.793969,-43.902284,0.064598,8e-05,19365.993,23.983397,0.039046,0.169395,591.684,0,0.0020970000000000016
326.685955,-43.909249,0.06177,6e-05,18518.18,17.987547,0.039548,0.171574,-206.257,0,-0.0007310000000000025
326.683358,-43.913295,0.060595,0.0003,18165.924,89.937737,0.041543,0.180228,-537.792,0,-0.001905999999999998
326.681,-43.916,0.063191,0.000333,18944.185,99.830889,0.043526,0.188833,194.689,0,0.0006899999999999962
326.703032,-43.947268,0.06576,0.00019,19714.352,56.960567,0.046161,0.200263,919.551,0,0.003258999999999998
326.809536,-43.915948,0.06217,1e-05,18638.097,2.997925,0.049847,0.216255,-93.394,0,-0.00033099999999999796
326.688445,-43.948952,0.066509,0.000107,19938.897,32.077793,0.054241,0.235318,1130.887,0,0.004007999999999998
326.743527,-43.966911,0.060699,0.00019,18197.102,56.960567,0.056944,0.247045,-508.448,0,-0.001801999999999998
326.795475,-43.951474,0.060528,0.00013,18145.838,38.97302,0.057178,0.248061,-556.696,0,-0.0019730000000000025
326.821339,-43.907388,0.06315,5e-05,18931.894,14.989623,0.058053,0.251855,183.12,0,0.0006489999999999968
326.661276,-43.926734,0.06357,5e-05,19057.807,14.989623,0.059713,0.259058,301.626,0,0.0010690000000000005
326.686471,-43.956866,0.06203,0.00021,18596.126,62.956416,0.061079,0.264984,-132.896,0,-0.0004709999999999992
326.826355,-43.915351,0.058514,9.3e-05,17542.056,27.880699,0.06184,0.268284,-1124.961,0,-0.003987000000000004
326.759562,-43.846547,0.06069,0.0001,18194.404,29.979246,0.064871,0.281434,-510.987,0,-0.0018110000000000001
326.737898,-43.844899,0.065078,0.000324,19509.894,97.132756,0.065135,0.282583,727.119,0,0.002576999999999996
326.666207,-43.94819,0.060675,0.000123,18189.907,36.874472,0.06595,0.286118,-515.219,0,-0.0018260000000000012
326.744239,-43.976747,0.057513,2e-05,17241.964,5.995849,0.066792,0.289769,-1407.401,0,-0.004987999999999999
326.761974,-43.975193,0.06199,9e-05,18584.134,26.981321,0.066947,0.290443,-144.182,0,-0.0005109999999999976
326.82962,-43.875381,0.062717,0.00015,18802.084,44.968869,0.072728,0.315521,60.946,0,0.00021599999999999397
326.643617,-43.929825,0.06282,5e-05,18832.962,14.989623,0.072794,0.315808,90.008,0,0.00031899999999999984
326.797897,-43.844387,0.06116,0.0001,18335.307,29.979246,0.077426,0.335902,-378.373,0,-0.001341000000000002
326.845406,-43.935299,0.059631,6.7e-05,17876.924,20.086095,0.079467,0.344759,-809.792,0,-0.0028699999999999976
326.844057,-43.877067,0.06276,6e-05,18814.975,17.987547,0.081327,0.352828,73.079,0,0.00025899999999999535
326.814857,-43.972756,0.06177,8e-05,18518.18,23.983397,0.082352,0.357273,-206.257,0,-0.0007310000000000025
326.844121,-43.952517,0.06247,0.00026,18728.035,77.946039,0.085697,0.371789,-8.747,0,-3.100000000000325e-05
326.684699,-43.833984,0.06159,0.00012,18464.217,35.975095,0.086106,0.373562,-257.045,0,-0.0009110000000000021
326.813455,-43.985683,0.06372,0.00017,19102.775,50.964718,0.092004,0.399147,343.95,0,0.0012189999999999979
326.746744,-43.815627,0.06589,0.00011,19753.325,32.97717,0.094469,0.409842,956.231,0,0.003389000000000003
326.870437,-43.889868,0.06181,8e-05,18530.172,23.983397,0.095511,0.414365,-194.971,0,-0.0006910000000000041
326.750554,-44.005849,0.06229,0.00013,18674.072,38.97302,0.096104,0.416937,-59.535,0,-0.00021100000000000285
326.611898,-43.880231,0.06407,4e-05,19207.703,11.991698,0.097547,0.423197,442.705,0,0.001569000000000001
