ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
17.481455,-45.93116,0.02425,4.4e-05,7269.967,13.190868,0.01148,0.019912,110.094,0
17.471111,-45.890873,0.022032,0.000337,6605.027,99.99,0.029952,0.051954,-539.341,0
17.468193,-45.952415,0.021368,0.00017,6405.965,50.964718,0.031996,0.0555,-733.762,0
17.52207,-45.904243,0.021201,6.7e-05,6355.9,20.086095,0.036929,0.064057,-782.66,0
17.52769,-45.93186,0.02436,0.000223,7302.944,66.853718,0.038595,0.066947,142.302,0
17.447145,-45.87779,0.022849,0.000257,6849.958,77.046662,0.046985,0.081501,-300.122,0
17.425398,-45.883938,0.02368,0.000354,7099.085,99.99,0.050234,0.087137,-56.804,0
17.438013,-45.965137,0.020548,0.00041,6160.135,99.99,0.051174,0.088767,-973.86,0
17.407412,-45.897617,0.022129,0.000207,6634.107,62.057039,0.052121,0.09041,-510.94,0
17.506405,-45.968815,0.026722,0.00017,8011.054,50.964718,0.052942,0.091834,833.9,0
17.435648,-45.976345,0.02438,0.00018,7308.94,53.962642,0.061857,0.107298,148.158,0
17.411337,-45.968735,0.025034,0.000233,7505.004,69.851643,0.065112,0.112943,339.65,0
17.449793,-45.85696,0.020294,0.00024,6083.988,71.95019,0.066056,0.114581,-1048.232,0
17.575106,-45.932995,0.028416,8.7e-05,8518.902,26.081944,0.071007,0.123169,1329.907,0
17.437904,-45.98969,0.021401,7e-05,6415.858,20.985472,0.073527,0.127541,-724.1,0
17.524702,-45.990635,0.023099,7.3e-05,6924.906,21.884849,0.078124,0.135514,-226.922,0
17.415476,-45.991917,0.023726,0.00015,7112.876,44.968869,0.082205,0.142594,-43.335,0
17.34,-45.916,0.023892,0.000333,7162.641,99.830889,0.093732,0.162588,5.27,0
17.582918,-45.855045,0.023243,7.7e-05,6968.076,23.084019,0.099977,0.173422,-184.758,0
17.570133,-46.00426,0.022162,0.00012,6644.0,35.975095,0.106758,0.185182,-501.277,0
17.31859,-45.93176,0.027082,0.000447,8118.979,99.99,0.109066,0.189186,939.309,0
17.498737,-45.81245,0.022169,0.000193,6646.099,57.859944,0.109576,0.19007,-499.228,0
17.356928,-46.009987,0.022185,9e-05,6650.896,26.981321,0.121097,0.210055,-494.543,0
17.443981,-45.78262,0.01966,0.000143,5893.92,42.870321,0.139738,0.242389,-1233.868,0
