Field,n_objects
SPLUS-s25s08,45
SPLUS-s25s09,110
SPLUS-s25s10,103
SPLUS-s25s11,59
SPLUS-s25s12,13
SPLUS-s26s07,59
SPLUS-s26s08,76
SPLUS-s26s09,122
SPLUS-s26s10,78
SPLUS-s26s11,159
SPLUS-s26s12,43
SPLUS-s27s07,86
SPLUS-s27s08,95
SPLUS-s27s09,181
SPLUS-s27s10,191
SPLUS-s27s11,113
SPLUS-s27s12,55
SPLUS-s29s09,324
