ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
180.97595,1.891296,0.024436,1.1e-05,7325.729,3.297717,0.01281,0.018886,1303.803,0
180.972,1.87,0.019304,0.000333,5787.194,99.830889,0.024555,0.036202,-204.564,0
181.024956,1.846978,0.016375,7e-06,4909.101,2.098547,0.055137,0.081289,-1065.439,0
180.966387,1.836078,0.018969,3.1e-05,5686.763,9.293566,0.056649,0.083518,-303.026,0
181.05452,1.900203,0.019177,9e-06,5749.12,2.698132,0.067146,0.098993,-241.891,0
180.98977,1.960904,0.018502,2e-05,5546.76,5.995849,0.072639,0.107092,-440.283,0
180.93489,1.835991,0.019331,9e-06,5795.288,2.698132,0.074798,0.110275,-196.629,0
181.062139,1.866669,0.020844,1.8e-05,6248.874,5.396264,0.076796,0.11322,248.064,0
181.04058,1.825976,0.017177,8e-06,5149.535,2.39834,0.081245,0.119779,-829.72,0
181.07217,1.917499,0.02107,1.1e-05,6316.627,3.297717,0.088672,0.130729,314.488,0
181.07916,1.848401,0.023836,8e-06,7145.853,2.39834,0.099083,0.146079,1127.455,0
181.112773,1.895965,0.019719,9e-06,5911.607,2.698132,0.124537,0.183605,-82.59,0
181.11625,1.895556,0.019854,4e-05,5952.079,11.991698,0.127982,0.188684,-42.911,0
181.120709,1.89409,0.021293,1.3e-05,6383.481,3.897302,0.132359,0.195137,380.031,0
180.88662,1.802825,0.019837,1.5e-05,5946.983,4.496887,0.132858,0.195874,-47.908,0
180.948377,2.01717,0.0208,1.9e-05,6235.683,5.696057,0.134958,0.198969,235.131,0
181.06965,2.002325,0.017976,4.2e-05,5389.069,12.591283,0.14,0.206403,-594.882,0
181.122798,1.939969,0.017266,1e-05,5176.217,2.997925,0.143922,0.212185,-803.561,0
180.86975,1.976428,0.020542,1.1e-05,6158.337,3.297717,0.147765,0.21785,159.301,0
181.145058,1.842356,0.020019,2.2e-05,6001.545,6.595434,0.163163,0.240551,5.584,0
181.153049,1.892652,0.020362,1.4e-05,6104.374,4.197094,0.164612,0.242688,106.397,0
181.141792,1.801604,0.018682,6e-06,5600.723,1.798755,0.176108,0.259637,-387.379,0
180.90677,2.046918,0.018959,9e-06,5683.765,2.698132,0.178392,0.263004,-305.965,0
180.900058,2.049919,0.018733,7.6e-05,5616.012,22.784227,0.184187,0.271547,-372.389,0
181.11515,1.748517,0.022149,3.9e-05,6640.103,11.691906,0.188626,0.278092,631.622,0
180.805163,1.950906,0.018687,3.9e-05,5602.222,11.691906,0.193556,0.28536,-385.909,0
181.152083,1.777778,0.020271,0.000333,6077.093,99.830889,0.197412,0.291044,79.651,0
181.15857,1.787744,0.023511,1e-05,7048.42,2.997925,0.197564,0.291269,1031.933,0
180.936,1.695081,0.020134,6e-06,6036.021,1.798755,0.200171,0.295113,39.384,0
181.0761,1.699963,0.022664,2.3e-05,6794.496,6.895227,0.207712,0.306231,782.987,0
181.129167,2.043611,0.019964,0.000333,5985.057,99.830889,0.209572,0.308973,-10.581,0
181.171686,1.99692,0.02305,0.000118,6910.216,35.37551,0.212975,0.313989,896.438,0
181.14191,1.738229,0.022204,9e-06,6656.592,2.698132,0.214599,0.316383,647.787,0
181.19151,1.803974,0.019561,2.5e-05,5864.24,7.494811,0.219804,0.324057,-129.028,0
181.152326,2.047513,0.021375,1.5e-05,6408.064,4.496887,0.228465,0.336827,404.132,0
181.1934,2.005217,0.015514,1.3e-05,4650.98,3.897302,0.235906,0.347797,-1318.499,0
181.22198,1.942277,0.019099,1.1e-05,5725.736,3.297717,0.239611,0.353259,-264.817,0
181.232946,1.900856,0.019495,3.9e-05,5844.454,11.691906,0.244731,0.360807,-148.427,0
181.126153,1.684001,0.018888,7e-06,5662.48,2.098547,0.246339,0.363178,-326.833,0
