field,n_objects
SPLUS-s21s29_predicted,18847
SPLUS-s21s30_predicted,32404
SPLUS-s21s31_predicted,14677
SPLUS-s22s29_predicted,35905
SPLUS-s22s30_predicted,55032
SPLUS-s22s31_predicted,54409
SPLUS-s22s32_predicted,7663
SPLUS-s23s29_predicted,15756
SPLUS-s23s30_predicted,52707
SPLUS-s23s31_predicted,50007
SPLUS-s23s32_predicted,12720
SPLUS-s24s57_predicted,5851
SPLUS-s24s58_predicted,12592
SPLUS-s24s59_predicted,152
