ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
356.929882,-28.14392,0.027079,1.9e-05,8118.08,5.696057,0.002532,0.005384,-607.645,0
356.928009,-28.137729,0.02902,0.000333,8699.977,99.830889,0.004056,0.008626,-42.238,0
356.937652,-28.140745,0.02884,1.9e-05,8646.014,5.696057,0.006787,0.014433,-94.671,0
356.937027,-28.137032,0.026919,0.000333,8070.113,99.830889,0.007583,0.016125,-654.253,0
356.921208,-28.144139,0.028,0.000333,8394.189,99.830889,0.008217,0.017475,-339.361,0
356.925,-28.104,0.028286,0.000333,8479.929,99.830889,0.037648,0.080061,-256.05,0
356.882338,-28.10707,0.028223,1.7e-05,8461.043,5.096472,0.054254,0.115373,-274.402,0
356.868083,-28.136,0.027863,3.3e-05,8353.117,9.893151,0.054854,0.116651,-379.268,0
356.870529,-28.122607,0.028,0.000333,8394.189,99.830889,0.055695,0.118438,-339.361,0
356.869136,-28.109482,0.027486,1.9e-05,8240.096,5.696057,0.06243,0.132762,-489.087,0
357.003583,-28.156361,0.032197,0.000297,9652.418,89.03836,0.066598,0.141624,883.212,0
357.110833,-28.145278,0.033843,0.000333,10145.876,99.830889,0.159512,0.339212,1362.686,0
357.112344,-28.149741,0.030898,3.7e-05,9262.987,11.092321,0.161014,0.342405,504.817,0
356.805288,-28.016996,0.03363,3e-05,10082.02,8.993774,0.166028,0.353067,1300.64,0
357.036667,-28.317778,0.033877,0.000333,10156.069,99.830889,0.199903,0.425105,1372.59,0
356.810938,-27.957714,0.028553,5e-05,8559.974,14.989623,0.211559,0.449893,-178.274,0
357.111667,-27.9875,0.028747,0.000333,8618.134,99.830889,0.22214,0.472394,-121.762,0
357.0475,-27.932944,0.034024,0.000297,10200.139,89.03836,0.23278,0.49502,1415.411,0
356.800417,-27.930056,0.02934,0.000117,8795.911,35.075718,0.240242,0.510889,50.977,0
357.084292,-27.919889,0.034064,0.000213,10212.13,63.855794,0.259953,0.552804,1427.063,0
357.16975,-28.309778,0.025878,0.00012,7758.029,35.975095,0.270281,0.574767,-957.493,0
356.724753,-28.360538,0.024303,0.000333,7285.856,99.830889,0.284214,0.604398,-1416.285,0
356.596197,-28.003246,0.028847,0.0001,8648.113,29.979246,0.32514,0.69143,-92.632,0
356.594583,-28.006028,0.026128,3.3e-05,7832.977,9.893151,0.325262,0.691688,-884.668,0
356.562792,-28.098972,0.027999,2.3e-05,8393.889,6.895227,0.326557,0.694442,-339.652,0
357.306042,-28.262167,0.02955,0.00015,8858.867,44.968869,0.352908,0.750479,112.149,0
357.314792,-27.976222,0.034017,2.3e-05,10198.04,6.895227,0.377378,0.802515,1413.372,0
356.908917,-27.745889,0.031408,0.000297,9415.882,89.03836,0.395937,0.841983,653.379,0
356.482125,-28.231139,0.02636,0.000297,7902.529,89.03836,0.404991,0.861236,-817.087,0
357.435167,-28.051056,0.031142,0.00015,9336.137,44.968869,0.454525,0.966574,575.894,0
357.4365,-28.261306,0.028609,0.000213,8576.762,63.855794,0.462452,0.983429,-161.961,0
357.28675,-27.77925,0.032096,8.3e-05,9622.139,24.882774,0.479698,1.020104,853.791,0
357.271125,-27.7465,0.026611,0.000297,7977.777,89.03836,0.496411,1.055646,-743.972,0
357.48925,-27.980278,0.033642,0.000213,10085.618,63.855794,0.518798,1.103254,1304.136,0
357.339625,-28.541556,0.029133,0.000213,8733.854,63.855794,0.539079,1.146381,-9.321,0
356.421792,-27.80775,0.030929,0.000213,9272.281,63.855794,0.558685,1.188075,513.848,0
356.265667,-27.986639,0.029875,0.000213,8956.3,63.855794,0.605887,1.288453,206.821,0
357.625333,-28.427667,0.027616,0.00015,8279.069,44.968869,0.676683,1.439005,-451.219,0
356.864333,-27.465472,0.028376,0.000113,8506.911,33.876548,0.678393,1.442641,-229.833,0
356.130208,-28.109306,0.026832,0.00015,8044.031,44.968869,0.705966,1.501277,-679.595,0
356.567042,-27.510278,0.02889,0.00015,8661.004,44.968869,0.707623,1.504799,-80.107,0
357.765333,-28.35,0.027571,0.000213,8265.578,63.855794,0.765564,1.628016,-464.327,0
357.797375,-28.101722,0.029507,0.000297,8845.976,89.03836,0.765876,1.628679,99.624,0
357.655458,-28.598361,0.027993,0.000213,8392.09,63.855794,0.786161,1.671815,-341.4,0
357.897083,-28.07925,0.028303,0.000103,8485.026,30.878623,0.85503,1.818271,-251.098,0
357.9031,-28.3647,0.0299,0.000333,8963.794,99.830889,0.886657,1.885526,214.103,0
357.903042,-28.365056,0.027646,3.1e-05,8288.062,9.293566,0.886697,1.885611,-442.48,0
355.898667,-28.100833,0.02899,0.00015,8690.983,44.968869,0.91031,1.935827,-50.977,0
357.95975,-27.965333,0.029364,3.3e-05,8803.106,9.893151,0.924939,1.966934,57.968,0
357.976667,-27.929833,0.02926,1.9e-05,8771.927,5.696057,0.946882,2.013597,27.673,0
355.906917,-27.783667,0.031121,0.000213,9329.841,63.855794,0.970468,2.063754,569.777,0
357.914917,-28.59225,0.027891,0.000213,8361.511,63.855794,0.978549,2.08094,-371.112,0
356.319333,-27.315861,0.02784,0.000213,8346.222,63.855794,0.98562,2.095977,-385.968,0
357.63375,-28.9395,0.029375,0.000213,8806.403,63.855794,1.010981,2.149907,61.172,0
355.988208,-27.531667,0.028903,0.00015,8664.901,44.968869,1.030248,2.19088,-76.32,0
355.680833,-27.874639,0.029771,0.00015,8925.121,44.968869,1.133329,2.410089,176.526,0
357.869167,-28.930278,0.028703,0.000333,8604.943,99.830889,1.143758,2.432266,-134.579,0
357.265417,-29.301472,0.029487,0.000297,8839.98,89.03836,1.197194,2.5459,93.798,0
357.533708,-27.003194,0.027858,0.000213,8351.618,63.855794,1.256538,2.672098,-380.725,0
355.789917,-27.353389,0.02967,0.000213,8894.842,63.855794,1.277331,2.716317,147.105,0
358.159583,-27.456278,0.030308,0.000213,9086.11,63.855794,1.282557,2.727429,332.952,0
357.929208,-29.096278,0.027157,0.000213,8141.464,63.855794,1.299285,2.763004,-584.924,0
357.431667,-29.371583,0.029921,0.000213,8970.09,63.855794,1.307313,2.780075,220.22,0
358.042583,-29.079056,0.028993,1.4e-05,8691.883,4.197094,1.357098,2.885945,-50.103,0
358.100792,-29.023,0.028943,1.7e-05,8676.893,5.096472,1.357601,2.887015,-64.668,0
358.025542,-29.114528,0.029036,0.000213,8704.774,63.855794,1.371217,2.915971,-37.577,0
358.102,-27.107389,0.02901,0.000213,8696.979,63.855794,1.461917,3.10885,-45.151,0
355.281917,-27.905472,0.030152,0.000213,9039.342,63.855794,1.472273,3.130872,287.51,0
357.975244,-29.318192,0.028554,0.000213,8560.274,63.855794,1.494783,3.178741,-177.982,0
355.336042,-27.627361,0.028016,0.000213,8398.986,63.855794,1.496568,3.182537,-334.7,0
358.14165,-29.271744,0.0291,0.000333,8723.961,99.830889,1.555388,3.307621,-18.934,0
358.73225,-28.2085,0.029377,0.00015,8807.003,44.968869,1.590625,3.382553,61.755,0
355.861583,-26.816972,0.029924,0.00015,8970.99,44.968869,1.625315,3.456324,221.094,0
358.067708,-29.447722,0.030091,2.7e-05,9021.055,8.094396,1.647107,3.502666,269.741,0
355.638417,-26.936361,0.030181,0.000103,9048.036,30.878623,1.658062,3.525962,295.958,0
358.069707,-29.538479,0.030404,3.7e-05,9114.89,11.092321,1.721004,3.659813,360.917,0
