Field,n_objects
SPLUS-s02s24,3
SPLUS-s02s25,243
SPLUS-s02s26,538
STRIPE82-0003,544
STRIPE82-0004,646
STRIPE82-0005,261
STRIPE82-0006,255
STRIPE82-0165,40
STRIPE82-0167,251
STRIPE82-0169,298
STRIPE82_0001,474
STRIPE82_0002,591
STRIPE82_0166,161
STRIPE82_0168,364
STRIPE82_0170,362
