ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
55.72732,-53.64069,0.054274,0.000167,16270.936,50.06534,0.007199,0.02973,-1416.493,0
55.752357,-53.641014,0.054871,8e-05,16449.912,23.983397,0.007863,0.032471,-1247.533,0
55.751877,-53.638138,0.058143,8.7e-05,17430.833,26.081944,0.008489,0.035058,-321.506,0
55.739708,-53.632214,0.057863,0.0001,17346.891,29.979246,0.009903,0.040897,-400.75,0
55.74747,-53.65591,0.057633,0.00026,17277.939,77.946039,0.014637,0.060448,-465.844,0
55.720787,-53.63123,0.057653,0.00018,17283.935,53.962642,0.015424,0.063697,-460.183,0
55.731133,-53.62642,0.061162,8.7e-05,18335.906,26.081944,0.01641,0.067767,532.918,0
55.77094,-53.639458,0.054608,0.000233,16371.067,69.851643,0.018989,0.078417,-1321.966,0
55.73827,-53.661137,0.056029,0.000203,16797.072,60.857869,0.019032,0.078598,-919.801,0
55.706543,-53.642174,0.064088,0.000213,19213.099,63.855794,0.019374,0.08001,1361.022,0
55.768803,-53.632607,0.064624,0.00035,19373.788,99.99,0.019946,0.082371,1512.718,0
55.717503,-53.620464,0.065799,0.000157,19726.044,47.067416,0.025189,0.104023,1845.262,0
55.784603,-53.634037,0.052203,0.000123,15650.066,36.874472,0.028088,0.115995,-2002.618,0
55.786167,-53.629704,0.063664,8e-05,19085.987,23.983397,0.03047,0.125833,1241.023,0
55.68521,-53.63621,0.055899,0.000123,16758.099,36.874472,0.032561,0.134465,-956.593,0
55.78915,-53.66468,0.061045,7.7e-05,18300.831,23.084019,0.037219,0.153705,499.806,0
55.693546,-53.61629,0.0557,0.00013,16698.44,38.97302,0.037418,0.154525,-1012.913,0
55.699524,-53.672405,0.056993,7.3e-05,17086.072,21.884849,0.03836,0.158416,-646.974,0
55.745518,-53.603115,0.055172,0.0003,16540.149,89.937737,0.039176,0.161785,-1162.345,0
55.728523,-53.680824,0.056612,0.000287,16971.851,86.040435,0.039227,0.161997,-754.803,0
55.78754,-53.669167,0.059067,0.000207,17707.841,62.057039,0.0394,0.162709,-59.999,0
55.74778,-53.684998,0.057159,7.3e-05,17135.837,21.884849,0.043184,0.178336,-599.993,0
55.813026,-53.63212,0.063077,0.0001,18910.009,29.979246,0.044879,0.185335,1074.893,0
55.81081,-53.624016,0.056749,0.000163,17012.922,48.866171,0.046136,0.190526,-716.029,0
55.748974,-53.688007,0.058797,8.7e-05,17626.897,26.081944,0.046257,0.191025,-136.414,0
55.732697,-53.595676,0.05745,6.7e-05,17223.077,20.086095,0.046598,0.192435,-517.635,0
55.78936,-53.603107,0.060382,0.000333,18102.068,99.830889,0.049039,0.202518,312.166,0
55.817257,-53.660007,0.057426,7.3e-05,17215.882,21.884849,0.0496,0.204834,-524.428,0
