ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
150.14098,-2.955326,0.021957,4.4e-05,6582.543,13.190868,0.007534,0.011535,281.0,0
150.12596,-2.969013,0.020331,3.3e-05,6095.08,9.893151,0.014034,0.021488,-196.436,0
150.11229,-2.947218,0.022182,7e-06,6649.996,2.098547,0.023639,0.036195,347.066,0
150.13823,-2.993126,0.022784,2e-06,6830.471,0.599585,0.036111,0.055291,523.829,0
150.10793,-2.983575,0.017459,2.2e-05,5234.077,6.595434,0.036779,0.056314,-1039.731,0
150.17284,-2.95633,0.020197,7e-06,6054.908,2.098547,0.0391,0.059868,-235.782,0
150.07874,-3.00209,0.019259,2.4e-05,5773.703,7.195019,0.070843,0.108471,-511.203,0
150.06125,-2.989816,0.021616,4e-06,6480.314,1.19917,0.079324,0.121457,180.874,0
150.20018,-3.007796,0.020453,5.8e-05,6131.655,17.387963,0.083413,0.127717,-160.614,0
150.19763,-3.012401,0.019767,9e-06,5925.998,2.698132,0.084334,0.129129,-362.041,0
150.04585,-2.976192,0.022425,4e-06,6722.846,1.19917,0.089744,0.137412,418.417,0
150.17279,-3.038346,0.022873,5e-06,6857.153,1.498962,0.089958,0.137739,549.962,0
150.22328,-2.972012,0.02042,3e-06,6121.762,0.899377,0.090662,0.138818,-170.303,0
150.17383,-3.041777,0.022999,4e-06,6894.927,1.19917,0.093501,0.143165,586.959,0
150.05934,-2.889938,0.020236,1.1e-05,6066.6,3.297717,0.100261,0.153515,-224.33,0
150.20328,-3.040059,0.01875,8e-06,5621.109,2.39834,0.108063,0.16546,-660.659,0
150.24493,-2.914526,0.018556,8e-05,5562.949,23.983397,0.119033,0.182257,-717.623,0
150.2383,-2.861435,0.022376,2e-06,6708.156,0.599585,0.141782,0.21709,404.03,0
150.01584,-2.868257,0.020292,3.4e-05,6083.389,10.192944,0.14759,0.225982,-207.887,0
150.00145,-2.891216,0.019733,6e-06,5915.805,1.798755,0.147684,0.226127,-372.025,0
150.28069,-2.975473,0.020968,2e-06,6286.048,0.599585,0.147915,0.22648,-9.396,0
149.99857,-2.890227,0.019827,0.00015,5943.985,44.968869,0.150699,0.230743,-344.424,0
149.99654,-2.887028,0.020144,3e-06,6039.019,0.899377,0.153951,0.235722,-251.344,0
149.99689,-3.050073,0.021217,4e-05,6360.697,11.991698,0.165148,0.252867,63.717,0
150.03941,-2.814995,0.020134,4.7e-05,6036.021,14.090246,0.170639,0.261274,-254.28,0
149.95746,-2.926698,0.021427,1.8e-05,6423.653,5.396264,0.178646,0.273534,125.378,0
150.01425,-2.81869,0.019827,3.6e-05,5943.985,10.792528,0.182874,0.280008,-344.424,0
149.96025,-2.874481,0.020671,3.1e-05,6197.01,9.293566,0.192,0.29398,-96.603,0
149.95695,-2.877483,0.021438,9e-05,6426.951,26.981321,0.193722,0.296617,128.608,0
149.9597,-3.051614,0.0211,0.00041,6325.621,99.99,0.197713,0.302729,29.363,0
150.32687,-2.910618,0.022341,5.9e-05,6697.663,17.687755,0.198481,0.303904,393.753,0
150.05734,-3.141727,0.020582,3.4e-05,6170.328,10.192944,0.199571,0.305573,-122.736,0
150.25047,-2.781164,0.020405,2.9e-05,6117.265,8.693981,0.211241,0.323442,-174.708,0
150.30995,-2.822284,0.019868,0.000109,5956.277,32.677378,0.221835,0.339663,-332.385,0
149.90865,-2.952581,0.020664,3.7e-05,6194.911,11.092321,0.2248,0.344202,-98.658,0
150.39764,-2.994445,0.018962,5e-06,5684.665,1.498962,0.266193,0.407581,-598.41,0
150.13107,-2.68041,0.020678,0.000333,6199.108,99.830889,0.276902,0.423979,-94.548,0
149.84924,-2.903157,0.022181,3e-06,6649.697,0.899377,0.289195,0.442801,346.773,0
149.93115,-3.171262,0.022119,7.3e-05,6631.109,21.884849,0.294444,0.450838,328.568,0
150.43227,-2.824384,0.019152,3e-06,5741.625,0.899377,0.326456,0.499853,-542.621,0
150.434,-3.096017,0.019702,1e-05,5906.511,2.997925,0.330428,0.505935,-381.127,0
150.00337,-3.288296,0.020497,3.1e-05,6144.846,9.293566,0.355667,0.54458,-147.694,0
150.48044,-3.113345,0.019381,5.3e-05,5810.278,15.889,0.379814,0.581552,-475.381,0
149.76822,-3.102799,0.020082,5.5e-05,6020.432,16.488585,0.392925,0.601627,-269.549,0
150.56229,-3.006078,0.020836,4.5e-05,6246.476,13.490661,0.43079,0.659604,-48.155,0
149.71602,-3.093659,0.019746,9e-06,5919.702,2.698132,0.438846,0.67194,-368.207,0
149.98126,-3.374971,0.019674,4e-06,5898.117,1.19917,0.444551,0.680674,-389.348,0
149.69962,-3.057347,0.020555,6.5e-05,6162.234,19.48651,0.444897,0.681204,-130.664,0
