ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
157.45174,-35.418777,0.01007,0.0001,3018.91,29.979246,0.109125,0.07583,226.632,0
157.22316,-35.605522,0.0096,3e-05,2878.008,8.993774,0.154547,0.107393,87.029,0
157.29822,-35.657894,0.007412,0.00015,2222.062,44.968869,0.167839,0.116629,-562.868,0
157.42123,-35.32581,0.0111,0.000333,3327.696,99.830889,0.179023,0.124402,532.571,0
157.45255,-35.322346,0.012372,0.00011,3709.032,32.97717,0.19102,0.132738,910.391,0
157.3129,-35.694847,0.013019,7.3e-05,3902.998,21.884849,0.200877,0.139588,1102.568,0
157.5027,-35.325447,0.00934,7e-05,2800.062,20.985472,0.208097,0.144604,9.802,0
157.58675,-35.591885,0.007889,7.3e-05,2365.063,21.884849,0.20813,0.144627,-421.186,0
157.61047,-35.35949,0.012689,5.3e-05,3804.066,15.889,0.246962,0.171612,1004.549,0
157.13167,-35.67691,0.008172,7.3e-05,2449.904,21.884849,0.257715,0.179084,-337.127,0
157.48767,-35.2244,0.012522,0.00011,3754.001,32.97717,0.292522,0.20327,954.945,0
157.50467,-35.81392,0.006538,0.000183,1960.043,54.86202,0.337948,0.234836,-822.471,0
157.77916,-35.51889,0.008833,7.3e-05,2648.067,21.884849,0.342812,0.238216,-140.791,0
157.08014,-35.758533,0.008402,0.000103,2518.856,30.878623,0.345907,0.240367,-268.81,0
157.576,-35.196922,0.005784,0.000183,1734.0,54.86202,0.348685,0.242297,-1046.43,0
157.18207,-35.12359,0.008069,7.3e-05,2419.025,21.884849,0.400664,0.278417,-367.721,0
157.31264,-35.065346,0.006504,0.000183,1949.85,54.86202,0.433786,0.301433,-832.57,0
157.89044,-35.537926,0.010767,7.3e-05,3227.865,21.884849,0.434626,0.302017,433.661,0
157.60747,-35.10798,0.005941,0.00015,1781.067,44.968869,0.438944,0.305017,-999.796,0
156.98917,-35.82171,0.007542,0.00015,2261.035,44.968869,0.442413,0.307428,-524.254,0
156.83511,-35.27418,0.009777,0.00015,2931.071,44.968869,0.481378,0.334505,139.603,0
157.36028,-35.01472,0.006101,7.3e-05,1829.034,21.884849,0.482774,0.335475,-952.272,0
157.8509,-35.220516,0.008663,6.3e-05,2597.102,18.886925,0.486987,0.338402,-191.286,0
157.98221,-35.409733,0.008259,5.3e-05,2475.986,15.889,0.514988,0.35786,-311.285,0
157.9564,-35.205807,0.013466,7.3e-05,4037.005,21.884849,0.567192,0.394136,1235.34,0
157.96745,-35.204987,0.008082,0.00015,2422.923,44.968869,0.575342,0.399799,-363.859,0
157.75,-35.0075,0.010481,7.3e-05,3142.125,21.884849,0.584358,0.406064,348.711,0
157.4645,-34.911655,0.008503,6.3e-05,2549.135,18.886925,0.592112,0.411452,-238.811,0
157.99359,-35.198364,0.007635,6.3e-05,2288.915,18.886925,0.597057,0.414889,-496.631,0
158.06032,-35.259403,0.012759,0.00015,3825.052,44.968869,0.618694,0.429924,1025.341,0
156.88763,-35.986294,0.00908,0.000103,2722.116,30.878623,0.621404,0.431807,-67.425,0
157.53546,-36.104687,0.007475,7.3e-05,2240.949,21.884849,0.623975,0.433594,-544.155,0
157.98419,-34.991325,0.006608,0.00015,1981.029,44.968869,0.717882,0.498849,-801.679,0
158.10378,-34.99825,0.0102,3.3e-05,3057.883,9.893151,0.785494,0.545832,265.246,0
157.96701,-34.853687,0.011555,1e-05,3464.102,2.997925,0.812152,0.564356,667.719,0
