ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
202.80138,-1.71365,0.084066,5.6e-05,25202.353,16.788378,0.000544,0.003113,101.249,0
202.79596,-1.727312,0.083525,1.6e-05,25040.165,4.796679,0.014277,0.081704,-48.412,0
202.79514,-1.730286,0.083652,1.6e-05,25078.239,4.796679,0.017339,0.099231,-13.279,0
202.78864,-1.701668,0.08134,5.2e-05,24385.119,15.589208,0.01796,0.102784,-652.865,0
202.79112,-1.685615,0.081532,1.1e-05,24442.679,3.297717,0.030395,0.173949,-599.751,0
202.79019,-1.74576,0.083898,1.8e-05,25151.988,5.396264,0.033565,0.192092,54.774,0
202.77644,-1.737409,0.08139,0.000167,24400.108,50.06534,0.034198,0.195712,-639.033,0
202.77478,-1.683905,0.083625,0.000167,25070.144,50.06534,0.040391,0.231154,-20.748,0
202.84236,-1.720463,0.082805,1.1e-05,24824.314,3.297717,0.041284,0.236266,-247.591,0
202.77515,-1.67978,0.083904,2.7e-05,25153.786,8.094396,0.043341,0.24804,56.434,0
202.8314,-1.760459,0.081626,1.8e-05,24470.859,5.396264,0.055077,0.315203,-573.747,0
202.75914,-1.669567,0.083596,6e-06,25061.45,1.798755,0.061527,0.352115,-28.77,0
202.73587,-1.723075,0.082334,1.9e-05,24683.112,5.696057,0.066242,0.379098,-377.887,0
202.86606,-1.730196,0.084252,2.3e-05,25258.114,6.895227,0.066453,0.380303,152.704,0
202.86636,-1.685479,0.084313,2e-05,25276.402,5.995849,0.070859,0.405523,169.579,0
202.7935,-1.633882,0.085408,2e-05,25604.674,5.995849,0.080689,0.461778,472.497,0
202.82236,-1.792242,0.081569,3.6e-05,24453.771,10.792528,0.080798,0.462401,-589.515,0
202.7506,-1.778491,0.082283,4.7e-05,24667.823,14.090246,0.082035,0.469481,-391.996,0
202.75716,-1.643324,0.082711,6e-05,24796.134,17.987547,0.083588,0.478369,-273.595,0
202.76994,-1.634268,0.082237,2e-05,24654.032,5.995849,0.085919,0.491706,-404.721,0
202.72607,-1.664861,0.082568,4.8e-05,24753.264,14.390038,0.090122,0.515763,-313.154,0
202.87486,-1.656474,0.084682,1.9e-05,25387.025,5.696057,0.093273,0.533794,271.658,0
202.80847,-1.816006,0.085601,1.9e-05,25662.534,5.696057,0.102071,0.584147,525.889,0
202.90736,-1.736558,0.083369,4e-06,24993.397,1.19917,0.108116,0.61874,-91.567,0
202.7497,-1.810482,0.084663,6.3e-05,25381.329,18.886925,0.109366,0.625895,266.402,0
202.90242,-1.668975,0.082002,2.1e-05,24583.581,6.295642,0.1105,0.632384,-469.731,0
202.72134,-1.625131,0.082895,2.5e-05,24851.296,7.494811,0.119809,0.685659,-222.693,0
202.9149,-1.753881,0.084668,9.6e-05,25382.828,28.780076,0.120066,0.687132,267.785,0
