field,n_objects
SPLUS-s16s22_predicted,34566
SPLUS-s16s23_predicted,44642
SPLUS-s17s22_predicted,63430
SPLUS-s17s23_predicted,72815
SPLUS-s17s24_predicted,52655
SPLUS-s18s22_predicted,58292
SPLUS-s18s23_predicted,62284
SPLUS-s18s24_predicted,57746
SPLUS-s19s22_predicted,54866
SPLUS-s19s23_predicted,71947
SPLUS-s19s24_predicted,43997
SPLUS-s19s25_predicted,71899
SPLUS-s20s22_predicted,68834
SPLUS-s20s23_predicted,46488
SPLUS-s20s24_predicted,71989
SPLUS-s20s25_predicted,59355
SPLUS-s20s26_predicted,64856
SPLUS-s20s27_predicted,32147
SPLUS-s21s21_predicted,70485
SPLUS-s21s22_predicted,82350
SPLUS-s21s23_predicted,59529
SPLUS-s21s24_predicted,51489
SPLUS-s21s25_predicted,51006
SPLUS-s22s21_predicted,81585
SPLUS-s22s22_predicted,70336
SPLUS-s22s23_predicted,48222
SPLUS-s22s24_predicted,54037
SPLUS-s22s25_predicted,40323
SPLUS-s22s26_predicted,381
SPLUS-s23s21_predicted,63066
SPLUS-s23s22_predicted,55393
SPLUS-s23s23_predicted,64131
SPLUS-s23s24_predicted,69457
SPLUS-s23s25_predicted,20188
SPLUS-s24s49_predicted,38207
SPLUS-s24s50_predicted,25502
SPLUS-s24s51_predicted,17821
SPLUS-s24s52_predicted,79
