ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
324.284879,0.446423,0.050721,9e-06,15205.773,2.698132,0.007825,0.028351,-79.583,0
324.281449,0.452621,0.050102,1.4e-05,15020.202,4.197094,0.008248,0.029885,-256.15,0
324.25988,0.428242,0.050925,1.4e-05,15266.931,4.197094,0.024458,0.088619,-21.393,0
324.270709,0.478947,0.050208,1.4e-05,15051.98,4.197094,0.033938,0.122969,-225.914,0
324.303987,0.41094,0.05127,1.4e-05,15370.359,4.197094,0.04388,0.15899,77.016,0
324.229,0.452446,0.051449,5.2e-05,15424.022,15.589208,0.048577,0.17601,128.075,0
324.257427,0.400738,0.049092,2.4e-05,14717.411,7.195019,0.048998,0.177534,-544.247,0
324.298447,0.395231,0.051261,3.1e-05,15367.661,9.293566,0.054721,0.19827,74.449,0
324.33454,0.404763,0.053098,3.3e-05,15918.38,9.893151,0.070488,0.255398,598.444,0
324.342008,0.396286,0.050267,8e-06,15069.667,2.39834,0.081527,0.295397,-209.085,0
324.346074,0.49447,0.05095,3e-05,15274.426,8.993774,0.084525,0.30626,-14.262,0
324.385612,0.466735,0.05285,1.6e-05,15844.031,4.796679,0.110549,0.400552,527.703,0
324.20569,0.539386,0.051823,1.4e-05,15536.145,4.197094,0.117862,0.42705,234.757,0
324.16416,0.398259,0.049439,1e-05,14821.439,2.997925,0.12246,0.443708,-445.267,0
324.3873,0.384491,0.051512,3.1e-05,15442.909,9.293566,0.126017,0.456598,146.045,0
324.41511,0.381113,0.049629,3.7e-05,14878.4,11.092321,0.152339,0.55197,-391.071,0
324.139458,0.37125,0.05062,1.3e-05,15175.494,3.897302,0.156439,0.566826,-108.393,0
324.432115,0.523788,0.052396,8e-06,15707.926,2.39834,0.17361,0.629041,398.202,0
324.19316,0.263061,0.050997,1.5e-05,15288.516,4.496887,0.200925,0.728011,-0.856,0
324.149322,0.271713,0.050847,0.000145,15243.547,43.469906,0.215794,0.781887,-43.642,0
324.501857,0.44369,0.050404,5.2e-05,15110.739,15.589208,0.224762,0.814382,-170.006,0
324.428069,0.270891,0.049094,1.3e-05,14718.011,3.897302,0.230911,0.83666,-543.677,0
324.55581,0.446722,0.050547,1.3e-05,15153.609,3.897302,0.278708,1.009842,-129.216,0
324.000595,0.406139,0.050369,2.6e-05,15100.246,7.794604,0.279296,1.011975,-179.99,0
324.15073,0.183626,0.051463,3.8e-05,15428.219,11.392113,0.29087,1.053911,132.068,0
