ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member,z_offset
315.407048,-28.031761,0.039661,2.8e-05,11890.069,8.394189,0.04061,0.111906,421.881,0,0.001461000000000004
315.497893,-28.058892,0.036692,3.6e-05,10999.985,10.792528,0.046339,0.127692,-435.453,0,-0.0015079999999999955
315.451327,-27.978623,0.038643,0.000173,11584.88,51.864095,0.056394,0.155401,127.921,0,0.00044299999999999895
315.504375,-27.984111,0.038757,8.3e-05,11619.056,24.882774,0.068215,0.187974,160.84,0,0.0005570000000000019
315.392434,-27.988144,0.040138,0.000337,12033.07,99.99,0.071027,0.195725,559.62,0,0.0019380000000000022
315.422868,-28.105391,0.036969,8e-05,11083.027,23.983397,0.07522,0.207278,-355.466,0,-0.001230999999999996
315.416,-28.107,0.039401,0.000333,11812.123,99.830889,0.079028,0.217771,346.803,0,0.0012010000000000007
315.359317,-28.022208,0.041919,8.3e-05,12567.0,24.882774,0.083595,0.230357,1073.905,0,0.003719
315.427687,-28.122412,0.03945,0.000333,11826.812,99.830889,0.090203,0.248564,360.952,0,0.0012500000000000011
315.346593,-28.071443,0.037699,0.000193,11301.876,57.859944,0.10067,0.277408,-144.67,0,-0.0005009999999999945
315.32426,-28.086387,0.040111,0.0001,12024.975,29.979246,0.12464,0.343462,551.824,0,0.001911000000000003
315.377768,-27.916758,0.03925,6.7e-05,11766.854,20.086095,0.135573,0.373589,303.2,0,0.0010500000000000023
315.410339,-27.899396,0.03881,1.9e-05,11634.945,5.696057,0.140714,0.387754,176.145,0,0.0006099999999999994
315.421969,-28.176454,0.039544,7.3e-05,11854.993,21.884849,0.144066,0.396992,388.096,0,0.001344000000000005
315.374138,-28.161859,0.040655,0.00035,12188.062,99.99,0.144663,0.398637,708.91,0,0.002454999999999999
315.599251,-28.116864,0.036082,0.000213,10817.111,63.855794,0.152926,0.421407,-611.597,0,-0.002117999999999995
315.515689,-27.871003,0.042119,2.2e-05,12626.959,6.595434,0.173106,0.477014,1131.657,0,0.003918999999999999
315.599008,-28.174855,0.036352,8e-05,10898.055,23.983397,0.190234,0.524212,-533.632,0,-0.0018479999999999955
315.650078,-27.947815,0.039017,7.7e-05,11697.002,23.084019,0.19465,0.536381,235.918,0,0.0008170000000000052
315.709994,-27.999255,0.035388,7.3e-05,10609.056,21.884849,0.229716,0.633011,-811.998,0,-0.002811999999999995
315.19339,-27.988837,0.037423,0.000103,11219.133,30.878623,0.233673,0.643915,-224.368,0,-0.0007769999999999999
