ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member,z_offset
180.97595,1.891296,0.024436,1.1e-05,7325.729,3.297717,0.014889,0.02195,1303.803,0,0.004435999999999999
180.972,1.87,0.019304,0.000333,5787.194,99.830889,0.026036,0.038385,-204.564,0,-0.0006959999999999987
181.02493,1.846988,0.016375,7e-06,4909.101,2.098547,0.053733,0.079219,-1065.439,0,-0.0036249999999999998
180.966391,1.836057,0.018969,3.1e-05,5686.763,9.293566,0.05754,0.084831,-303.026,0,-0.0010310000000000007
181.054554,1.900209,0.019177,9e-06,5749.12,2.698132,0.06508,0.095948,-241.891,0,-0.0008230000000000008
180.989769,1.960899,0.018502,2e-05,5546.76,5.995849,0.072613,0.107054,-440.283,0,-0.0014979999999999993
181.062169,1.866682,0.020844,1.8e-05,6248.874,5.396264,0.07478,0.110248,248.064,0,0.000844000000000001
180.934901,1.836005,0.019331,9e-06,5795.288,2.698132,0.076329,0.112531,-196.629,0,-0.0006689999999999995
181.040614,1.825933,0.017177,8e-06,5149.535,2.39834,0.079957,0.11788,-829.72,0,-0.002822999999999999
181.072196,1.917476,0.02107,1.1e-05,6316.627,3.297717,0.086673,0.127783,314.488,0,0.001069999999999998
181.079159,1.848367,0.023836,8e-06,7145.853,2.39834,0.097153,0.143232,1127.455,0,0.003835999999999999
181.112764,1.896015,0.019719,9e-06,5911.607,2.698132,0.122402,0.180457,-82.59,0,-0.000281
181.11625,1.895556,0.019854,4e-05,5952.079,11.991698,0.125852,0.185543,-42.911,0,-0.0001460000000000003
181.120629,1.894179,0.021293,1.3e-05,6383.481,3.897302,0.130152,0.191883,380.031,0,0.001292999999999999
180.886779,1.802886,0.019837,1.5e-05,5946.983,4.496887,0.134345,0.198065,-47.908,0,-0.00016299999999999995
180.948416,2.017135,0.0208,1.9e-05,6235.683,5.696057,0.135549,0.19984,235.131,0,0.0007999999999999986
181.069631,2.002272,0.017976,4.2e-05,5389.069,12.591283,0.13871,0.204501,-594.882,0,-0.0020240000000000015
181.122791,1.940032,0.017266,1e-05,5176.217,2.997925,0.141946,0.209271,-803.561,0,-0.0027340000000000003
180.869782,1.976432,0.020542,1.1e-05,6158.337,3.297717,0.149451,0.220336,159.301,0,0.0005420000000000008
181.145045,1.842361,0.020019,2.2e-05,6001.545,6.595434,0.161107,0.23752,5.584,0,1.8999999999998185e-05
181.152919,1.892591,0.020362,1.4e-05,6104.374,4.197094,0.162348,0.23935,106.397,0,0.0003620000000000012
181.141813,1.80172,0.018682,6e-06,5600.723,1.798755,0.174221,0.256855,-387.379,0,-0.0013179999999999997
180.906768,2.046877,0.018959,9e-06,5683.765,2.698132,0.179332,0.26439,-305.965,0,-0.0010410000000000003
180.90011,2.049926,0.018733,7.6e-05,5616.012,22.784227,0.185189,0.273024,-372.389,0,-0.0012670000000000008
181.115158,1.748493,0.022149,3.9e-05,6640.103,11.691906,0.187232,0.276037,631.622,0,0.002148999999999998
180.805137,1.950882,0.018687,3.9e-05,5602.222,11.691906,0.195588,0.288356,-385.909,0,-0.0013130000000000017
181.152083,1.777778,0.020271,0.000333,6077.093,99.830889,0.195655,0.288454,79.651,0,0.0002710000000000004
