ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member,z_offset
95.520125,-64.959806,0.027833,1.1e-05,8344.123,3.297717,0.030739,0.059436,330.832,0,0.0011329999999999986
95.348667,-64.956667,0.028116,1.9e-05,8428.965,5.696057,0.041943,0.0811,413.467,0,0.0014159999999999971
95.364833,-64.992778,0.026932,3.1e-05,8074.01,9.293566,0.048135,0.093072,67.743,0,0.00023199999999999957
95.575,-64.960833,0.026472,0.000333,7936.106,99.830889,0.053976,0.104367,-66.575,0,-0.0002280000000000025
95.591292,-64.934417,0.027803,3.9e-05,8335.13,11.691906,0.065912,0.127445,322.072,0,0.0011029999999999998
95.598443,-64.92701,0.024407,0.000333,7317.035,99.830889,0.071775,0.138783,-669.547,0,-0.002293
95.308208,-65.016028,0.026165,1.4e-05,7844.07,4.197094,0.081524,0.157633,-156.218,0,-0.0005350000000000008
95.603,-64.903,0.025783,0.000333,7729.549,99.830889,0.086886,0.168,-267.76,0,-0.0009170000000000011
95.182792,-64.997111,0.025107,0.00015,7526.889,44.968869,0.118113,0.22838,-465.15,0,-0.0015930000000000007
95.780958,-64.930556,0.028256,1.7e-05,8470.936,5.096472,0.14412,0.278666,454.346,0,0.0015559999999999984
95.795042,-65.019306,0.025314,0.000333,7588.946,99.830889,0.158708,0.306874,-404.707,0,-0.0013860000000000018
96.005458,-65.037,0.028957,0.00015,8681.09,44.968869,0.248481,0.480456,659.035,0,0.0022569999999999986
94.878,-65.094,0.029181,0.000333,8748.244,99.830889,0.275922,0.533515,724.442,0,0.002480999999999997
96.228917,-64.999417,0.025641,0.00015,7686.978,44.968869,0.333112,0.644097,-309.224,0,-0.001059000000000001
95.912417,-65.278694,0.029147,0.00015,8738.051,44.968869,0.374787,0.724677,714.515,0,0.002446999999999998
96.324583,-64.798528,0.02476,0.0001,7422.861,29.979246,0.404716,0.782548,-566.473,0,-0.0019400000000000008
95.835958,-65.34725,0.028997,0.00012,8693.082,35.975095,0.420964,0.813965,670.715,0,0.002296999999999997
95.73875,-65.364639,0.027933,0.00015,8374.103,44.968869,0.423266,0.818416,360.031,0,0.001232999999999998
96.371458,-64.741,0.02437,0.000333,7305.942,99.830889,0.448079,0.866394,-680.351,0,-0.002330000000000002
95.217167,-64.485306,0.025771,0.00015,7725.951,44.968869,0.484329,0.936486,-271.264,0,-0.0009290000000000027
95.492458,-64.383111,0.025214,0.00015,7558.967,44.968869,0.576925,1.115526,-433.906,0,-0.0014860000000000012
94.919292,-64.422139,0.02859,0.00015,8571.066,44.968869,0.582218,1.125761,551.873,0,0.0018899999999999993
