ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member,z_offset
153.417341,-0.917674,0.04333,9.7e-05,12990.007,29.079868,0.003285,0.010316,-272.44,0,-0.0009489999999999985
153.422848,-0.922324,0.048627,1.9e-05,14578.008,5.696057,0.009297,0.029194,1248.227,0,0.004347999999999998
153.426065,-0.907204,0.045072,1.6e-05,13512.246,4.796679,0.010894,0.034209,227.655,0,0.000793000000000002
153.409558,-0.92544,0.043329,5.4e-05,12989.707,16.188793,0.013817,0.043386,-272.727,0,-0.0009499999999999995
153.413075,-0.937667,0.043537,0.000213,13052.064,63.855794,0.023727,0.074504,-213.014,0,-0.0007419999999999996
153.428333,-0.936949,0.046285,2.5e-05,13875.894,7.494811,0.0248,0.077875,575.884,0,0.002006000000000001
153.445151,-0.914228,0.042438,1.2e-05,12722.592,3.597509,0.027228,0.0855,-528.516,0,-0.0018410000000000024
153.410069,-0.881995,0.045844,2.4e-05,13743.685,7.195019,0.033381,0.10482,449.281,0,0.0015650000000000039
153.444267,-0.937945,0.046143,3.7e-05,13833.323,11.092321,0.035305,0.110862,535.119,0,0.0018640000000000045
153.438235,-0.877216,0.041764,1.7e-05,12520.532,5.096472,0.042405,0.133157,-722.008,0,-0.0025149999999999964
153.374796,-0.921119,0.043607,4e-05,13073.05,11.991698,0.043633,0.137011,-192.918,0,-0.000671999999999999
153.370342,-0.923099,0.042476,1.6e-05,12733.984,4.796679,0.048354,0.151835,-517.607,0,-0.001802999999999999
153.379026,-0.94694,0.044991,1.6e-05,13487.962,4.796679,0.050681,0.159144,204.402,0,0.0007120000000000043
153.41705,-0.863712,0.04145,1.6e-05,12426.397,4.796679,0.050735,0.159314,-812.152,0,-0.002828999999999998
153.370795,-0.892393,0.041171,1.5e-05,12342.755,4.496887,0.052022,0.163353,-892.247,0,-0.0031079999999999997
153.476233,-0.916525,0.04335,3.5e-05,12996.003,10.492736,0.058343,0.183202,-266.698,0,-0.0009289999999999993
153.356997,-0.909832,0.041681,1.4e-05,12495.649,4.197094,0.061089,0.191826,-745.836,0,-0.002597999999999996
153.354207,-0.92349,0.045892,0.000217,13758.075,65.054963,0.064345,0.202048,463.061,0,0.0016130000000000033
153.374856,-0.963098,0.044701,0.000367,13401.023,99.99,0.064974,0.204025,121.148,0,0.00042199999999999876
153.363954,-0.87596,0.042786,0.000183,12826.92,54.86202,0.066274,0.208108,-428.612,0,-0.0014930000000000013
153.472682,-0.876672,0.046765,1.3e-05,14019.794,3.897302,0.066517,0.20887,713.683,0,0.002486000000000002
153.448659,-0.973595,0.044347,2e-05,13294.896,5.995849,0.066663,0.209328,19.521,0,6.799999999999862e-05
153.402004,-0.980411,0.047852,2e-05,14345.669,5.995849,0.067863,0.213097,1025.74,0,0.003573
153.481917,-0.8862,0.041111,1.4e-05,12324.768,4.197094,0.069943,0.219629,-909.472,0,-0.003167999999999997
153.348254,-0.901858,0.044074,9e-05,13213.053,26.981321,0.070784,0.222269,-58.852,0,-0.00020499999999999685
153.48888,-0.915099,0.045,0.000333,13490.661,99.830889,0.070954,0.222802,206.985,0,0.0007209999999999994
153.348322,-0.892777,0.045416,1.6e-05,13615.374,4.796679,0.072883,0.228859,326.411,0,0.0011369999999999991
153.461158,-0.855538,0.043848,1.8e-05,13145.3,5.396264,0.073065,0.229431,-123.732,0,-0.0004310000000000008
153.375249,-0.851462,0.04339,0.00024,13007.995,71.95019,0.07607,0.238866,-255.215,0,-0.0008890000000000009
153.499564,-0.925276,0.041406,1.6e-05,12413.207,4.796679,0.08235,0.258586,-824.783,0,-0.0028730000000000006
153.343445,-0.871869,0.047484,7e-06,14235.345,2.098547,0.085775,0.269342,920.094,0,0.0032049999999999995
153.495395,-0.951613,0.042645,2e-05,12784.649,5.995849,0.085923,0.269805,-469.09,0,-0.0016339999999999966
153.447831,-0.831403,0.04814,0.00014,14432.009,41.970944,0.088259,0.27714,1108.419,0,0.0038610000000000033
153.382479,-0.998853,0.04056,1.4e-05,12159.582,4.197094,0.091549,0.287474,-1067.654,0,-0.003719
153.509801,-0.891687,0.044872,1.5e-05,13452.287,4.496887,0.094645,0.297194,170.239,0,0.0005930000000000032
153.35197,-0.842725,0.042285,1.3e-05,12676.724,3.897302,0.097423,0.305919,-572.439,0,-0.0019939999999999958
153.513153,-0.89291,0.040873,2.9e-05,12253.417,8.693981,0.097625,0.30655,-977.797,0,-0.0034059999999999993
153.375559,-1.010006,0.050361,0.0001,15097.848,29.979246,0.104532,0.328239,1746.025,0,0.006082000000000004
153.374024,-0.815332,0.043148,3e-05,12935.445,8.993774,0.108392,0.34036,-324.688,0,-0.001131
153.30949,-0.956736,0.04179,0.00014,12528.327,41.970944,0.116374,0.365427,-714.544,0,-0.002488999999999998
153.531681,-0.874319,0.047146,1.9e-05,14134.015,5.696057,0.120615,0.378742,823.061,0,0.0028670000000000015
153.32649,-0.832662,0.048968,2.6e-05,14680.237,7.794604,0.122658,0.385157,1346.122,0,0.004688999999999999
153.539582,-0.898435,0.047158,1.4e-05,14137.613,4.197094,0.122695,0.385273,826.506,0,0.0028789999999999996
153.337357,-0.81213,0.048947,0.000197,14673.941,59.059114,0.130216,0.408889,1340.093,0,0.0046679999999999985
153.540006,-0.868393,0.045966,1.3e-05,13780.26,3.897302,0.130467,0.409677,484.305,0,0.001687000000000001
153.346098,-1.026304,0.043412,2e-05,13014.59,5.995849,0.132931,0.417416,-248.899,0,-0.0008669999999999997
153.52525,-0.832468,0.040439,3.7e-05,12123.307,11.092321,0.135041,0.424043,-1102.39,0,-0.003839999999999996
153.290233,-0.968556,0.045186,2e-05,13546.422,5.995849,0.138666,0.435425,260.382,0,0.0009069999999999981
153.508595,-0.809063,0.049214,0.000107,14753.986,32.077793,0.139011,0.436509,1416.744,0,0.004935000000000002
153.556577,-0.88866,0.044849,1.4e-05,13445.392,4.197094,0.141016,0.442803,163.636,0,0.0005700000000000011
153.357246,-0.781655,0.042282,1.7e-05,12675.825,5.096472,0.145987,0.458413,-573.3,0,-0.0019969999999999988
153.34029,-0.781421,0.048747,7e-06,14613.983,2.098547,0.15401,0.483604,1282.677,0,0.004468
153.260492,-0.896969,0.045231,5.3e-05,13559.913,15.889,0.158375,0.497311,273.301,0,0.0009520000000000015
153.573424,-0.953679,0.046387,1.7e-05,13906.473,5.096472,0.160359,0.503542,605.166,0,0.0021079999999999988
153.2566,-0.910048,0.045995,0.00017,13788.954,50.964718,0.161359,0.506683,492.631,0,0.0017160000000000022
153.581216,-0.890794,0.042329,2.3e-05,12689.915,6.895227,0.164979,0.518048,-559.808,0,-0.0019500000000000003
153.583204,-0.858483,0.049574,2.3e-05,14861.911,6.895227,0.174479,0.547881,1520.093,0,0.005295000000000001
153.471585,-0.744078,0.04933,7e-06,14788.762,2.098547,0.178612,0.56086,1450.045,0,0.005051
153.270513,-0.801221,0.04333,0.00019,12990.007,56.960567,0.185854,0.5836,-272.44,0,-0.0009489999999999985
153.580066,-0.821579,0.045211,0.000414,13553.917,99.99,0.186836,0.586683,267.559,0,0.0009320000000000023
153.607066,-0.871874,0.048121,1.4e-05,14426.313,4.197094,0.193853,0.608716,1102.964,0,0.003841999999999998
153.413651,-1.115724,0.048594,0.000213,14568.115,63.855794,0.201329,0.632193,1238.754,0,0.004314999999999999
153.626543,-0.875149,0.044716,3.2e-05,13405.52,9.593359,0.212265,0.666531,125.454,0,0.0004369999999999999
153.485968,-1.116529,0.044802,1.2e-05,13431.302,3.597509,0.213235,0.669579,150.143,0,0.0005230000000000026
153.623412,-0.807193,0.041531,1.5e-05,12450.681,4.496887,0.231772,0.727785,-788.898,0,-0.0027480000000000004
153.650876,-0.887622,0.04389,1.7e-05,13157.891,5.096472,0.234465,0.736242,-111.674,0,-0.00038900000000000046
