ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
16.110226,-0.209897,0.050016,2.5e-05,14994.42,7.494811,0.038978,0.137845,-59.66,0
16.076424,-0.279625,0.050551,1.5e-05,15154.809,4.496887,0.041313,0.146104,93.058,0
16.06594,-0.281264,0.049235,5e-06,14760.282,1.498962,0.046037,0.162812,-282.601,0
16.105312,-0.187383,0.050685,1.4e-05,15194.981,4.197094,0.055775,0.197252,131.31,0
16.139606,-0.32008,0.050981,1.5e-05,15283.719,4.496887,0.098017,0.346642,215.804,0
16.100685,-0.135335,0.050562,8e-06,15158.106,2.39834,0.105025,0.371423,96.198,0
16.003496,-0.32143,0.050548,1.1e-05,15153.909,3.297717,0.115434,0.408237,92.202,0
16.066195,-0.359538,0.049448,2.1e-05,14824.137,6.295642,0.121817,0.430809,-221.799,0
15.962594,-0.253476,0.049329,1.3e-05,14788.462,3.897302,0.12265,0.433754,-255.768,0
16.10694,-0.368974,0.051251,2.6e-05,15364.663,7.794604,0.131827,0.466209,292.877,0
16.214817,-0.209129,0.051578,7e-06,15462.695,2.098547,0.133815,0.473241,386.221,0
16.065674,-0.375063,0.051874,3.1e-05,15551.434,9.293566,0.137257,0.485414,470.716,0
16.182037,-0.338857,0.049914,4e-06,14963.841,1.19917,0.139595,0.493683,-88.777,0
16.052105,-0.376715,0.050167,8.8e-05,15039.688,26.381736,0.141364,0.499938,-16.556,0
16.22032,-0.287518,0.051924,1e-05,15566.424,2.997925,0.144291,0.510289,484.989,0
16.142324,-0.106576,0.051638,1.6e-05,15480.683,4.796679,0.14462,0.511455,403.349,0
16.194685,-0.345159,0.050876,7e-06,15252.241,2.098547,0.153016,0.541145,185.832,0
16.105787,-0.394994,0.049815,2.4e-05,14934.161,7.195019,0.157365,0.556527,-117.037,0
16.25535,-0.224189,0.050999,6e-06,15289.116,1.798755,0.171599,0.606864,220.943,0
16.029287,-0.421889,0.049901,1.2e-05,14959.943,3.597509,0.190927,0.675218,-92.488,0
16.278801,-0.258978,0.050461,9e-06,15127.827,2.698132,0.195416,0.691095,67.367,0
16.16132,-0.447659,0.051368,3e-06,15399.739,0.899377,0.222302,0.786179,326.276,0
15.891929,-0.355133,0.05164,2.7e-05,15481.283,8.094396,0.224744,0.794814,403.919,0
15.912198,-0.087105,0.050195,6e-06,15048.082,1.798755,0.229677,0.812259,-8.564,0
15.860345,-0.30444,0.049772,1.9e-05,14921.27,5.696057,0.233387,0.825381,-129.311,0
15.889275,-0.389682,0.050257,1.1e-05,15066.67,3.297717,0.246476,0.871671,9.135,0
16.01654,0.010573,0.051222,8e-06,15355.969,2.39834,0.258719,0.914969,284.599,0
16.056444,-0.503282,0.051876,1.2e-05,15552.034,3.597509,0.265668,0.939542,471.287,0
16.228546,0.00691,0.050073,5.6e-05,15011.508,16.788378,0.285121,1.008338,-43.389,0
15.802587,-0.298944,0.049625,1e-05,14877.201,2.997925,0.288095,1.018857,-171.273,0
16.234257,0.024386,0.048986,2.4e-05,14685.633,7.195019,0.303111,1.071962,-353.679,0
15.84242,-0.461248,0.049927,3.4e-05,14967.738,10.192944,0.328492,1.161722,-85.066,0
15.845531,-0.469277,0.050069,1.3e-05,15010.309,3.897302,0.331727,1.173164,-44.531,0
15.840097,-0.48043,0.050675,1e-05,15191.983,2.997925,0.343406,1.214465,128.455,0
15.841295,-0.492732,0.049517,6e-06,14844.823,1.798755,0.35133,1.24249,-202.102,0
16.428158,-0.11728,0.050226,1.9e-05,15057.376,5.696057,0.3647,1.289774,0.285,0
15.991905,0.11558,0.050478,3e-06,15132.924,0.899377,0.366531,1.296248,72.22,0
15.857911,-0.556729,0.049339,2.5e-05,14791.46,7.494811,0.390116,1.379658,-252.914,0
15.922199,-0.612104,0.048668,7e-06,14590.299,2.098547,0.406753,1.438496,-444.454,0
16.191208,-0.641983,0.050479,1e-06,15133.223,0.299792,0.416811,1.474067,72.506,0
16.038599,-0.667073,0.051756,2e-06,15516.058,0.599585,0.430427,1.52222,437.032,0
16.35399,0.172706,0.049965,1.7e-05,14979.13,5.096472,0.492193,1.740655,-74.218,0
16.055315,0.258046,0.051428,1e-06,15417.727,0.299792,0.497985,1.761139,343.403,0
15.625352,-0.43786,0.050019,1.7e-05,14995.319,5.096472,0.500229,1.769077,-58.804,0
15.755145,-0.652776,0.051789,8e-06,15525.952,2.39834,0.528718,1.869827,446.452,0
16.100496,0.294622,0.050684,5e-06,15194.681,1.498962,0.533954,1.888344,131.024,0
15.598172,-0.542642,0.050402,2.3e-05,15110.139,6.895227,0.573198,2.027133,50.526,0
15.540715,-0.514985,0.049693,9e-06,14897.587,2.698132,0.609676,2.156138,-151.862,0
16.24249,0.40135,0.05029,4e-06,15076.563,1.19917,0.659663,2.332918,18.555,0
16.538755,0.263409,0.050683,4e-06,15194.381,1.19917,0.677452,2.39583,130.739,0
16.372437,0.398513,0.049283,8e-06,14774.672,2.39834,0.699644,2.474312,-268.899,0
16.38689,0.442074,0.050505,2.3e-05,15141.018,6.895227,0.745307,2.635802,79.928,0
15.679825,-0.86587,0.050405,2.7e-05,15111.039,8.094396,0.74601,2.638288,51.382,0
15.359664,-0.011293,0.05074,4.4e-05,15211.469,13.190868,0.759685,2.68665,147.01,0
15.663068,-0.878724,0.050504,8e-06,15140.718,2.39834,0.76593,2.708736,79.642,0
15.582348,-0.830742,0.051377,3e-06,15402.437,0.899377,0.775953,2.744182,328.845,0
16.373014,0.509629,0.051049,2.3e-05,15304.105,6.895227,0.802419,2.83778,235.215,0
15.919266,-1.039109,0.050478,6e-06,15132.924,1.798755,0.816884,2.888937,72.22,0
16.447233,0.508023,0.050038,2e-06,15001.015,0.599585,0.830556,2.937287,-53.38,0
16.340014,-1.123372,0.051464,1.5e-05,15428.519,4.496887,0.920486,3.255328,353.679,0
15.60269,0.545315,0.050559,2.8e-05,15157.207,8.394189,0.920504,3.255392,95.342,0
16.188251,0.708854,0.050023,1.1e-05,14996.518,3.297717,0.953615,3.372489,-57.662,0
15.327965,-0.851479,0.050598,5e-06,15168.899,1.498962,0.973243,3.441905,106.475,0
15.348988,-0.952895,0.050699,1.7e-05,15199.178,5.096472,1.02486,3.624449,135.306,0
16.502775,0.725991,0.049913,8e-06,14963.541,2.39834,1.051863,3.719946,-89.062,0
16.542795,0.719131,0.049938,2e-06,14971.036,0.599585,1.062219,3.756572,-81.926,0
16.534496,0.728774,0.050104,2e-06,15020.801,0.599585,1.0674,3.774895,-34.54,0
15.324729,-1.005839,0.051184,7e-06,15344.577,2.098547,1.079348,3.817149,273.752,0
15.290679,-0.974224,0.051248,1.4e-05,15363.764,4.197094,1.081851,3.826001,292.021,0
