ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
214.409513,2.061679,0.056173,1.1e-05,16840.242,3.297717,0.006811,0.025892,712.159,0
214.401903,2.054865,0.052955,1.5e-05,15875.51,4.496887,0.00705,0.0268,-203.433,0
214.398015,2.053213,0.055434,1.1e-05,16618.695,3.297717,0.009842,0.037413,501.897,0
214.425231,2.057004,0.053488,2.4e-05,16035.299,7.195019,0.023036,0.087568,-51.783,0
214.386885,2.044442,0.054885,1.8e-05,16454.109,5.396264,0.023527,0.089434,345.694,0
214.409847,2.036113,0.0561,0.000333,16818.357,99.830889,0.026729,0.101605,691.389,0
214.375784,2.048278,0.051942,1.6e-05,15571.82,4.796679,0.030138,0.114563,-491.654,0
214.419453,2.035292,0.051543,1.4e-05,15452.203,4.197094,0.031412,0.119406,-605.179,0
214.434892,2.060381,0.053167,1.9e-05,15939.066,5.696057,0.032206,0.122424,-143.115,0
214.426867,2.089436,0.053264,2.5e-05,15968.145,7.494811,0.036649,0.139316,-115.516,0
214.43343,2.086257,0.0539,2.7e-05,16158.813,8.094396,0.039215,0.14907,65.44,0
214.375957,2.032516,0.051153,1.5e-05,15335.284,4.496887,0.039698,0.150904,-716.142,0
214.361683,2.046918,0.054689,1.1e-05,16395.35,3.297717,0.043632,0.16586,289.928,0
214.343483,2.03539,0.0525,1.3e-05,15739.104,3.897302,0.064833,0.246451,-332.891,0
214.41569,2.129609,0.054694,1.7e-05,16396.849,5.096472,0.068972,0.262184,291.351,0
214.32793,2.034052,0.05418,2.4e-05,16242.755,7.195019,0.079732,0.303086,145.106,0
214.363183,1.988493,0.054515,1.9e-05,16343.186,5.696057,0.083329,0.316761,240.421,0
214.433771,1.981533,0.05812,6e-06,17423.938,1.798755,0.086129,0.327404,1266.124,0
214.452092,2.141117,0.057037,1.1e-05,17099.262,3.297717,0.093362,0.3549,957.986,0
214.352079,1.962121,0.052583,1.2e-05,15763.987,3.597509,0.111844,0.425154,-309.276,0
214.354689,1.955009,0.054579,2.4e-05,16362.373,7.195019,0.117138,0.44528,258.631,0
214.383587,2.179792,0.052702,2.6e-05,15799.662,7.794604,0.119459,0.454102,-275.417,0
214.283729,2.042853,0.05799,2.3e-05,17384.965,6.895227,0.120405,0.457699,1229.136,0
214.302267,1.991939,0.05594,1.4e-05,16770.39,4.197094,0.122328,0.465007,645.865,0
214.391583,1.9369,0.049857,1.3e-05,14946.753,3.897302,0.125463,0.476925,-1084.883,0
214.271836,2.035791,0.055378,1.5e-05,16601.907,4.496887,0.133354,0.506922,485.964,0
214.279123,2.112673,0.057431,2e-05,17217.381,5.995849,0.133538,0.507622,1070.088,0
214.445029,1.934533,0.054823,3e-05,16435.522,8.993774,0.134179,0.51006,328.054,0
214.39317,1.918102,0.055028,3.2e-05,16496.979,9.593359,0.144083,0.547706,386.381,0
214.36202,2.201052,0.056028,1.8e-05,16796.772,5.396264,0.144998,0.551183,670.903,0
214.54103,2.111151,0.052167,1.5e-05,15639.273,4.496887,0.146762,0.557889,-427.637,0
214.55497,2.114094,0.052693,1.1e-05,15796.964,3.297717,0.160883,0.61157,-277.978,0
214.324465,1.920016,0.055276,2.8e-05,16571.328,8.394189,0.161973,0.615713,456.943,0
214.345519,1.906316,0.056061,2.5e-05,16806.665,7.494811,0.165718,0.629948,680.292,0
214.30898,2.202342,0.052003,1.6e-05,15590.107,4.796679,0.168833,0.641787,-474.298,0
214.40761,2.240897,0.056359,9e-06,16896.003,2.698132,0.179094,0.680795,765.08,0
214.22684,2.100652,0.051784,8e-06,15524.453,2.39834,0.179974,0.68414,-536.609,0
214.23498,2.127553,0.053956,1.1e-05,16175.602,3.297717,0.180022,0.684321,81.373,0
214.499862,1.90635,0.053079,2e-05,15912.684,5.995849,0.183343,0.696946,-168.153,0
214.55745,2.160919,0.052036,2.7e-05,15600.0,8.094396,0.18365,0.698112,-464.909,0
214.291059,1.905947,0.055897,9e-06,16757.499,2.698132,0.191728,0.728819,633.631,0
