ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
20.096436,-0.078942,0.077537,1.2e-05,23245.008,3.597509,4.6e-05,0.000245,-128.761,0
20.08767,-0.093728,0.080286,8e-06,24069.137,2.39834,0.017143,0.091147,635.738,0
20.106241,-0.10301,0.076839,2.2e-05,23035.753,6.595434,0.025963,0.13804,-322.875,0
20.128128,-0.089694,0.076405,2.8e-05,22905.643,8.394189,0.033479,0.177998,-443.57,0
20.123348,-0.107769,0.077978,0.0001,23377.216,29.979246,0.039427,0.209622,-6.118,0
20.055315,-0.078111,0.079406,2.3e-05,23805.32,6.895227,0.041104,0.218541,391.009,0
20.13753,-0.060552,0.077128,1.8e-05,23122.393,5.396264,0.04506,0.239576,-242.504,0
20.061861,-0.109723,0.079694,7.6e-05,23891.66,22.784227,0.046247,0.245883,471.102,0
20.075924,-0.133917,0.075608,2.8e-05,22666.708,8.394189,0.058632,0.311734,-665.217,0
20.16019,-0.083294,0.077414,2.1e-05,23208.133,6.295642,0.063926,0.339878,-162.967,0
20.157835,-0.106772,0.077347,2.5e-05,23188.047,7.494811,0.06742,0.358455,-181.6,0
20.024464,-0.061068,0.078922,9.1e-05,23660.22,27.281114,0.074142,0.394196,256.409,0
20.015535,-0.080539,0.07917,3e-06,23734.569,0.899377,0.08089,0.430073,325.378,0
20.176699,-0.034591,0.078185,1.9e-05,23439.273,5.696057,0.091743,0.487774,51.449,0
20.048239,-0.162206,0.077286,7e-06,23169.76,2.098547,0.096161,0.511267,-198.564,0
20.001108,-0.116526,0.077203,2.5e-05,23144.877,7.494811,0.102431,0.544603,-221.646,0
20.153751,-0.176114,0.079145,4.8e-05,23727.074,14.390038,0.112796,0.599711,318.425,0
20.025547,-0.167293,0.078063,5e-06,23402.699,1.498962,0.113229,0.60201,17.52,0
20.209364,-0.096391,0.076583,2.5e-05,22959.006,7.494811,0.114288,0.607642,-394.069,0
19.98638,-0.046304,0.080011,5e-06,23986.694,1.498962,0.114779,0.610255,559.26,0
20.086094,-0.193606,0.07784,3.5e-05,23335.845,10.492736,0.115089,0.611903,-44.496,0
19.97033,-0.053709,0.079131,4.1e-05,23722.877,12.291491,0.128588,0.68367,314.532,0
19.966696,-0.041075,0.079532,1.9e-05,23843.094,5.696057,0.135139,0.718501,426.05,0
19.970287,-0.150271,0.077627,3.4e-05,23271.989,10.192944,0.144877,0.770278,-103.732,0
19.980692,-0.168708,0.079883,8e-06,23948.321,2.39834,0.14643,0.778534,523.663,0
20.203573,0.022668,0.077698,3e-06,23293.274,0.899377,0.147703,0.785303,-83.986,0
