Field,n_objects
STRIPE82-0027,956
STRIPE82-0028,1297
STRIPE82-0030,983
STRIPE82-0031,741
STRIPE82-0033,363
STRIPE82-0034,446
STRIPE82_0025,281
STRIPE82_0026,220
STRIPE82_0029,1127
STRIPE82_0032,905
