ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
43.25766,-1.259035,0.022762,0.000113,6823.876,33.876548,0.031463,0.053423,-171.67,0
43.200825,-1.219354,0.023849,2e-05,7149.75,5.995849,0.039019,0.066253,146.769,0
43.198722,-1.255211,0.024002,5.7e-05,7195.619,17.08817,0.041892,0.07113,191.591,0
43.216263,-1.274683,0.023257,9e-06,6972.273,2.698132,0.043296,0.073514,-26.659,0
43.197536,-1.200518,0.023748,4.3e-05,7119.471,12.891076,0.05247,0.089092,117.181,0
43.148865,-1.232458,0.022299,5.7e-05,6685.072,17.08817,0.087238,0.148125,-307.307,0
43.25105,-1.142698,0.024495,6.3e-05,7343.416,18.886925,0.094666,0.160739,336.017,0
43.156204,-1.16908,0.022411,2.9e-05,6718.649,8.693981,0.10427,0.177046,-274.497,0
43.33261,-1.133433,0.022848,1.2e-05,6849.658,3.597509,0.140979,0.239376,-146.476,0
43.37982,-1.284703,0.022739,6.3e-05,6816.981,18.886925,0.151715,0.257606,-178.408,0
43.077507,-1.296196,0.024569,6e-06,7365.601,1.798755,0.169486,0.28778,357.695,0
43.42139,-1.248434,0.024044,5.2e-05,7208.21,15.589208,0.185708,0.315324,203.895,0
43.271294,-1.423154,0.023451,8e-06,7030.433,2.39834,0.190278,0.323083,30.174,0
43.41729,-1.320526,0.022255,1e-05,6671.881,2.997925,0.199878,0.339383,-320.197,0
42.999,-1.174695,0.023533,7.1e-05,7055.016,21.285265,0.244832,0.415713,54.196,0
43.4734,-1.405991,0.023377,3e-06,7008.248,0.899377,0.291807,0.495475,8.496,0
43.528427,-1.268528,0.022721,6e-06,6811.584,1.798755,0.294101,0.499369,-183.681,0
42.990665,-1.482573,0.023643,0.000274,7087.993,82.143133,0.347704,0.590386,86.421,0
42.977535,-0.980135,0.02254,1.3e-05,6757.322,3.897302,0.363798,0.617712,-236.706,0
43.2987,-0.85647,0.022858,2.5e-05,6852.656,7.494811,0.384831,0.653424,-143.547,0
43.07983,-0.848247,0.022984,6.9e-05,6890.43,20.68568,0.41818,0.71005,-106.635,0
42.983852,-0.836306,0.022951,2e-06,6880.537,0.599585,0.472716,0.802651,-116.302,0
42.81255,-0.973262,0.023464,2e-06,7034.33,0.599585,0.498381,0.846227,33.983,0
42.80304,-0.965539,0.022679,1e-05,6798.993,2.997925,0.510534,0.866864,-195.985,0
43.71181,-1.43691,0.022744,2e-06,6818.48,0.599585,0.51628,0.87662,-176.943,0
43.091385,-0.734847,0.024154,1.2e-05,7241.187,3.597509,0.521765,0.885934,236.12,0
43.730675,-1.41555,0.022906,3.6e-05,6867.046,10.792528,0.526045,0.893201,-129.485,0
43.76333,-1.18941,0.023544,1.5e-05,7058.314,4.496887,0.529233,0.898613,57.419,0
43.719917,-1.559035,0.022859,0.00015,6852.956,44.968869,0.581607,0.987543,-143.254,0
42.805378,-0.845038,0.02252,3e-06,6751.326,0.899377,0.581695,0.987692,-242.565,0
42.896317,-0.733797,0.023264,3e-06,6974.372,0.899377,0.606414,1.029662,-24.608,0
42.607735,-1.249903,0.023619,8.3e-05,7080.798,24.882774,0.628313,1.066846,79.39,0
43.850805,-1.02715,0.024056,1.3e-05,7211.807,3.897302,0.649187,1.10229,207.41,0
42.616676,-1.025161,0.0222,0.000333,6655.393,99.830889,0.654188,1.110781,-336.31,0
42.577915,-1.12478,0.024213,2.9e-05,7258.875,8.693981,0.667338,1.133109,253.404,0
43.84464,-1.566148,0.023336,0.00015,6995.957,44.968869,0.692173,1.175278,-3.515,0
42.54556,-0.999271,0.022434,2.2e-05,6725.544,6.595434,0.72984,1.239235,-267.759,0
42.696705,-0.712316,0.023473,1.3e-05,7037.028,3.897302,0.751779,1.276487,36.619,0
42.542088,-0.867129,0.023265,2e-06,6974.672,0.599585,0.785838,1.334316,-24.315,0
42.47335,-1.003616,0.023411,4e-06,7018.441,1.19917,0.79719,1.353592,18.456,0
42.469326,-1.006562,0.022962,1.2e-05,6883.834,3.597509,0.800189,1.358683,-113.08,0
43.744843,-1.861233,0.023043,0.00015,6908.118,44.968869,0.805892,1.368368,-89.351,0
43.224766,-2.043499,0.02364,0.00015,7087.094,44.968869,0.80741,1.370945,85.542,0
42.699093,-0.611728,0.023926,9e-06,7172.834,2.698132,0.823473,1.398219,169.327,0
42.582355,-0.726163,0.023848,3e-06,7149.451,0.899377,0.828985,1.407578,146.476,0
43.593006,-0.422533,0.022738,2e-06,6816.681,0.599585,0.888462,1.508567,-178.701,0
42.42123,-0.868218,0.023602,6.5e-05,7075.702,19.48651,0.893868,1.517747,74.41,0
43.59486,-0.410795,0.022497,7e-06,6744.431,2.098547,0.899961,1.528092,-249.303,0
42.398975,-0.888917,0.02415,3.4e-05,7239.988,10.192944,0.906058,1.538445,234.948,0
42.403484,-0.859189,0.023924,0.000109,7172.235,32.677378,0.913754,1.551513,168.741,0
42.4072,-0.84241,0.02346,8e-06,7033.131,2.39834,0.917446,1.557782,32.811,0
42.31181,-1.208015,0.023187,6e-06,6951.288,1.798755,0.924448,1.56967,-47.165,0
42.418232,-0.792096,0.024229,1e-06,7263.671,0.299792,0.930433,1.579832,258.091,0
42.365513,-0.882537,0.023916,5e-06,7169.836,1.498962,0.939429,1.595107,166.397,0
42.363724,-0.882946,0.023992,9e-06,7192.621,2.698132,0.940932,1.59766,188.661,0
42.36793,-0.869859,0.023692,1.1e-05,7102.683,3.297717,0.942047,1.599553,100.776,0
42.366474,-0.872982,0.023873,1.2e-05,7156.945,3.597509,0.942181,1.599779,153.8,0
42.357132,-0.872159,0.024213,1e-06,7258.875,0.299792,0.95112,1.614958,253.404,0
42.387463,-0.784462,0.023699,6e-06,7104.781,1.798755,0.961141,1.631974,102.826,0
43.46691,-0.288634,0.022377,1.7e-05,6708.456,5.096472,0.975241,1.655914,-284.457,0
43.466592,-0.288484,0.022377,3e-05,6708.456,8.993774,0.975312,1.656034,-284.457,0
42.268738,-1.103508,0.023487,4e-06,7041.225,1.19917,0.976137,1.657436,40.72,0
42.400066,-0.719977,0.022272,5e-06,6676.978,1.498962,0.982338,1.667964,-315.217,0
42.41666,-0.636929,0.024416,3e-06,7319.733,0.899377,1.01497,1.723373,312.873,0
42.22801,-0.966781,0.023073,1.1e-05,6917.111,3.297717,1.043182,1.771275,-80.562,0
42.200222,-0.983159,0.023511,3e-06,7048.42,0.899377,1.06604,1.810087,47.751,0
42.14325,-0.993094,0.023491,1.6e-05,7042.425,4.796679,1.119253,1.900441,41.892,0
42.595061,-0.284574,0.022828,8.8e-05,6843.662,26.381736,1.147257,1.94799,-152.335,0
43.968105,-2.175744,0.022332,0.00015,6694.965,44.968869,1.190994,2.022253,-297.64,0
42.05192,-1.37861,0.023987,1e-06,7191.122,0.299792,1.192387,2.024618,187.197,0
42.20104,-0.485349,0.024409,7e-06,7317.634,2.098547,1.278462,2.170769,310.823,0
41.903507,-0.902569,0.023662,6e-06,7093.689,1.798755,1.37336,2.331902,91.987,0
41.909485,-0.854418,0.023528,1e-05,7053.517,2.997925,1.380099,2.343344,52.731,0
41.808422,-0.850006,0.023596,8e-06,7073.903,2.39834,1.478606,2.510606,72.652,0
44.164436,-2.443246,0.022612,0.00015,6778.907,44.968869,1.522678,2.585437,-215.613,0
41.873173,-0.53746,0.022293,1e-06,6683.273,0.299792,1.531256,2.600003,-309.065,0
41.65239,-1.259212,0.02252,3.4e-05,6751.326,10.192944,1.583453,2.688631,-242.565,0
41.602066,-1.742454,0.022862,0.00013,6853.855,38.97302,1.710253,2.903932,-142.375,0
44.451466,-2.458633,0.022586,1.8e-05,6771.112,5.396264,1.723654,2.926686,-223.23,0
44.450535,-2.46153,0.022953,0.00015,6881.136,44.968869,1.725055,2.929064,-115.716,0
44.135792,-2.770778,0.022979,0.00013,6888.931,38.97302,1.778819,3.020353,-108.1,0
44.134266,-2.771685,0.022949,1e-05,6879.937,2.997925,1.778831,3.020373,-116.888,0
41.52368,-1.834722,0.02265,0.0003,6790.299,89.937737,1.813586,3.079385,-204.481,0
42.667194,-2.987125,0.02333,0.00015,6994.158,44.968869,1.841002,3.125938,-5.273,0
44.983936,-0.301677,0.023287,2e-06,6981.267,0.599585,1.98166,3.364768,-17.87,0
41.448326,-0.240906,0.02334,1.9e-05,6997.156,5.696057,2.045726,3.473549,-2.344,0
42.162876,-3.033253,0.0235,0.00014,7045.123,41.970944,2.093005,3.553825,44.529,0
41.519527,-0.013114,0.023127,1.4e-05,6933.3,4.197094,2.107349,3.578182,-64.743,0
44.286892,-3.171189,0.02348,0.00015,7039.127,44.968869,2.201834,3.738613,38.67,0
41.318565,-0.134483,0.02297,1.1e-05,6886.233,3.297717,2.211046,3.754254,-110.736,0
44.104736,0.875337,0.02334,1.2e-05,6997.156,3.597509,2.28314,3.876667,-2.344,0
44.113262,0.875821,0.022906,9e-06,6867.046,2.698132,2.286843,3.882954,-129.485,0
44.111122,0.878921,0.023065,1e-05,6914.713,2.997925,2.288888,3.886426,-82.906,0
44.10511,0.921961,0.023364,3e-06,7004.351,0.899377,2.326466,3.950233,4.687,0
45.107433,0.152305,0.023979,5e-06,7188.723,1.498962,2.329876,3.956023,184.853,0
40.9521,-1.986647,0.023152,1.8e-05,6940.795,5.396264,2.403579,4.081166,-57.419,0
44.5137,-3.389426,0.023553,0.00015,7061.012,44.968869,2.50363,4.251049,60.055,0
45.768257,-0.66558,0.023553,6e-06,7061.012,1.798755,2.595128,4.406408,60.055,0
42.7126,1.339614,0.022985,3e-06,6890.73,0.899377,2.628406,4.462913,-106.342,0
41.006332,0.176331,0.022672,2e-06,6796.895,0.599585,2.639025,4.480944,-198.036,0
43.932816,1.402032,0.022986,5.3e-05,6891.029,15.889,2.72862,4.63307,-106.049,0
45.972282,-1.057695,0.023422,5e-06,7021.739,1.498962,2.741417,4.6548,21.678,0
44.85762,0.981839,0.022836,1.8e-05,6846.061,5.396264,2.747333,4.664845,-149.992,0
46.059246,-1.170081,0.023313,3.5e-05,6989.062,10.492736,2.823319,4.793865,-10.253,0
46.059643,-1.170185,0.023313,3.5e-05,6989.062,10.492736,2.823713,4.794535,-10.253,0
42.25147,-3.959074,0.02309,0.0001,6922.208,29.979246,2.895367,4.9162,-75.582,0
42.29504,-4.025539,0.0232,0.00017,6955.185,50.964718,2.94375,4.998353,-43.357,0
45.44256,0.910505,0.023326,4e-06,6992.959,1.19917,3.078092,5.226459,-6.445,0
40.622158,0.405022,0.022902,5e-06,6865.847,1.498962,3.085891,5.239701,-130.657,0
46.14474,-0.08665,0.023099,1.1e-05,6924.906,3.297717,3.126974,5.309458,-72.945,0
45.448273,0.990421,0.023351,5e-06,7000.454,1.498962,3.138372,5.328811,0.879,0
46.152412,-0.03743,0.023093,7e-06,6923.107,2.098547,3.152494,5.352789,-74.703,0
40.340816,0.058126,0.022693,2e-06,6803.19,0.599585,3.170748,5.383784,-191.884,0
45.839268,0.645069,0.023006,7e-06,6897.025,2.098547,3.211335,5.452699,-100.19,0
40.595768,-3.107554,0.023309,5e-06,6987.862,1.498962,3.235722,5.494108,-11.425,0
40.5855,-3.15776,0.023849,1.1e-05,7149.75,3.297717,3.273321,5.557948,146.769,0
40.63325,-3.260784,0.023796,5e-06,7133.861,1.498962,3.297037,5.598217,131.243,0
46.368855,-2.269783,0.022836,3e-06,6846.061,0.899377,3.298226,5.600237,-149.992,0
43.128654,2.147556,0.022879,1e-06,6858.952,0.299792,3.385427,5.748299,-137.395,0
40.82508,-3.649701,0.023686,2e-06,7100.884,0.599585,3.411038,5.791786,99.018,0
40.759686,1.223943,0.023867,4e-06,7155.147,1.19917,3.490221,5.926234,152.042,0
40.66038,-3.636547,0.022942,7.7e-05,6877.839,23.084019,3.520338,5.977371,-118.939,0
42.166542,-4.613944,0.023506,0.00015,7046.922,44.968869,3.542975,6.015809,46.287,0
42.17029,-4.615839,0.023499,3.6e-05,7044.823,10.792528,3.543653,6.01696,44.236,0
46.74644,-0.564836,0.023239,6e-06,6966.877,1.798755,3.57321,6.067147,-31.932,0
46.799786,-0.752087,0.023365,1.5e-05,7004.651,4.496887,3.595647,6.105244,4.98,0
42.003487,2.153681,0.022788,2.4e-05,6831.671,7.195019,3.606878,6.124312,-164.053,0
40.487835,1.235843,0.02372,7e-06,7111.077,2.098547,3.69594,6.275537,108.978,0
44.256138,2.353499,0.023994,1.7e-05,7193.22,5.096472,3.731731,6.336308,189.247,0
46.23149,1.045335,0.023412,3e-06,7018.741,0.899377,3.764808,6.39247,18.749,0
40.2914,1.118116,0.023977,1.1e-05,7188.124,3.297717,3.769555,6.400531,184.267,0
40.285236,1.125229,0.023705,7e-06,7106.58,2.098547,3.778811,6.416247,104.584,0
42.2634,2.431738,0.02368,1.6e-05,7099.085,4.796679,3.794619,6.443088,97.26,0
40.20093,1.101998,0.023304,7e-06,6986.363,2.098547,3.830751,6.504438,-12.89,0
40.202084,1.105297,0.023439,5e-06,7026.835,1.498962,3.831852,6.506308,26.659,0
40.200545,1.104936,0.023433,8e-06,7025.037,2.39834,3.832849,6.508002,24.901,0
46.287827,1.084929,0.023688,3e-06,7101.484,0.899377,3.833606,6.509287,99.604,0
46.287594,1.093567,0.023177,6e-06,6948.29,1.798755,3.838657,6.517863,-50.095,0
42.34886,2.57925,0.023579,1e-06,7068.806,0.299792,3.91716,6.651158,67.672,0
47.289,-0.83308,0.023481,2.9e-05,7039.427,8.693981,4.072013,6.91409,38.963,0
44.306408,2.700401,0.02398,0.000337,7189.023,99.99,4.079427,6.926679,185.146,0
46.073524,1.757672,0.02339,1.7e-05,7012.146,5.096472,4.124394,7.003031,12.304,0
47.173084,0.033972,0.022794,7e-06,6833.469,2.098547,4.135979,7.022703,-162.296,0
44.412266,2.739887,0.023029,8e-06,6903.921,2.39834,4.146308,7.04024,-93.452,0
42.748093,-5.419343,0.022927,2.3e-05,6873.342,6.895227,4.211524,7.150975,-123.333,0
42.908527,-5.450861,0.023659,6e-06,7092.79,1.798755,4.227393,7.177919,91.108,0
44.424885,2.823542,0.023275,1e-06,6977.669,0.299792,4.230122,7.182552,-21.386,0
