ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
149.95967,-0.227471,0.090783,1.3e-05,27216.059,3.897302,0.017871,0.109571,117.128,0
149.95996,-0.242395,0.090857,3e-06,27238.243,0.899377,0.017961,0.110126,137.474,0
149.98907,-0.250399,0.089934,1e-05,26961.535,2.997925,0.020514,0.125778,-116.303,0
149.99802,-0.231926,0.089967,1.3e-05,26971.428,3.897302,0.022074,0.135345,-107.23,0
149.9565,-0.223658,0.0914,0.000213,27401.031,63.855794,0.0224,0.137342,286.772,0
150.00473,-0.241701,0.088365,1.7e-05,26491.161,5.096472,0.029522,0.181012,-547.698,0
150.00629,-0.235788,0.091285,3e-06,27366.555,0.899377,0.03022,0.185288,255.153,0
149.91888,-0.224421,0.08732,8e-06,26177.877,2.39834,0.058099,0.356224,-835.02,0
150.05112,-0.19874,0.09049,0.000333,27128.22,99.830889,0.083113,0.509591,36.568,0
150.00722,-0.331339,0.088049,1.8e-05,26396.426,5.396264,0.10171,0.623616,-634.582,0
150.08191,-0.224435,0.092074,8e-06,27603.091,2.39834,0.10629,0.651703,472.087,0
149.9662,-0.345282,0.087724,1.3e-05,26298.994,3.897302,0.111215,0.681898,-723.94,0
149.94133,-0.115792,0.090518,3.5e-05,27136.614,10.492736,0.123702,0.758459,44.267,0
149.92944,-0.11667,0.09141,0.000333,27404.029,99.830889,0.126738,0.777076,289.521,0
149.9165,-0.349357,0.089174,8e-06,26733.693,2.39834,0.129391,0.79334,-325.265,0
150.1013,-0.192555,0.089115,9e-06,26716.005,2.698132,0.132044,0.809605,-341.487,0
149.96182,-0.368544,0.088789,1.7e-05,26618.273,5.096472,0.134794,0.826468,-431.12,0
150.11194,-0.199788,0.091784,7e-06,27516.151,2.098547,0.140209,0.859667,392.352,0
149.96597,-0.086952,0.090526,2.1e-05,27139.012,6.295642,0.147903,0.906843,46.466,0
150.0479,-0.370314,0.089237,8e-06,26752.58,2.39834,0.153619,0.941891,-307.943,0
149.84967,-0.116625,0.091477,5e-06,27424.115,1.498962,0.172858,1.059851,307.943,0
150.11684,-0.129139,0.090256,4.2e-05,27058.068,12.591283,0.175815,1.07798,-27.77,0
149.93117,-0.417058,0.087704,9e-06,26292.998,2.698132,0.187997,1.152673,-729.439,0
150.14131,-0.327574,0.091463,1.4e-05,27419.918,4.197094,0.189621,1.16263,304.093,0
150.16533,-0.193838,0.09023,1.7e-05,27050.273,5.096472,0.193553,1.186735,-34.919,0
150.14438,-0.11785,0.0909,0.000333,27251.134,99.830889,0.204763,1.255469,149.297,0
150.18756,-0.257638,0.092702,1.1e-05,27791.36,3.297717,0.212722,1.304273,644.755,0
150.08995,-0.42006,0.087455,0.000297,26218.349,89.03836,0.217697,1.334771,-797.902,0
150.19592,-0.198843,0.092873,0.000297,27842.625,89.03836,0.222696,1.365421,691.771,0
150.17233,-0.119818,0.091374,3e-06,27393.236,0.899377,0.22729,1.393588,279.623,0
149.73274,-0.265094,0.087627,3e-06,26269.914,0.899377,0.24527,1.503829,-750.61,0
150.22559,-0.260445,0.093008,0.000297,27883.097,89.03836,0.250835,1.537956,728.89,0
150.14725,-0.049772,0.091469,1e-05,27421.716,2.997925,0.251834,1.544077,305.743,0
150.22957,-0.211825,0.091046,1.2e-05,27294.904,3.597509,0.254484,1.560325,189.44,0
150.08191,0.005757,0.091957,9e-06,27568.015,2.698132,0.262533,1.609676,439.918,0
150.22784,-0.310562,0.087946,1.7e-05,26365.548,5.096472,0.262978,1.612409,-662.902,0
150.21693,-0.12321,0.09286,0.000333,27838.728,99.830889,0.265305,1.626674,688.197,0
