ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
42.390468,-31.189102,0.022902,6.7e-05,6865.847,20.086095,0.011416,0.018718,176.538,0
42.386744,-31.199234,0.025124,0.00011,7531.986,32.97717,0.018055,0.029603,828.146,0
42.413793,-31.204696,0.026368,6.7e-05,7904.928,20.086095,0.018225,0.029882,1192.953,0
42.381717,-31.167306,0.025136,0.000297,7535.583,89.03836,0.028466,0.046673,831.665,0
42.403393,-31.220282,0.021401,0.00041,6415.858,99.99,0.031684,0.051949,-263.634,0
42.461,-31.157,0.022679,0.000333,6798.993,99.830889,0.058249,0.095506,111.143,0
42.488532,-31.176639,0.020301,0.000213,6086.087,63.855794,0.073466,0.120455,-586.213,0
42.484304,-31.133425,0.023329,0.000137,6993.858,41.071567,0.088245,0.144687,301.757,0
42.520144,-31.129983,0.025564,0.000213,7663.894,63.855794,0.115507,0.189386,957.178,0
42.482724,-31.287511,0.021388,0.000103,6411.961,30.878623,0.119758,0.196356,-267.447,0
42.503459,-31.305966,0.022795,0.000213,6833.769,63.855794,0.145063,0.237846,145.16,0
42.309583,-31.063667,0.021508,0.000297,6447.936,89.03836,0.148676,0.243771,-232.256,0
42.311956,-31.051617,0.022549,7.7e-05,6760.02,23.084019,0.157916,0.258921,73.02,0
42.398495,-31.023682,0.023199,0.000213,6954.885,63.855794,0.16498,0.270504,263.634,0
42.559831,-31.296531,0.024383,0.000213,7309.84,63.855794,0.171656,0.281449,610.846,0
42.406291,-30.995947,0.021965,7e-06,6584.941,2.098547,0.192665,0.315895,-98.24,0
42.235255,-31.384179,0.022297,0.000297,6684.472,89.03836,0.242982,0.398396,-0.88,0
42.687974,-31.045955,0.022127,0.000297,6633.508,89.03836,0.281862,0.462143,-50.733,0
42.751576,-31.127975,0.021728,0.000333,6513.891,99.830889,0.303625,0.497827,-167.741,0
42.1205,-31.377889,0.020101,0.00041,6026.128,99.99,0.307515,0.504205,-644.863,0
42.221292,-30.886444,0.021698,0.00041,6504.897,99.99,0.34011,0.557648,-176.538,0
42.817781,-31.327597,0.021878,0.00015,6558.859,44.968869,0.380448,0.623786,-123.753,0
42.67375,-31.496111,0.023069,0.000333,6915.912,99.830889,0.384569,0.630543,225.511,0
42.73125,-31.455556,0.022102,0.000333,6626.013,99.830889,0.386955,0.634456,-58.064,0
42.674593,-31.503993,0.024113,0.00015,7228.896,44.968869,0.391327,0.641623,531.668,0
42.608281,-31.55832,0.02358,9.3e-05,7069.106,27.880699,0.409014,0.670623,375.364,0
42.238859,-30.792915,0.022736,0.00015,6816.081,44.968869,0.420091,0.688785,127.858,0
42.708594,-31.530423,0.020054,0.000297,6012.038,89.03836,0.429917,0.704897,-658.646,0
41.89725,-31.108306,0.023463,9.7e-05,7034.03,29.079868,0.440713,0.722598,341.053,0
42.285799,-31.681127,0.022239,0.000213,6667.084,63.855794,0.502765,0.824339,-17.888,0
42.919,-30.942306,0.021502,0.00041,6446.137,99.99,0.504886,0.827816,-234.016,0
42.995574,-31.093787,0.021301,0.000213,6385.879,63.855794,0.515045,0.844474,-292.96,0
42.934459,-31.484183,0.022899,0.000213,6864.947,63.855794,0.541711,0.888194,175.658,0
42.017208,-31.626971,0.0221,0.000333,6625.413,99.830889,0.549129,0.900358,-58.651,0
42.131215,-31.705753,0.023269,8.7e-05,6975.871,26.081944,0.567295,0.930143,284.162,0
42.397168,-31.758873,0.023177,0.000213,6948.29,63.855794,0.570301,0.935072,257.183,0
41.779195,-31.484415,0.024851,0.000333,7450.142,99.830889,0.610749,1.00139,748.088,0
43.07211,-30.943426,0.022199,0.000213,6655.093,63.855794,0.62207,1.019952,-29.619,0
