ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member,z_offset
335.967782,-1.633341,0.090127,3.1e-05,27019.395,9.293566,0.008403,0.051408,-3.85,0,-1.4000000000000123e-05
335.974793,-1.63351,0.086727,0.000147,26000.101,44.069491,0.008688,0.053153,-938.862,0,-0.0034140000000000004
335.959134,-1.638081,0.084839,7.3e-05,25434.092,21.884849,0.012025,0.073569,-1458.068,0,-0.005302000000000001
335.971706,-1.655753,0.092926,2.9e-05,27858.514,8.693981,0.014582,0.089212,765.884,0,0.002784999999999996
335.959393,-1.653516,0.088758,6e-05,26608.979,17.987547,0.01675,0.102473,-380.33,0,-0.0013829999999999953
335.952509,-1.648353,0.08869,0.00018,26588.593,53.962642,0.019588,0.119834,-399.03,0,-0.001450999999999994
335.956278,-1.654781,0.091577,5.7e-05,27454.094,17.08817,0.019842,0.121392,394.905,0,0.0014360000000000067
335.965905,-1.620681,0.08718,0.000113,26135.906,33.876548,0.021085,0.128997,-814.285,0,-0.0029610000000000053
335.94982,-1.64828,0.090191,0.000122,27038.582,36.57468,0.022088,0.135133,13.75,0,4.999999999999449e-05
335.987761,-1.656659,0.08994,0.00021,26963.334,62.956416,0.022978,0.140576,-55.276,0,-0.00020099999999999285
335.961962,-1.616074,0.094128,7.7e-05,28218.864,23.084019,0.02662,0.162857,1096.438,0,0.003987000000000004
335.967722,-1.612836,0.093328,6.7e-05,27979.031,20.086095,0.028527,0.174526,876.436,0,0.0031869999999999954
335.970695,-1.612438,0.093421,6.7e-05,28006.911,20.086095,0.028764,0.175975,902.011,0,0.003280000000000005
335.946962,-1.657842,0.09645,0.00024,28914.983,71.95019,0.029024,0.177565,1734.996,0,0.006308999999999995
335.997971,-1.655772,0.088717,3e-05,26596.687,8.993774,0.030863,0.188818,-391.605,0,-0.0014239999999999947
335.973913,-1.609273,0.087549,3.6e-05,26246.53,10.792528,0.032085,0.196292,-712.809,0,-0.002591999999999997
335.955264,-1.61201,0.092214,3.7e-05,27645.062,11.092321,0.033043,0.202154,570.082,0,0.0020730000000000054
335.990948,-1.614911,0.093131,0.000197,27919.971,59.059114,0.033148,0.202792,822.26,0,0.0029900000000000065
335.979995,-1.603493,0.08671,0.0002,25995.004,59.958492,0.038824,0.237522,-943.537,0,-0.0034310000000000035
335.949048,-1.673449,0.084709,2.2e-05,25395.119,6.595434,0.038866,0.237776,-1493.818,0,-0.005431999999999992
336.008745,-1.653009,0.087461,0.000213,26220.148,63.855794,0.03977,0.243311,-737.009,0,-0.002680000000000002
335.974751,-1.60154,0.092551,1.3e-05,27746.092,3.897302,0.039863,0.243876,662.758,0,0.0024099999999999955
335.93853,-1.667369,0.086246,4.7e-05,25855.9,14.090246,0.041498,0.253882,-1071.138,0,-0.0038949999999999957
336.001042,-1.611815,0.09222,0.00018,27646.86,53.962642,0.042194,0.258137,571.732,0,0.0020789999999999975
335.966505,-1.598331,0.090079,0.000287,27005.005,86.040435,0.043081,0.263562,-17.05,0,-6.199999999999262e-05
335.927196,-1.643026,0.091102,2.7e-05,27311.693,8.094396,0.043576,0.266594,264.278,0,0.0009610000000000035
335.932555,-1.664245,0.094761,3.9e-05,28408.633,11.691906,0.044596,0.272832,1270.516,0,0.004619999999999999
335.983333,-1.598056,0.089926,0.000107,26959.137,32.077793,0.044941,0.274946,-59.126,0,-0.00021499999999999297
335.977799,-1.594549,0.09377,0.00018,28111.539,53.962642,0.047182,0.288652,997.987,0,0.0036290000000000072
335.929404,-1.668231,0.089549,4.7e-05,26846.115,14.090246,0.049384,0.302128,-162.802,0,-0.0005919999999999953
335.989269,-1.595363,0.095108,2.6e-05,28512.661,7.794604,0.049435,0.302436,1365.942,0,0.004966999999999999
335.921263,-1.64146,0.091036,6.7e-05,27291.906,20.086095,0.049469,0.302647,246.128,0,0.0008950000000000069
335.969496,-1.590894,0.093655,8.7e-05,28077.063,26.081944,0.050324,0.307874,966.362,0,0.0035140000000000032
335.995375,-1.597293,0.089345,0.00018,26784.957,53.962642,0.050337,0.307954,-218.903,0,-0.000796000000000005
335.922928,-1.619773,0.091326,3.4e-05,27378.846,10.192944,0.052388,0.320501,325.879,0,0.0011850000000000055
335.96893,-1.586966,0.091576,2.3e-05,27453.794,6.895227,0.054267,0.331996,394.63,0,0.0014350000000000057
335.914162,-1.637931,0.086196,8.7e-05,25840.911,26.081944,0.056661,0.346646,-1084.888,0,-0.003945000000000004
