ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member,z_offset
37.569407,0.813331,0.024957,2e-06,7481.92,0.599585,0.546785,0.895697,717.443,0,0.0024470000000000013
37.81971,0.725547,0.021908,2e-06,6567.853,0.599585,0.547422,0.89674,-176.502,0,-0.0006019999999999984
37.575862,0.800178,0.025081,1e-06,7519.095,0.299792,0.554396,0.908164,753.798,0,0.0025710000000000004
38.122138,0.775917,0.021011,6e-06,6298.939,1.798755,0.555757,0.910393,-439.496,0,-0.0014990000000000003
37.367606,1.007385,0.022544,0.000151,6758.521,45.268661,0.566297,0.92766,9.969,0,3.400000000000278e-05
38.423823,1.114374,0.021962,6.5e-05,6584.042,19.48651,0.576244,0.943953,-160.67,0,-0.0005479999999999999
37.618525,0.735606,0.021622,0.000333,6482.113,99.830889,0.590854,0.967886,-260.355,0,-0.0008879999999999999
38.465122,1.137152,0.022295,6e-06,6683.873,1.798755,0.610702,1.000399,-63.036,0,-0.0002149999999999999
37.387411,0.893873,0.02154,0.000158,6457.53,47.367208,0.611478,1.00167,-284.397,0,-0.0009699999999999986
37.456353,0.813098,0.022394,1e-05,6713.552,2.997925,0.616185,1.009381,-34.01,0,-0.00011599999999999805
38.484976,1.226626,0.024263,1.2e-05,7273.864,3.597509,0.617339,1.011271,513.967,0,0.001753000000000001
38.463343,1.080877,0.022067,1.5e-05,6615.52,4.496887,0.623732,1.021745,-129.884,0,-0.00044299999999999895
38.474167,1.088,0.022,0.000333,6595.434,99.830889,0.631952,1.03521,-149.528,0,-0.00051
38.081183,0.671904,0.021767,5e-06,6525.582,1.498962,0.635278,1.040658,-217.842,0,-0.0007429999999999971
38.494686,1.146088,0.021025,7e-06,6303.136,2.098547,0.637769,1.044738,-435.391,0,-0.0014850000000000002
38.071325,0.658046,0.023074,0.000333,6917.411,99.830889,0.645201,1.056913,165.361,0,0.000564000000000002
38.518057,1.267562,0.023608,1.1e-05,7077.5,3.297717,0.648841,1.062876,321.926,0,0.0010980000000000018
38.197699,0.678044,0.022831,6e-06,6844.562,1.798755,0.677671,1.110102,94.115,0,0.00032100000000000184
37.699221,0.604134,0.021714,5e-06,6509.693,1.498962,0.687893,1.126848,-233.381,0,-0.0007959999999999981
38.232732,0.683407,0.021924,6e-06,6572.65,1.798755,0.690761,1.131545,-171.811,0,-0.0005859999999999997
38.194791,0.659582,0.021857,6e-06,6552.564,1.798755,0.692504,1.1344,-191.455,0,-0.0006529999999999973
38.209207,0.661031,0.021053,6e-06,6311.531,1.798755,0.698131,1.143618,-427.182,0,-0.001457
38.268105,0.693787,0.022647,1.5e-05,6789.4,4.496887,0.701449,1.149054,40.167,0,0.0001370000000000017
38.483418,0.928322,0.021785,7e-06,6530.979,2.098547,0.703204,1.151929,-212.565,0,-0.000725
