field,n_objects
STRIPE82_0107_predicted,1992
STRIPE82_0108_predicted,33735
STRIPE82_0109_predicted,54350
STRIPE82_0110_predicted,76750
STRIPE82_0111_predicted,78930
STRIPE82_0112_predicted,64845
STRIPE82_0113_predicted,72381
STRIPE82_0114_predicted,57777
STRIPE82_0115_predicted,49192
STRIPE82_0116_predicted,58791
STRIPE82_0117_predicted,20431
STRIPE82_0118_predicted,55828
STRIPE82_0120_predicted,3302
