ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
318.488042,2.567,0.048157,5.7e-05,14437.105,17.08817,0.005408,0.018793,-326.563,0
318.514167,2.566917,0.05104,9e-05,15301.407,26.981321,0.031269,0.108664,497.13,0
318.445238,2.564008,0.04846,5.7e-05,14527.943,17.08817,0.037656,0.130861,-239.994,0
318.52475,2.575667,0.050632,7.7e-05,15179.092,23.084019,0.043069,0.149674,380.562,0
318.451208,2.519333,0.046899,0.00039,14059.966,99.99,0.055804,0.193931,-685.983,0
318.434958,2.596667,0.04798,0.00015,14384.042,44.968869,0.057271,0.199027,-377.133,0
318.481154,2.623368,0.048117,4.7e-05,14425.114,14.090246,0.058114,0.201959,-337.991,0
318.521208,2.613083,0.048847,9e-05,14643.962,26.981321,0.061228,0.212781,-129.425,0
318.437,2.516667,0.05116,0.00011,15337.382,32.97717,0.066834,0.23226,531.415,0
318.516875,2.623444,0.046152,5.7e-05,13836.022,17.08817,0.067338,0.234012,-899.406,0
318.414875,2.548778,0.04983,0.00012,14938.658,35.975095,0.069941,0.24306,151.425,0
318.408708,2.548083,0.049354,7.7e-05,14795.957,23.084019,0.076096,0.264449,15.428,0
318.501708,2.639028,0.04797,7e-06,14381.044,2.098547,0.076101,0.264467,-379.99,0
318.554458,2.53,0.04995,8e-05,14974.633,23.983397,0.079709,0.277005,185.71,0
318.457,2.648389,0.04655,0.00023,13955.339,68.952265,0.087046,0.302504,-785.695,0
318.577667,2.569722,0.05076,0.00017,15217.465,50.964718,0.094766,0.329331,417.132,0
318.447583,2.476361,0.050788,5.3e-05,15225.859,15.889,0.095667,0.33246,425.132,0
318.446045,2.476927,0.05057,0.0002,15160.505,59.958492,0.095721,0.33265,362.848,0
318.416625,2.639639,0.04807,0.00013,14411.023,38.97302,0.09957,0.346025,-351.42,0
318.561417,2.500889,0.050538,9.3e-05,15150.911,27.880699,0.101475,0.352646,353.705,0
318.582458,2.543389,0.04841,0.00019,14512.953,56.960567,0.101829,0.353876,-254.279,0
318.391,2.609778,0.05209,0.0002,15616.189,59.958492,0.102032,0.354582,797.123,0
318.593792,2.532417,0.05067,0.00018,15190.484,53.962642,0.115543,0.401534,391.419,0
318.370958,2.515528,0.04891,0.0002,14662.849,59.958492,0.122407,0.425387,-111.426,0
318.361167,2.523126,0.048594,6.7e-05,14568.115,20.086095,0.128719,0.447324,-201.709,0
318.587,2.643528,0.04735,0.00018,14195.173,53.962642,0.130138,0.452253,-557.129,0
318.60775,2.627667,0.051899,0.000187,15558.929,56.06119,0.139449,0.484612,742.553,0
318.61125,2.620861,0.04921,0.00025,14752.787,74.948115,0.139741,0.485626,-25.714,0
318.344458,2.587111,0.04677,0.00023,14021.293,68.952265,0.140026,0.486616,-722.839,0
318.539792,2.700639,0.04921,0.00015,14752.787,44.968869,0.146803,0.510169,-25.714,0
318.593167,2.664194,0.049691,7e-06,14896.987,2.098547,0.148041,0.514473,111.711,0
318.628375,2.594861,0.049204,4.7e-05,14750.988,14.090246,0.148299,0.515369,-27.428,0
318.633058,2.604482,0.050782,9e-05,15224.061,26.981321,0.155036,0.538779,423.418,0
318.597292,2.450667,0.04998,0.00021,14983.627,62.956416,0.161843,0.562436,194.281,0
318.644042,2.542167,0.04662,0.00018,13976.324,53.962642,0.162621,0.565141,-765.695,0
318.624225,2.465778,0.05057,0.00016,15160.505,47.966793,0.172715,0.600219,362.848,0
318.309908,2.522527,0.04759,7e-06,14267.123,2.098547,0.178038,0.618717,-488.559,0
318.366083,2.424639,0.04768,7.3e-05,14294.104,21.884849,0.18276,0.635126,-462.845,0
318.598725,2.707626,0.049948,7e-06,14974.034,2.098547,0.183436,0.637475,185.138,0
318.545458,2.746694,0.04752,0.00018,14246.138,53.962642,0.191874,0.666798,-508.559,0
318.308083,2.4785,0.051252,0.00027,15364.963,80.943964,0.195023,0.677744,557.7,0
318.578792,2.394583,0.04735,9e-05,14195.173,26.981321,0.195736,0.680219,-557.129,0
318.513954,2.771668,0.048607,7e-06,14572.012,2.098547,0.208705,0.725291,-197.995,0
318.275667,2.537833,0.04691,0.00021,14063.264,62.956416,0.208847,0.725783,-682.84,0
318.41925,2.362361,0.04812,0.00018,14426.013,53.962642,0.212651,0.739005,-337.134,0
318.580625,2.363917,0.05133,0.00033,15388.347,98.931511,0.223777,0.777669,579.985,0
318.310542,2.402972,0.04878,8e-05,14623.876,23.983397,0.236633,0.822345,-148.568,0
318.290833,2.419986,0.04959,0.00027,14866.708,80.943964,0.240687,0.836433,82.855,0
318.471,2.809694,0.05003,0.00018,14998.617,53.962642,0.244703,0.850392,208.566,0
318.364875,2.782778,0.04889,0.00034,14656.853,99.99,0.247406,0.859784,-117.14,0
318.492542,2.312556,0.047603,0.000244,14271.02,73.14936,0.252907,0.878902,-484.845,0
318.638458,2.788222,0.04919,0.00017,14746.791,50.964718,0.271753,0.944396,-31.428,0
318.202292,2.574667,0.05188,0.00011,15553.233,32.97717,0.280494,0.974771,737.124,0
318.741119,2.683694,0.04789,0.00016,14357.061,47.966793,0.283831,0.986369,-402.847,0
318.192542,2.571694,0.04981,0.00026,14932.662,77.946039,0.290148,1.008321,145.711,0
318.766937,2.502003,0.05168,0.00022,15493.274,65.954341,0.290712,1.010283,679.983,0
318.767829,2.486739,0.04994,0.00057,14971.635,99.99,0.295271,1.026124,182.853,0
318.182917,2.580667,0.05176,0.00012,15517.258,35.975095,0.300087,1.042861,702.839,0
318.605542,2.288028,0.04642,0.00027,13916.366,80.943964,0.303112,1.053375,-822.836,0
318.765533,2.719002,0.04835,0.00015,14494.965,44.968869,0.321475,1.117189,-271.422,0
318.779114,2.409471,0.04987,0.00016,14950.65,47.966793,0.334421,1.162179,162.853,0
318.79419,2.410802,0.04996,0.00013,14977.631,38.97302,0.347224,1.206672,188.567,0
318.37245,2.235889,0.04751,7e-05,14243.14,20.985472,0.347384,1.207226,-511.416,0
318.673859,2.855922,0.04826,0.00011,14467.984,32.97717,0.347651,1.208155,-297.135,0
318.219833,2.334472,0.050795,0.000103,15227.958,30.878623,0.349776,1.21554,427.132,0
318.736939,2.319512,0.05193,0.00077,15568.222,99.99,0.353275,1.2277,751.41,0
318.837738,2.594978,0.04678,0.00021,14024.291,62.956416,0.355714,1.236177,-719.982,0
318.833069,2.500526,0.04809,0.00066,14417.019,99.99,0.355751,1.236304,-345.706,0
318.838074,2.501656,0.04821,0.00022,14452.994,65.954341,0.360467,1.252695,-311.421,0
318.739716,2.305498,0.05035,0.00019,15094.55,56.960567,0.365108,1.268822,299.992,0
318.1105,2.546917,0.04702,0.00017,14096.241,50.964718,0.37249,1.294475,-651.412,0
318.827292,2.381694,0.049114,5.7e-05,14724.007,17.08817,0.389955,1.355171,-53.142,0
318.235667,2.2555,0.050885,5.3e-05,15254.939,15.889,0.396195,1.376854,452.846,0
318.081792,2.514722,0.0476,9.3e-05,14270.121,27.880699,0.403893,1.403607,-485.702,0
318.24045,2.895139,0.048267,8.7e-05,14470.083,26.081944,0.409238,1.422183,-295.135,0
318.095625,2.703083,0.047757,8e-06,14317.188,2.39834,0.410705,1.427281,-440.846,0
318.449768,2.152119,0.05011,0.00051,15022.6,99.99,0.414485,1.440418,231.423,0
318.709045,2.215077,0.04758,0.00072,14264.125,99.99,0.416745,1.448272,-491.416,0
318.6,2.152444,0.048951,7e-06,14675.141,2.098547,0.429088,1.491163,-99.712,0
318.241516,2.206111,0.05017,0.00023,15040.588,68.952265,0.432616,1.503426,248.565,0
318.279053,2.175144,0.04716,0.00015,14138.212,44.968869,0.440091,1.529404,-611.413,0
318.918917,2.643417,0.04788,5.7e-05,14354.063,17.08817,0.442523,1.537854,-405.704,0
318.940667,2.591684,0.04861,0.00041,14572.911,99.99,0.45806,1.591848,-197.138,0
318.96465,2.628019,0.048,6.7e-05,14390.038,20.086095,0.485329,1.686615,-371.419,0
317.998333,2.746889,0.049041,8.3e-05,14702.122,24.882774,0.517036,1.796802,-73.998,0
319.03519,2.54921,0.04878,0.0003,14623.876,89.937737,0.551961,1.918171,-148.568,0
317.969355,2.328975,0.048737,8e-05,14610.985,23.983397,0.564846,1.962949,-160.853,0
318.14383,2.06183,0.05004,0.00063,15001.615,99.99,0.6068,2.10875,211.423,0
319.14719,2.64532,0.04812,0.00016,14426.013,47.966793,0.668424,2.322903,-337.134,0
317.89525,2.171778,0.048513,0.00011,14543.832,32.97717,0.706751,2.456096,-224.851,0
319.13571,2.28074,0.04863,0.0003,14578.907,89.937737,0.711518,2.472663,-191.424,0
319.194583,2.450611,0.04797,0.000133,14381.044,39.872397,0.720148,2.502655,-379.99,0
319.19125,2.4165,0.04717,0.0001,14141.21,29.979246,0.723102,2.51292,-608.556,0
319.26196,2.4684,0.04929,0.0003,14776.77,89.937737,0.784276,2.725513,-2.857,0
318.533399,1.776114,0.048277,0.000113,14473.08,33.876548,0.790776,2.748102,-292.278,0
319.26294,2.71866,0.04781,0.00018,14333.077,53.962642,0.7942,2.76,-425.704,0
319.2705,2.816222,0.049144,7e-06,14733.001,2.098547,0.825849,2.869988,-44.57,0
