field,n_objects
SPLUS-s02s24_predicted,2577
SPLUS-s02s25_predicted,32084
SPLUS-s02s26_predicted,37257
STRIPE82_0001_predicted,42261
STRIPE82_0002_predicted,52165
STRIPE82_0003_predicted,42970
STRIPE82_0004_predicted,44677
STRIPE82_0005_predicted,14926
STRIPE82_0006_predicted,21770
STRIPE82_0165_predicted,3833
STRIPE82_0166_predicted,18416
STRIPE82_0167_predicted,51705
STRIPE82_0168_predicted,40885
STRIPE82_0169_predicted,37430
STRIPE82_0170_predicted,51645
