ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
148.61911,-25.703413,0.008091,2.3e-05,2425.621,6.895227,2.7e-05,1.6e-05,116.323,0
149.10695,-26.09493,0.008356,6.7e-05,2505.066,20.086095,0.58863,0.339026,195.161,0
148.32825,-25.074917,0.00938,0.000333,2812.053,99.830889,0.680975,0.392213,499.803,0
149.5593,-25.04204,0.008056,4.7e-05,2415.128,14.090246,1.074769,0.619022,105.911,0
147.49681,-25.008947,0.008142,1.7e-05,2440.91,5.096472,1.226762,0.706564,131.496,0
148.08583,-26.949722,0.00744,1e-05,2230.456,2.997925,1.335706,0.769311,-77.35,0
147.1996,-26.282991,0.007805,0.000183,2339.88,54.86202,1.404226,0.808775,31.238,0
149.01839,-27.1068,0.007382,2e-05,2213.068,5.995849,1.448743,0.834415,-94.606,0
148.4943,-27.286404,0.008513,5e-05,2552.133,14.989623,1.586954,0.914019,241.869,0
149.8686,-26.863905,0.008172,2.7e-05,2449.904,8.094396,1.616857,0.931242,140.421,0
149.77672,-27.128693,0.008479,2.7e-05,2541.94,8.094396,1.766163,1.017236,231.754,0
147.84259,-27.338678,0.008866,0.00015,2657.96,44.968869,1.77864,1.024422,346.887,0
150.59134,-25.354334,0.008016,0.00015,2403.136,44.968869,1.811046,1.043086,94.011,0
146.02011,-25.20337,0.008332,0.000333,2497.871,99.830889,2.394628,1.379205,188.021,0
150.96619,-27.57093,0.009316,7e-06,2792.867,2.098547,2.821358,1.624984,480.763,0
147.57547,-23.025312,0.006931,2.3e-05,2077.862,6.895227,2.838427,1.634815,-228.779,0
149.9029,-28.331308,0.009033,3.3e-05,2708.025,9.893151,2.871199,1.65369,396.57,0
148.58876,-22.750362,0.008339,0.00015,2499.969,44.968869,2.953205,1.700922,190.104,0
149.8731,-22.826311,0.008149,7e-06,2443.009,2.098547,3.091046,1.780313,133.578,0
149.83179,-22.740005,0.007,0.000333,2098.547,99.830889,3.158467,1.819144,-208.251,0
150.46594,-28.510353,0.008743,0.00015,2621.085,44.968869,3.26312,1.87942,310.294,0
152.1153,-27.1187,0.009123,0.000333,2735.007,99.830889,3.45355,1.9891,423.345,0
152.64734,-25.827444,0.008386,2e-05,2514.06,5.995849,3.631758,2.09174,204.086,0
145.42967,-28.191343,0.008449,9e-06,2532.946,2.698132,3.80114,2.189297,222.829,0
149.55702,-29.413597,0.007762,0.00015,2326.989,44.968869,3.805189,2.191629,18.445,0
149.555,-29.497223,0.007707,1.9e-05,2310.5,5.696057,3.886376,2.238389,2.083,0
146.57646,-29.131756,0.008306,0.000143,2490.076,42.870321,3.891132,2.241128,180.286,0
146.05429,-28.848888,0.008433,6.7e-05,2528.15,20.086095,3.903168,2.248061,218.069,0
149.06126,-29.604853,0.006134,0.000333,1838.927,99.830889,3.921702,2.258735,-465.888,0
149.5477,-29.576939,0.007722,0.000103,2314.997,30.878623,3.962836,2.282427,6.545,0
145.91208,-28.9538,0.008849,0.00015,2652.863,44.968869,4.063791,2.340573,341.829,0
149.98125,-29.617556,0.008246,9e-06,2472.089,2.698132,4.102037,2.362601,162.436,0
152.60596,-27.870258,0.008226,0.000183,2466.093,54.86202,4.195249,2.416287,156.486,0
143.94963,-25.169441,0.009023,0.00015,2705.027,44.968869,4.241191,2.442748,393.595,0
146.15784,-29.322527,0.008026,3.3e-05,2406.134,9.893151,4.24454,2.444676,96.986,0
145.33609,-28.96158,0.008376,0.00015,2511.062,44.968869,4.400709,2.534623,201.111,0
145.96556,-21.974987,0.007455,0.00015,2234.953,44.968869,4.42924,2.551056,-72.888,0
144.69182,-28.702263,0.008216,0.00015,2463.095,44.968869,4.638454,2.671555,153.511,0
153.19804,-27.83945,0.008709,5e-06,2610.893,1.498962,4.645984,2.675892,300.179,0
153.39526,-27.588339,0.008503,0.000333,2549.135,99.830889,4.698237,2.705987,238.894,0
153.45337,-27.530138,0.008669,0.000333,2598.901,99.830889,4.723433,2.720499,288.279,0
143.39638,-25.13612,0.008079,9.3e-05,2422.023,27.880699,4.740019,2.730052,112.753,0
146.53242,-21.14867,0.007545,0.00015,2261.934,44.968869,4.927589,2.838084,-46.113,0
153.6453,-27.69293,0.008406,7e-06,2520.055,2.098547,4.946573,2.849018,210.036,0
146.06674,-21.278034,0.007679,1.4e-05,2302.106,4.197094,4.987321,2.872487,-6.248,0
146.0268,-21.285967,0.009126,8.3e-05,2735.906,24.882774,4.997004,2.878064,424.237,0
144.45338,-22.403328,0.008026,2.2e-05,2406.134,6.595434,4.997976,2.878624,96.986,0
146.38005,-21.082888,0.008466,0.000183,2538.043,54.86202,5.041809,2.90387,227.886,0
146.57773,-30.437593,0.008219,1.9e-05,2463.994,5.696057,5.078932,2.925251,154.403,0
149.83356,-30.736496,0.00898,1e-05,2692.136,2.997925,5.150641,2.966553,380.802,0
147.61417,-30.866667,0.007972,1.7e-05,2389.945,5.096472,5.242027,3.019187,80.92,0
154.02888,-27.800173,0.008189,0.00015,2455.0,44.968869,5.306301,3.056206,145.478,0
149.45703,-31.010994,0.008066,3.3e-05,2418.126,9.893151,5.360986,3.087702,108.886,0
146.9172,-30.948887,0.008536,1e-05,2559.028,2.997925,5.465012,3.147617,248.711,0
