ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member,z_offset
2.840118,-28.854403,0.061886,9.7e-05,18552.956,29.079868,0.00344,0.014736,63.253,0,0.00022399999999999504
2.825013,-28.856624,0.06389,0.00014,19153.74,41.970944,0.009975,0.04273,629.143,0,0.002228000000000001
2.842498,-28.838917,0.061612,0.000297,18470.813,89.03836,0.016988,0.072775,-14.119,0,-5.000000000000143e-05
2.81717,-28.842738,0.062677,9.7e-05,18790.092,29.079868,0.020727,0.088791,286.616,0,0.001014999999999995
2.808486,-28.854987,0.06268,0.0002,18790.991,59.958492,0.024317,0.104168,287.463,0,0.001017999999999998
2.831482,-28.888801,0.06086,0.00062,18245.369,99.99,0.034058,0.145897,-226.469,0,-0.0008020000000000041
2.799255,-28.86935,0.06243,9.3e-05,18716.043,27.880699,0.035437,0.151806,216.868,0,0.0007679999999999979
2.868334,-28.824723,0.063604,9.3e-05,19067.999,27.880699,0.041308,0.176954,548.383,0,0.0019419999999999923
2.886709,-28.884471,0.06252,0.00017,18743.024,50.964718,0.053119,0.227552,242.282,0,0.0008580000000000046
2.838461,-28.801861,0.062423,8.3e-05,18713.945,24.882774,0.053174,0.227787,214.891,0,0.0007609999999999978
2.871993,-28.806574,0.06035,0.00013,18092.475,38.97302,0.057664,0.247019,-370.483,0,-0.0013120000000000007
2.892912,-28.906763,0.05837,0.00018,17498.886,53.962642,0.07171,0.307188,-929.596,0,-0.0032920000000000033
2.887519,-28.79787,0.06251,0.000107,18740.027,32.077793,0.072665,0.31128,239.459,0,0.0008479999999999946
2.912736,-28.885334,0.05873,0.00055,17606.811,99.99,0.073538,0.315019,-827.939,0,-0.002932000000000004
2.909953,-28.89703,0.057977,8.3e-05,17381.067,24.882774,0.077029,0.329977,-1040.571,0,-0.0036850000000000008
2.768189,-28.802621,0.06421,0.00018,19249.674,53.962642,0.079354,0.339934,719.505,0,0.0025480000000000017
2.78966,-28.926258,0.06376,0.00026,19114.767,77.946039,0.082115,0.351761,592.434,0,0.0020979999999999957
2.934362,-28.867194,0.05859,0.00018,17564.84,53.962642,0.086792,0.371796,-867.472,0,-0.0030719999999999983
2.739502,-28.827093,0.059978,7.7e-05,17980.952,23.084019,0.089213,0.38217,-475.528,0,-0.001684000000000005
2.734475,-28.862162,0.06204,0.00019,18599.124,56.960567,0.089426,0.383083,106.74,0,0.0003779999999999964
2.766267,-28.921203,0.06388,0.00017,19150.742,50.964718,0.090221,0.386487,626.32,0,0.0022180000000000047
2.727709,-28.878305,0.06049,0.00018,18134.446,53.962642,0.09788,0.419296,-330.95,0,-0.0011719999999999994
2.719315,-28.872406,0.05772,8.7e-05,17304.021,26.081944,0.103885,0.445022,-1113.143,0,-0.003942000000000001
2.720049,-28.828153,0.06151,0.00042,18440.234,99.99,0.105255,0.450891,-42.922,0,-0.00015199999999999936
2.814982,-28.750998,0.063117,8e-05,18922.001,23.983397,0.105657,0.452611,410.863,0,0.001455000000000005
2.959679,-28.856505,0.06538,0.0003,19600.431,89.937737,0.108115,0.463141,1049.89,0,0.003717999999999992
2.740071,-28.785309,0.06142,0.00013,18413.253,38.97302,0.109329,0.468342,-68.336,0,-0.00024199999999999916
2.722746,-28.808838,0.05851,0.00022,17540.857,65.954341,0.109607,0.469531,-890.063,0,-0.003152000000000002
2.931777,-28.932368,0.061122,9.3e-05,18323.915,27.880699,0.113956,0.488162,-152.485,0,-0.0005399999999999988
2.733768,-28.784404,0.064638,7.3e-05,19377.985,21.884849,0.114194,0.489183,840.364,0,0.0029759999999999995
2.804823,-28.740563,0.06385,0.00019,19141.748,56.960567,0.117701,0.504204,617.848,0,0.0021880000000000024
2.738124,-28.941463,0.05973,0.0002,17906.604,59.958492,0.12191,0.522236,-545.559,0,-0.0019320000000000032
2.968459,-28.895675,0.05878,9e-05,17621.801,26.981321,0.122731,0.525751,-813.82,0,-0.0028820000000000026
2.728006,-28.768551,0.06085,4e-05,18242.371,11.991698,0.128302,0.549617,-229.293,0,-0.0008120000000000002
2.751797,-28.747091,0.05946,0.00019,17825.66,56.960567,0.130826,0.560432,-621.801,0,-0.0022020000000000026
2.971936,-28.921999,0.06283,0.00027,18835.96,80.943964,0.136425,0.584414,329.82,0,0.0011679999999999954
2.814525,-28.716422,0.06531,0.00027,19579.445,80.943964,0.139878,0.599208,1030.123,0,0.0036480000000000054
2.68675,-28.79617,0.06375,0.00016,19111.769,47.966793,0.143548,0.614926,589.61,0,0.0020879999999999996
2.683826,-28.794738,0.06138,0.00015,18401.261,44.968869,0.146471,0.627448,-79.631,0,-0.00028200000000000447
3.002725,-28.82235,0.062266,0.000107,18666.877,32.077793,0.149417,0.64007,170.558,0,0.0006040000000000004
