ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
17.096907,0.089829,0.04688,1.1e-05,14054.27,3.297717,8.3e-05,0.000275,0.0,0
17.108189,0.105352,0.046784,1.1e-05,14025.49,3.297717,0.019269,0.063864,-27.491,0
17.049543,0.101053,0.046562,1.8e-05,13958.936,5.396264,0.048622,0.161151,-91.065,0
17.050224,0.070633,0.046686,1.1e-05,13996.111,3.297717,0.050395,0.167028,-55.555,0
17.158712,0.113178,0.046752,1.8e-05,14015.897,5.396264,0.066148,0.21924,-36.655,0
17.019753,0.021913,0.047819,1.4e-05,14335.776,4.197094,0.102705,0.340403,268.899,0
17.174149,0.211072,0.046797,5e-06,14029.388,1.498962,0.143835,0.476722,-23.769,0
16.973589,0.326357,0.047613,9e-06,14274.018,2.698132,0.266757,0.884134,209.907,0
16.834812,0.010059,0.04767,6e-06,14291.106,1.798755,0.273887,0.907764,226.23,0
16.792439,0.084457,0.047433,1.4e-05,14220.056,4.197094,0.304447,1.009052,158.361,0
17.41409,0.016163,0.045929,1.4e-05,13769.168,4.197094,0.325679,1.079423,-272.336,0
17.42103,0.00687,0.046375,3.2e-05,13902.875,9.593359,0.334624,1.109069,-144.616,0
17.437393,0.078397,0.04662,3e-06,13976.324,0.899377,0.340743,1.12935,-74.456,0
16.714579,0.180944,0.047407,1.7e-05,14212.261,5.096472,0.392981,1.302487,150.916,0
