Field,n_objects
STRIPE82-0107,8
STRIPE82-0108,166
STRIPE82-0109,254
STRIPE82-0110,454
STRIPE82-0113,341
STRIPE82-0114,262
STRIPE82-0115,216
STRIPE82-0116,313
STRIPE82-0117,68
STRIPE82-0118,373
STRIPE82-0120,22
STRIPE82_0111,320
STRIPE82_0112,305
