ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
180.97603,1.891341,0.024436,1.1e-05,7325.729,3.297717,0.01482,0.021849,1303.803,0
181.028961,1.902938,0.02483,0.000333,7443.847,99.830889,0.041099,0.060592,1419.605,0
181.02495,1.846965,0.016459,6e-06,4934.284,1.798755,0.053764,0.079264,-1040.75,0
180.9664,1.836108,0.018969,3.1e-05,5686.763,9.293566,0.05749,0.084757,-303.026,0
181.05464,1.900148,0.019177,9e-06,5749.12,2.698132,0.065153,0.096056,-241.891,0
180.98976,1.960867,0.01851,1.5e-05,5549.158,4.496887,0.072581,0.107007,-437.932,0
181.0333,1.949323,0.022682,0.000121,6799.893,36.274887,0.074508,0.109848,788.278,0
181.06215,1.866692,0.020844,1.8e-05,6248.874,5.396264,0.074759,0.110217,248.064,0
180.93488,1.835942,0.019331,9e-06,5795.288,2.698132,0.076387,0.112618,-196.629,0
181.04059,1.825939,0.01717,7e-06,5147.437,2.098547,0.079937,0.117851,-831.777,0
181.07217,1.917499,0.02107,1.1e-05,6316.627,3.297717,0.086657,0.127758,314.488,0
181.02032,1.971795,0.0227,0.00041,6805.289,99.99,0.088651,0.130698,793.568,0
181.07918,1.848396,0.023836,8e-06,7145.853,2.39834,0.09716,0.143243,1127.455,0
181.09424,1.867242,0.016024,6.8e-05,4803.874,20.385887,0.105759,0.155921,-1168.603,0
181.11278,1.896016,0.019774,6e-06,5928.096,1.798755,0.122418,0.180481,-66.425,0
181.1161,1.884517,0.023284,3.1e-05,6980.368,9.293566,0.125549,0.185097,965.214,0
181.12051,1.894186,0.021293,1.3e-05,6383.481,3.897302,0.130033,0.191708,380.031,0
181.04674,1.769792,0.023627,5.5e-05,7083.196,16.488585,0.131137,0.193335,1066.027,0
180.88663,1.802845,0.019855,3e-06,5952.379,0.899377,0.134486,0.198273,-42.618,0
180.9484,2.017149,0.0208,1.9e-05,6235.683,5.696057,0.135567,0.199867,235.131,0
181.06967,2.002321,0.017976,4.2e-05,5389.069,12.591283,0.138773,0.204593,-594.882,0
181.12282,1.939996,0.017266,1e-05,5176.217,2.997925,0.14196,0.209291,-803.561,0
180.86977,1.976509,0.020542,1.1e-05,6158.337,3.297717,0.149506,0.220418,159.301,0
181.145,1.842351,0.020019,2.2e-05,6001.545,6.595434,0.161066,0.237461,5.584,0
180.88199,2.008483,0.017703,2.1e-05,5307.226,6.295642,0.161916,0.238713,-675.121,0
181.15303,1.892717,0.020362,1.4e-05,6104.374,4.197094,0.162462,0.239518,106.397,0
181.15315,1.919015,0.019723,2.4e-05,5912.807,7.195019,0.165401,0.24385,-81.414,0
181.14178,1.801565,0.018747,3e-06,5620.209,0.899377,0.17427,0.256926,-368.274,0
180.90675,2.046873,0.018904,7e-06,5667.277,2.098547,0.179337,0.264397,-322.13,0
180.8067,1.903422,0.019365,7.4e-05,5805.481,22.184642,0.184362,0.271806,-186.636,0
180.90025,2.049812,0.018733,7.6e-05,5616.012,22.784227,0.185021,0.272777,-372.389,0
181.11514,1.748517,0.022149,3.9e-05,6640.103,11.691906,0.187203,0.275993,631.622,0
181.15813,1.79168,0.02308,0.000333,6919.21,99.830889,0.193363,0.285076,905.256,0
180.80518,1.950914,0.019077,7e-06,5719.141,2.098547,0.195558,0.288311,-271.283,0
181.15854,1.787673,0.023416,4e-06,7019.94,1.19917,0.195748,0.288591,1004.011,0
180.936,1.695081,0.020134,6e-06,6036.021,1.798755,0.200751,0.295968,39.384,0
181.1385,2.025343,0.022991,8.3e-05,6892.528,24.882774,0.201623,0.297254,879.097,0
181.0761,1.699963,0.022664,2.3e-05,6794.496,6.895227,0.206832,0.304934,782.987,0
181.17168,1.996961,0.022957,7.6e-05,6882.335,22.784227,0.211153,0.311303,869.104,0
181.1418,1.738211,0.022204,9e-06,6656.592,2.698132,0.213022,0.314059,647.787,0
181.19151,1.803974,0.019561,2.5e-05,5864.24,7.494811,0.21784,0.321162,-129.028,0
181.15231,2.047535,0.021414,1.3e-05,6419.756,3.897302,0.226936,0.334573,415.595,0
181.19337,2.005251,0.015514,1.3e-05,4650.98,3.897302,0.234041,0.345047,-1318.499,0
181.22197,1.942275,0.019126,1.1e-05,5733.831,3.297717,0.237521,0.350177,-256.881,0
180.83434,1.70666,0.02275,0.000333,6820.278,99.830889,0.239502,0.353099,808.264,0
