ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
201.8459,1.266539,0.081996,1.2e-05,24581.782,3.597509,0.014256,0.07794,433.97,0
201.81284,1.282443,0.07947,2.9e-05,23824.507,8.693981,0.023578,0.128903,-266.931,0
201.81177,1.257089,0.081347,8e-06,24387.217,2.39834,0.030737,0.16804,253.889,0
201.82903,1.308244,0.07848,1.6e-05,23527.712,4.796679,0.032476,0.177552,-541.63,0
201.85773,1.250104,0.078669,5.4e-05,23584.373,16.188793,0.034371,0.187912,-489.188,0
201.87733,1.265069,0.082088,2.6e-05,24609.363,7.794604,0.043197,0.236161,459.498,0
201.80942,1.237131,0.080982,7e-06,24277.793,2.098547,0.04726,0.258377,152.611,0
201.79002,1.295969,0.077543,2e-05,23246.807,5.995849,0.049619,0.27127,-801.624,0
201.88403,1.315962,0.083517,1.5e-05,25037.767,4.496887,0.062457,0.341458,856.009,0
201.83118,1.339676,0.081852,8e-06,24538.612,2.39834,0.063385,0.346531,394.014,0
201.79605,1.223951,0.082755,2.4e-05,24809.325,7.195019,0.065752,0.359474,644.574,0
201.78021,1.323396,0.08071,1.7e-05,24196.249,5.096472,0.072636,0.397109,77.138,0
201.87735,1.342719,0.079276,2e-06,23766.347,0.599585,0.078293,0.428038,-320.761,0
201.88069,1.343216,0.078596,2.2e-05,23562.488,6.595434,0.080533,0.440281,-509.443,0
201.7581,1.301094,0.082059,6e-06,24600.669,1.798755,0.081353,0.444764,451.451,0
201.80093,1.35061,0.079267,4e-06,23763.649,1.19917,0.081882,0.447658,-323.258,0
201.76286,1.314,0.083155,1.2e-05,24929.242,3.597509,0.081888,0.447692,755.563,0
201.7628,1.318547,0.081183,2.9e-05,24338.051,8.693981,0.084122,0.459907,208.383,0
201.84113,1.361425,0.081851,1e-05,24538.312,2.997925,0.085152,0.465538,393.736,0
201.91766,1.253213,0.079399,1.9e-05,23803.221,5.696057,0.08522,0.465905,-286.631,0
201.76562,1.335729,0.078858,1.4e-05,23641.034,4.197094,0.091737,0.501539,-436.745,0
201.77953,1.358178,0.077603,2e-05,23264.794,5.995849,0.099133,0.541973,-784.976,0
201.77393,1.35615,0.079355,5.8e-05,23790.031,17.387963,0.100795,0.551057,-298.84,0
201.93233,1.244549,0.079353,3e-06,23789.431,0.899377,0.101785,0.55647,-299.395,0
201.85385,1.377715,0.081895,5e-06,24551.503,1.498962,0.102888,0.5625,405.945,0
201.75636,1.34543,0.081672,9.3e-05,24484.65,27.880699,0.105081,0.574489,344.069,0
201.7419,1.226047,0.081391,2e-06,24400.408,0.599585,0.106418,0.581801,266.098,0
201.91495,1.350466,0.078208,8e-06,23446.169,2.39834,0.108462,0.592975,-617.104,0
201.73286,1.239602,0.081273,4e-06,24365.032,1.19917,0.10917,0.596843,233.356,0
201.89561,1.370985,0.078789,1.2e-05,23620.348,3.597509,0.11194,0.611989,-455.891,0
201.73744,1.198534,0.083109,1.7e-05,24915.451,5.096472,0.125343,0.685267,742.8,0
201.96153,1.259814,0.079409,3e-06,23806.219,0.899377,0.126944,0.694019,-283.857,0
201.7279,1.201795,0.08325,3.8e-05,24957.722,11.392113,0.131062,0.716532,781.923,0
201.7439,1.177839,0.082218,6e-06,24648.336,1.798755,0.134676,0.736289,495.57,0
201.89975,1.157043,0.082561,1.1e-05,24751.165,3.297717,0.135516,0.740883,590.743,0
201.70424,1.223275,0.081403,7e-06,24404.005,2.098547,0.141729,0.774851,269.428,0
201.97482,1.247837,0.077429,1.5e-05,23212.63,4.496887,0.142048,0.776592,-833.256,0
201.69359,1.26205,0.0799,0.000297,23953.417,89.03836,0.142752,0.78044,-147.616,0
201.73302,1.174805,0.082686,5.5e-05,24788.639,16.488585,0.144426,0.789595,625.428,0
201.70778,1.201806,0.083284,2e-06,24967.915,0.599585,0.148034,0.809316,791.358,0
201.7089,1.35558,0.079948,1.2e-05,23967.807,3.597509,0.149396,0.816763,-134.298,0
201.95317,1.386517,0.08131,1.2e-05,24376.125,3.597509,0.160995,0.880176,243.623,0
201.69756,1.191377,0.0785,1.7e-05,23533.708,5.096472,0.162162,0.886555,-536.081,0
201.71243,1.387621,0.078311,8e-06,23477.047,2.39834,0.165936,0.907188,-588.524,0
201.92773,1.414941,0.079083,1e-05,23708.487,2.997925,0.166297,0.909165,-374.313,0
201.69182,1.361566,0.079348,3.9e-05,23787.932,11.691906,0.167097,0.913538,-300.782,0
201.99811,1.316589,0.080312,8.7e-05,24076.932,26.081944,0.167307,0.914687,-33.297,0
201.76038,1.440886,0.080577,9e-06,24156.377,2.698132,0.180837,0.988658,40.234,0
201.83261,1.089581,0.082353,4e-06,24688.808,1.19917,0.186893,1.021763,533.029,0
201.74203,1.442019,0.078404,1.2e-05,23504.928,3.597509,0.190194,1.03981,-562.719,0
201.65555,1.213674,0.083029,4e-06,24891.468,1.19917,0.190684,1.042489,720.602,0
201.88678,1.461607,0.079139,2.3e-05,23725.275,6.895227,0.192085,1.050149,-358.775,0
201.6912,1.149119,0.082498,3.2e-05,24732.278,9.593359,0.192531,1.052587,573.263,0
201.63835,1.277301,0.082599,1.2e-05,24762.557,3.597509,0.197252,1.078398,601.288,0
201.64264,1.233703,0.08343,1.9e-05,25011.685,5.696057,0.197639,1.080515,831.869,0
201.63547,1.231513,0.082719,4e-06,24798.532,1.19917,0.205112,1.121371,634.584,0
201.68114,1.137741,0.083385,1.9e-05,24998.194,5.696057,0.207608,1.135016,819.383,0
201.94547,1.45541,0.08237,1.8e-05,24693.905,5.396264,0.209956,1.147856,537.746,0
201.67093,1.407936,0.080174,5.2e-05,24035.561,15.589208,0.210731,1.152092,-71.588,0
201.62364,1.258263,0.080599,4e-06,24162.972,1.19917,0.212735,1.163047,46.338,0
201.62227,1.249923,0.08027,6e-06,24064.341,1.798755,0.214969,1.175259,-44.951,0
201.89359,1.48629,0.078048,4.3e-05,23398.202,12.891076,0.21769,1.190133,-661.499,0
202.02817,1.170468,0.077714,1.2e-05,23298.071,3.597509,0.219722,1.201247,-754.176,0
201.96933,1.453561,0.080353,5e-06,24089.223,1.498962,0.221879,1.213039,-21.92,0
201.89545,1.490755,0.077691,2.5e-05,23291.176,7.494811,0.222489,1.216374,-760.558,0
201.9964,1.448828,0.079651,1.5e-05,23878.769,4.496887,0.235675,1.28846,-216.708,0
202.0018,1.448334,0.078403,3.3e-05,23504.628,9.893151,0.239033,1.306822,-562.996,0
202.0001,1.102748,0.079558,4e-06,23850.888,1.19917,0.239171,1.307575,-242.513,0
