Field,n_objects
SPLUS-n01s02,175
SPLUS-n01s03,1572
SPLUS-n01s04,1358
SPLUS-n01s05,1334
SPLUS-n01s06,273
SPLUS-n02n03,406
SPLUS-n02n04,840
SPLUS-n02n05,611
SPLUS-n02s02,136
SPLUS-n02s03,1304
SPLUS-n02s04,1264
SPLUS-n02s05,1163
SPLUS-n02s06,241
SPLUS-n03s03,467
SPLUS-n03s04,1132
SPLUS-n03s05,441
