ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
214.32785,0.094578,0.05259,1.4e-05,15766.085,4.197094,0.022959,0.08609,-86.558,0
214.32977,0.050992,0.052776,5e-06,15821.847,1.498962,0.042288,0.158566,-33.598,0
214.40234,0.062064,0.052894,1.2e-05,15857.222,3.597509,0.058584,0.219672,0.0,0
214.40482,0.064012,0.052799,3e-06,15828.742,0.899377,0.060003,0.224993,-27.05,0
214.34238,0.02368,0.053533,7e-06,16048.79,2.098547,0.064938,0.243498,181.944,0
214.39624,0.159115,0.054325,1.5e-05,16286.225,4.496887,0.084729,0.31771,407.451,0
214.37837,0.186036,0.05275,1.8e-05,15814.052,5.396264,0.101912,0.382142,-41.001,0
214.2817,0.009171,0.053197,3e-06,15948.059,0.899377,0.104373,0.39137,86.274,0
214.3959,0.193326,0.053301,6e-06,15979.238,1.798755,0.114767,0.430343,115.886,0
214.30603,-0.027081,0.051642,5e-06,15481.882,1.498962,0.123328,0.462446,-356.484,0
214.28215,-0.015266,0.052865,1.4e-05,15848.528,4.197094,0.123658,0.463682,-8.257,0
214.42497,0.189858,0.053658,1.5e-05,16086.264,4.496887,0.126387,0.473915,217.535,0
214.28151,0.195436,0.050765,8e-06,15218.964,2.39834,0.127204,0.476978,-606.194,0
214.49487,0.097722,0.053214,5e-06,15953.156,1.498962,0.145283,0.544771,91.114,0
214.51085,0.129803,0.054761,2.2e-05,16416.935,6.595434,0.166244,0.623369,531.594,0
214.25581,0.244318,0.053209,8e-06,15951.657,2.39834,0.182296,0.683556,89.691,0
214.32375,0.269312,0.052687,1.8e-05,15795.165,5.396264,0.183009,0.68623,-58.939,0
214.46515,0.233377,0.05336,1.6e-05,15996.926,4.796679,0.185376,0.695108,132.685,0
214.24042,0.251959,0.053125,4e-06,15926.474,1.19917,0.197,0.738694,65.773,0
214.14964,0.034868,0.053188,2e-06,15945.361,0.599585,0.207235,0.77707,83.711,0
214.42775,0.28375,0.05265,0.000333,15784.073,99.830889,0.210494,0.789293,-69.475,0
214.13504,0.071319,0.052583,3e-06,15763.987,0.899377,0.21552,0.808139,-88.552,0
214.44217,0.284922,0.053708,1.1e-05,16101.253,3.297717,0.217303,0.814825,231.772,0
214.52287,0.2274,0.053417,1.2e-05,16014.014,3.597509,0.222037,0.832575,148.915,0
214.51495,-0.063012,0.053619,2e-06,16074.572,0.599585,0.223832,0.839305,206.431,0
214.49837,0.267453,0.053205,7e-06,15950.458,2.098547,0.23277,0.872819,88.552,0
214.1273,0.006485,0.052763,5e-06,15817.949,1.498962,0.237118,0.889123,-37.3,0
214.24886,0.303056,0.053793,2e-06,16126.736,0.599585,0.237445,0.890352,255.974,0
214.50505,0.270219,0.053611,2e-06,16072.173,0.599585,0.239185,0.896873,204.153,0
214.3774,0.327004,0.053799,3.3e-05,16128.534,9.893151,0.240401,0.901434,257.682,0
214.5247,-0.07793,0.052046,2e-06,15602.998,0.599585,0.241139,0.9042,-241.453,0
214.40552,0.32907,0.051009,3e-06,15292.113,0.899377,0.247227,0.927029,-536.72,0
214.49669,0.287137,0.053192,3.6e-05,15946.56,10.792528,0.247246,0.927102,84.85,0
214.58813,0.002199,0.052344,1.5e-05,15692.336,4.496887,0.253271,0.949694,-156.603,0
214.4637,0.319458,0.052639,1.3e-05,15780.775,3.897302,0.257759,0.96652,-72.607,0
214.40749,-0.164291,0.050883,1.1e-05,15254.34,3.297717,0.258957,0.971014,-572.596,0
214.3777,0.350531,0.053588,1.3e-05,16065.278,3.897302,0.263819,0.989244,197.604,0
214.12387,-0.051226,0.053015,5e-06,15893.497,1.498962,0.265563,0.995785,34.453,0
214.25925,-0.163585,0.051589,6e-06,15465.993,1.798755,0.267588,1.003379,-371.575,0
214.55838,0.258064,0.052561,1e-05,15757.391,2.997925,0.268931,1.008415,-94.816,0
214.60939,0.169391,0.053295,4e-06,15977.439,1.19917,0.271901,1.019549,114.177,0
214.45192,0.34537,0.0517,0.000333,15499.27,99.830889,0.276684,1.037486,-339.97,0
214.58719,0.235563,0.05446,5e-06,16326.697,1.498962,0.279335,1.047424,445.89,0
214.54355,0.295559,0.054258,5e-06,16266.139,1.498962,0.283736,1.063926,388.374,0
214.3432,0.372602,0.052981,1.3e-05,15883.304,3.897302,0.2845,1.066792,24.772,0
214.44089,0.372536,0.053365,8e-06,15998.425,2.39834,0.298558,1.119506,134.109,0
214.64777,0.157681,0.053091,4e-06,15916.281,1.19917,0.30587,1.146925,56.092,0
214.50533,0.361997,0.054129,9e-06,16227.466,2.698132,0.314855,1.180615,351.644,0
214.5556,0.327015,0.053027,4e-06,15897.095,1.19917,0.315205,1.181927,37.869,0
214.55055,0.358908,0.053417,1.5e-05,16014.014,4.496887,0.336977,1.263566,148.915,0
214.62367,0.291014,0.053361,1.3e-05,15997.225,3.897302,0.340721,1.277607,132.97,0
214.3648,0.436732,0.05342,1.7e-05,16014.913,5.096472,0.348869,1.308159,149.769,0
214.63762,-0.109247,0.053026,6e-06,15896.795,1.798755,0.348942,1.308431,37.585,0
214.23691,-0.253862,0.05182,4e-06,15535.245,1.19917,0.360222,1.35073,-305.802,0
214.16331,-0.247762,0.052219,1.3e-05,15654.862,3.897302,0.384283,1.44095,-192.194,0
214.43729,0.466141,0.051541,8e-06,15451.603,2.39834,0.387931,1.45463,-385.242,0
214.23286,0.459656,0.051506,6e-06,15441.11,1.798755,0.389477,1.460425,-395.208,0
214.47572,0.461408,0.054612,1.7e-05,16372.266,5.096472,0.393864,1.476877,489.169,0
214.54039,0.43457,0.052778,2e-06,15822.446,0.599585,0.395312,1.482306,-33.029,0
214.25699,0.477083,0.052485,2e-06,15734.607,0.599585,0.399846,1.499308,-116.455,0
214.70859,-0.093798,0.052418,8e-06,15714.521,2.39834,0.402212,1.508179,-135.532,0
214.27528,0.506012,0.052148,2.5e-05,15633.577,7.494811,0.424442,1.591534,-212.41,0
214.50742,0.483144,0.05281,1.7e-05,15832.04,5.096472,0.425216,1.594435,-23.917,0
214.48189,0.492813,0.053403,1.8e-05,16009.817,5.396264,0.425615,1.595934,144.929,0
214.50894,0.484194,0.052782,1.6e-05,15823.646,4.796679,0.426755,1.600208,-31.89,0
214.3675,0.518358,0.052955,2e-06,15875.51,0.599585,0.430537,1.614389,17.369,0
214.60068,0.442554,0.053096,3.8e-05,15917.78,11.392113,0.434132,1.62787,57.516,0
214.45213,0.51096,0.053349,1.8e-05,15993.628,5.396264,0.434963,1.630986,129.553,0
214.45776,0.510972,0.05212,1.2e-05,15625.183,3.597509,0.436332,1.63612,-220.382,0
214.24875,0.51331,0.05425,0.000333,16263.741,99.830889,0.436997,1.638611,386.096,0
214.5367,0.486801,0.053953,1.4e-05,16174.702,4.197094,0.440218,1.650691,301.531,0
213.89977,0.037493,0.053262,8e-06,15967.546,2.39834,0.452974,1.698523,104.781,0
214.73906,0.365606,0.053301,1.7e-05,15979.238,5.096472,0.477922,1.792071,115.886,0
214.75667,0.361984,0.053803,1e-05,16129.734,2.997925,0.490336,1.838619,258.821,0
