ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member,z_offset
62.0375,-30.890111,0.06217,0.00015,18638.097,44.968869,0.020583,0.086848,606.641,0,0.002145000000000001
62.085,-30.873,0.061343,0.000333,18390.169,99.830889,0.033969,0.143331,372.752,0,0.0013179999999999997
62.070439,-30.936712,0.057366,0.000153,17197.894,45.868246,0.039112,0.16503,-752.009,0,-0.0026590000000000016
62.014575,-30.910196,0.063,0.000333,18886.925,99.830889,0.03999,0.168735,841.379,0,0.0029749999999999985
62.116922,-30.903538,0.059818,0.00013,17932.985,38.97302,0.049717,0.209778,-58.543,0,-0.00020699999999999885
62.122125,-30.887991,0.058784,0.000157,17623.0,47.067416,0.055027,0.232182,-350.975,0,-0.001240999999999999
62.053962,-30.971412,0.057743,0.000103,17310.916,30.878623,0.072755,0.306988,-645.387,0,-0.0022819999999999993
62.008923,-30.977762,0.060895,0.000173,18255.862,51.864095,0.089999,0.379749,246.05,0,0.0008699999999999958
62.060693,-30.990937,0.060262,8.7e-05,18066.093,26.081944,0.092147,0.388811,67.027,0,0.0002370000000000011
61.974583,-30.834457,0.061279,0.000177,18370.982,53.063265,0.097043,0.409469,354.652,0,0.0012539999999999982
62.135211,-30.822823,0.059991,0.00014,17984.849,41.970944,0.100106,0.422391,-9.616,0,-3.399999999999931e-05
61.96941,-30.827202,0.060318,0.000394,18082.881,99.99,0.105206,0.443911,82.865,0,0.00029299999999999465
62.137571,-30.810556,0.062513,9e-05,18740.926,26.981321,0.110922,0.46803,703.647,0,0.002487999999999997
62.138459,-30.810398,0.062427,0.00015,18715.144,44.968869,0.11151,0.470513,679.325,0,0.0024020000000000014
62.046906,-31.010626,0.06246,0.000147,18725.037,44.069491,0.112328,0.473964,688.658,0,0.0024349999999999997
62.108064,-31.003182,0.056649,0.000153,16982.943,45.868246,0.112476,0.474585,-954.788,0,-0.003376000000000004
62.088534,-30.785278,0.059838,0.000177,17938.981,53.063265,0.116269,0.49059,-52.887,0,-0.00018699999999999967
62.038207,-31.027506,0.060031,0.000113,17996.841,33.876548,0.129968,0.548394,1.697,0,5.999999999999062e-06
62.190441,-30.80139,0.061569,0.000233,18457.922,69.851643,0.148867,0.628139,436.669,0,0.0015439999999999968
62.034971,-31.05318,0.060455,0.00011,18123.953,32.97717,0.155781,0.65731,121.611,0,0.0004299999999999998
62.061397,-31.057668,0.062463,0.000147,18725.936,44.069491,0.158881,0.67039,689.506,0,0.0024379999999999957
62.138652,-30.754462,0.061349,0.00023,18391.968,68.952265,0.15961,0.673468,374.449,0,0.0013239999999999988
62.26341,-30.880329,0.061279,0.00015,18370.982,44.968869,0.176159,0.743295,354.652,0,0.0012539999999999982
61.969189,-30.729457,0.062466,0.00015,18726.836,44.968869,0.186139,0.785407,690.355,0,0.0024409999999999987
62.004898,-30.717225,0.057797,0.000147,17327.105,44.069491,0.187466,0.791005,-630.115,0,-0.002228000000000001
62.224823,-31.02648,0.059268,0.00014,17768.099,41.970944,0.19102,0.806001,-214.092,0,-0.0007570000000000007
62.171149,-30.721896,0.058163,0.00016,17436.829,47.966793,0.201282,0.849299,-526.604,0,-0.0018620000000000025
62.10536,-31.113398,0.05859,0.00013,17564.84,38.97302,0.218218,0.920759,-405.842,0,-0.0014349999999999988
62.06868,-30.675654,0.061866,0.000143,18546.96,42.870321,0.223291,0.942165,520.665,0,0.0018409999999999954
61.981686,-30.679849,0.061406,0.0001,18409.056,29.979246,0.22884,0.965581,390.569,0,0.0013810000000000003
61.943433,-30.687848,0.058684,0.000304,17593.021,91.136907,0.233186,0.983916,-379.257,0,-0.001341000000000002
61.916463,-30.699939,0.057626,0.000107,17275.84,32.077793,0.233572,0.985545,-678.477,0,-0.0023990000000000053
61.967061,-30.677914,0.061689,0.000143,18493.897,42.870321,0.234621,0.989971,470.606,0,0.0016639999999999988
