ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member,z_offset
338.920071,1.484983,0.056767,5.5e-05,17018.318,16.488585,0.006122,0.025189,-469.618,0,-0.0016579999999999998
338.91542,1.504726,0.05623,1.4e-05,16857.33,4.197094,0.014742,0.060661,-621.72,0,-0.0021949999999999956
338.91121,1.507427,0.05692,1.7e-05,17064.187,5.096472,0.019039,0.078342,-426.282,0,-0.0015049999999999994
338.89857,1.498946,0.055196,2.1e-05,16547.345,6.295642,0.023695,0.097499,-914.595,0,-0.0032289999999999958
338.900042,1.508028,0.05943,0.00019,17816.666,56.960567,0.026905,0.110705,284.66,0,0.001004999999999999
338.89772,1.476208,0.057519,2.2e-05,17243.762,6.595434,0.02753,0.113279,-256.619,0,-0.0009059999999999971
338.93541,1.466495,0.062864,1.6e-05,18846.153,4.796679,0.028507,0.117299,1257.32,0,0.0044390000000000054
338.937708,1.525972,0.05361,0.00032,16071.874,95.933587,0.03875,0.159446,-1363.82,0,-0.004815
338.885458,1.474583,0.06001,0.0001,17990.545,29.979246,0.039083,0.160818,448.942,0,0.001585000000000003
338.911063,1.453068,0.056129,6.7e-05,16827.051,20.086095,0.039235,0.16144,-650.328,0,-0.0022959999999999994
338.88188,1.478716,0.054466,1.2e-05,16328.496,3.597509,0.040925,0.168397,-1121.363,0,-0.003958999999999997
338.87725,1.491583,0.05442,0.00022,16314.706,65.954341,0.043656,0.179631,-1134.392,0,-0.004004999999999995
338.957083,1.517694,0.05773,0.00029,17307.019,86.939813,0.044913,0.184807,-196.855,0,-0.0006950000000000012
338.87875,1.513111,0.05413,0.00012,16227.766,35.975095,0.047579,0.195773,-1216.533,0,-0.004295
338.960833,1.462194,0.05793,0.00018,17366.977,53.962642,0.049241,0.202612,-140.206,0,-0.0004949999999999954
338.970667,1.486167,0.059851,0.00012,17942.878,35.975095,0.049972,0.205621,403.906,0,0.0014260000000000037
338.95695,1.526595,0.060496,1.3e-05,18136.245,3.897302,0.050609,0.208241,586.598,0,0.0020710000000000034
338.95395,1.447776,0.062396,8.7e-05,18705.85,26.081944,0.054431,0.223969,1124.762,0,0.003971000000000002
338.883417,1.530778,0.06126,0.00026,18365.286,77.946039,0.054625,0.224769,802.997,0,0.002835000000000004
338.968,1.519333,0.05615,0.0003,16833.347,89.937737,0.054913,0.225953,-644.38,0,-0.0022749999999999992
338.97671,1.487078,0.055983,1.1e-05,16783.281,3.297717,0.055915,0.230076,-691.682,0,-0.0024419999999999997
338.97675,1.504639,0.061322,9e-05,18383.873,26.981321,0.057445,0.236373,820.558,0,0.0028970000000000037
338.965875,1.454667,0.06031,0.00024,18080.483,71.95019,0.057821,0.237919,533.915,0,0.0018850000000000047
338.970125,1.457361,0.06223,0.0002,18656.085,59.958492,0.059619,0.245318,1077.743,0,0.003805000000000003
338.864667,1.469417,0.05557,0.00014,16659.467,41.970944,0.060247,0.247901,-808.661,0,-0.0028549999999999964
338.87875,1.535972,0.05674,0.0002,17010.224,59.958492,0.061605,0.253489,-477.266,0,-0.001684999999999999
338.968333,1.5325,0.05638,0.00063,16902.299,99.99,0.06297,0.259104,-579.234,0,-0.002044999999999998
338.97304,1.530991,0.055571,1.3e-05,16659.767,3.897302,0.065655,0.270153,-808.378,0,-0.0028539999999999954
338.869667,1.449833,0.05951,0.00038,17840.649,99.99,0.065752,0.270551,307.32,0,0.0010850000000000026
338.90421,1.558083,0.054077,1.4e-05,16211.877,4.197094,0.069086,0.284271,-1231.545,0,-0.004347999999999998
338.99075,1.490944,0.06008,0.00022,18011.531,65.954341,0.069809,0.287247,468.769,0,0.0016550000000000037
338.904971,1.561574,0.060842,0.00011,18239.973,32.97717,0.072307,0.297524,684.601,0,0.0024170000000000025
