ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member,z_offset
211.936208,-27.082889,0.021645,1.4e-05,6489.008,4.197094,0.043631,0.069906,-104.135,0,-0.0003549999999999977
211.874009,-27.017859,0.021798,2.3e-05,6534.876,6.895227,0.045351,0.072663,-59.254,0,-0.00020199999999999732
211.841333,-27.028944,0.022659,0.00015,6792.997,44.968869,0.056614,0.090707,193.31,0,0.0006589999999999999
211.9595,-27.046667,0.021198,0.00015,6355.001,44.968869,0.058679,0.094015,-235.258,0,-0.0008019999999999972
211.836958,-27.011306,0.01991,2.2e-05,5968.868,6.595434,0.070495,0.112948,-613.079,0,-0.002089999999999998
211.815353,-27.158005,0.024333,1.7e-05,7294.85,5.096472,0.121741,0.195054,684.36,0,0.0023330000000000017
212.033583,-27.207278,0.022689,2.3e-05,6801.991,6.895227,0.192751,0.308828,202.111,0,0.0006890000000000021
212.22967,-26.94906,0.02137,0.000333,6406.565,99.830889,0.317619,0.508892,-184.804,0,-0.0006299999999999986
211.699208,-26.776167,0.023256,0.00015,6971.973,44.968869,0.332425,0.532615,368.434,0,0.0012560000000000002
211.551458,-27.212611,0.022732,8.7e-05,6814.882,26.081944,0.342366,0.548543,214.724,0,0.000732
211.533333,-26.851389,0.022729,0.000333,6813.983,99.830889,0.383349,0.614206,213.844,0,0.0007290000000000005
212.342,-27.102,0.021128,0.000333,6334.015,99.830889,0.400272,0.641319,-255.792,0,-0.0008719999999999978
211.417333,-27.260389,0.019914,0.00015,5970.067,44.968869,0.470678,0.754126,-611.905,0,-0.0020859999999999976
211.658458,-26.613028,0.02401,0.00015,7198.017,44.968869,0.493381,0.790501,589.611,0,0.0020100000000000014
211.917583,-26.561194,0.023386,0.00015,7010.946,44.968869,0.498341,0.798447,406.568,0,0.0013860000000000018
212.437375,-27.213667,0.021365,0.00015,6405.066,44.968869,0.507028,0.812366,-186.27,0,-0.0006350000000000001
211.820917,-26.550306,0.02003,1.7e-05,6004.843,5.096472,0.513099,0.822093,-577.878,0,-0.0019699999999999995
212.453333,-27.228194,0.020367,0.00015,6105.873,44.968869,0.525077,0.841284,-479.023,0,-0.001632999999999999
211.574208,-27.50325,0.021929,0.00015,6574.149,44.968869,0.528118,0.846157,-20.827,0,-7.099999999999815e-05
212.28875,-26.651944,0.021785,0.000333,6530.979,99.830889,0.537296,0.860861,-63.068,0,-0.0002149999999999999
211.529708,-27.534917,0.022739,0.00015,6816.981,44.968869,0.57642,0.923546,216.778,0,0.0007390000000000001
212.536458,-26.971167,0.020868,0.00015,6256.069,44.968869,0.577876,0.925879,-332.06,0,-0.0011319999999999976
211.75875,-27.645389,0.021308,0.00015,6387.978,44.968869,0.598701,0.959245,-202.991,0,-0.0006919999999999982
211.206667,-26.689306,0.023239,0.00015,6966.877,44.968869,0.715994,1.147173,363.447,0,0.0012390000000000005
211.096167,-27.151222,0.020541,0.00015,6158.037,44.968869,0.717426,1.149468,-427.982,0,-0.0014589999999999985
212.742917,-27.065139,0.021538,0.00015,6456.93,44.968869,0.755025,1.209709,-135.523,0,-0.00046199999999999714
212.785208,-27.027111,0.022209,0.00015,6658.091,44.968869,0.79331,1.271049,61.308,0,0.00020900000000000085
211.00475,-26.904778,0.020044,0.00015,6009.04,44.968869,0.807786,1.294243,-573.771,0,-0.0019559999999999994
211.879967,-26.24157,0.020064,8.3e-05,6015.036,24.882774,0.817674,1.310086,-567.904,0,-0.0019360000000000002
212.501417,-27.68575,0.020828,0.00015,6244.077,44.968869,0.827152,1.325271,-343.793,0,-0.0011719999999999994
212.498542,-27.689278,0.020728,0.00015,6214.098,44.968869,0.828164,1.326893,-373.127,0,-0.0012719999999999988
212.898375,-27.320333,0.021545,0.00015,6459.029,44.968869,0.930841,1.491403,-133.469,0,-0.0004549999999999971
213.047042,-26.974028,0.021645,0.00015,6489.008,44.968869,1.02936,1.649251,-104.135,0,-0.0003549999999999977
212.827083,-27.734917,0.020661,0.000103,6194.012,30.878623,1.070284,1.71482,-392.781,0,-0.001339
210.737292,-26.63825,0.023076,0.00015,6918.011,44.968869,1.113676,1.784344,315.633,0,0.0010760000000000006
211.013408,-26.216022,0.020094,1.1e-05,6024.03,3.297717,1.152112,1.845925,-559.104,0,-0.001905999999999998
210.806583,-26.367639,0.021008,8.3e-05,6298.04,24.882774,1.190737,1.907812,-290.992,0,-0.0009919999999999998
211.56693,-25.799289,0.023236,2.8e-05,6965.978,8.394189,1.293299,2.072137,362.567,0,0.001236000000000001
213.340792,-27.387222,0.022519,0.00015,6751.026,44.968869,1.328579,2.128663,152.243,0,0.0005190000000000021
212.062125,-28.452,0.022095,0.00015,6623.914,44.968869,1.400785,2.244353,27.867,0,9.500000000000133e-05
210.592028,-26.184233,0.022305,0.000183,6686.871,54.86202,1.453301,2.328495,89.468,0,0.0003049999999999997
210.40725,-26.432083,0.022282,8e-06,6679.976,2.39834,1.465882,2.348652,82.722,0,0.000282000000000001
210.867726,-25.829873,0.020524,0.00015,6152.94,44.968869,1.532374,2.455186,-432.968,0,-0.0014759999999999981
211.035592,-25.6316,0.020571,4e-05,6167.031,11.991698,1.619797,2.595255,-419.181,0,-0.0014289999999999997
210.77125,-25.763889,0.020778,0.000333,6229.088,99.830889,1.63687,2.622609,-358.46,0,-0.0012219999999999974
210.116625,-27.70375,0.021825,0.00015,6542.97,44.968869,1.709967,2.739726,-51.334,0,-0.00017499999999999807
211.83687,-25.325506,0.021625,0.00015,6483.012,44.968869,1.734403,2.778878,-110.002,0,-0.00037500000000000033
211.526726,-25.339012,0.021828,0.00015,6543.87,44.968869,1.751126,2.805672,-50.454,0,-0.00017199999999999854
210.81974,-25.473983,0.022456,0.00015,6732.139,44.968869,1.851975,2.967254,133.763,0,0.00045600000000000154
210.898845,-25.428124,0.022512,1.9e-05,6748.928,5.696057,1.856701,2.974826,150.19,0,0.000512000000000002
210.514118,-25.659312,0.020908,4.3e-05,6268.061,12.891076,1.863324,2.985437,-320.326,0,-0.0010919999999999992
213.1475,-28.554389,0.022195,0.00015,6653.894,44.968869,1.86539,2.988747,57.201,0,0.00019500000000000073
211.8266,-25.164884,0.020874,0.000103,6257.868,30.878623,1.895231,3.036559,-330.3,0,-0.0011259999999999985
211.919907,-25.117122,0.021768,6.7e-05,6525.882,20.086095,1.942137,3.111711,-68.055,0,-0.00023199999999999957
214.02425,-27.892028,0.023279,0.00015,6978.869,44.968869,2.070947,3.318092,375.181,0,0.0012790000000000024
213.407292,-28.719194,0.022452,0.00015,6730.94,44.968869,2.137586,3.424863,132.589,0,0.000452000000000001
210.161197,-25.559229,0.020204,8.3e-05,6057.007,24.882774,2.152675,3.449038,-526.837,0,-0.001795999999999999
212.318333,-29.195139,0.022782,8e-05,6829.872,23.983397,2.169002,3.475198,229.391,0,0.0007820000000000014
212.637083,-29.1775,0.022939,0.000333,6876.939,99.830889,2.219025,3.555345,275.445,0,0.0009390000000000023
214.408583,-27.226611,0.022215,0.000103,6659.889,30.878623,2.244596,3.596315,63.068,0,0.0002149999999999999
212.675542,-29.270194,0.022335,0.00015,6695.865,44.968869,2.317718,3.713472,98.269,0,0.00033500000000000196
214.476542,-27.397694,0.023063,0.00015,6914.113,44.968869,2.323656,3.722986,311.819,0,0.0010630000000000014
209.817792,-28.522083,0.022759,0.00015,6822.977,44.968869,2.358489,3.778796,222.644,0,0.0007590000000000027
213.909458,-28.615444,0.022375,0.000103,6707.856,30.878623,2.374869,3.805039,110.002,0,0.00037500000000000033
213.981542,-28.562472,0.021832,0.00015,6545.069,44.968869,2.390053,3.829367,-49.281,0,-0.000167999999999998
214.210667,-25.817532,0.02374,0.00015,7117.073,44.968869,2.407027,3.856563,510.41,0,0.001740000000000002
214.610708,-27.378833,0.022642,1.7e-05,6787.901,5.096472,2.43938,3.908399,188.324,0,0.0006420000000000002
214.589917,-27.5375,0.02375,0.00015,7120.071,44.968869,2.447037,3.920668,513.343,0,0.0017500000000000016
214.590292,-27.655556,0.022125,0.00015,6632.908,44.968869,2.473152,3.962509,36.667,0,0.0001250000000000001
212.769896,-24.683395,0.021995,0.000103,6593.935,30.878623,2.500203,4.005851,-1.467,0,-4.9999999999980616e-06
213.452125,-24.976139,0.021598,0.00015,6474.918,44.968869,2.502291,4.009197,-117.922,0,-0.0004019999999999996
214.696799,-27.429925,0.023023,0.000333,6902.122,99.830889,2.522408,4.041429,300.086,0,0.0010229999999999996
214.702875,-27.394028,0.022849,0.00015,6849.958,44.968869,2.522745,4.041968,249.045,0,0.0008490000000000025
214.732,-27.375,0.022799,0.000333,6834.968,99.830889,2.546024,4.079266,234.378,0,0.0007990000000000011
214.720208,-27.497639,0.023556,0.00015,7061.911,44.968869,2.553782,4.091696,456.435,0,0.0015560000000000018
214.758417,-27.389972,0.022005,8.3e-05,6596.933,24.882774,2.571253,4.119688,1.467,0,5.000000000001531e-06
214.759333,-27.459694,0.021472,0.00015,6437.144,44.968869,2.581956,4.136836,-154.883,0,-0.0005279999999999972
214.807792,-27.38125,0.02219,0.000333,6652.395,99.830889,2.613774,4.187816,55.734,0,0.00019000000000000267
214.843333,-27.214167,0.022375,0.000333,6707.856,99.830889,2.630074,4.213931,110.002,0,0.00037500000000000033
214.757625,-27.778778,0.021405,0.00015,6417.058,44.968869,2.648807,4.243946,-174.537,0,-0.0005949999999999983
214.594375,-28.237083,0.023219,9.3e-05,6960.881,27.880699,2.6769,4.288956,357.58,0,0.0012190000000000013
214.89,-27.354111,0.022189,0.00015,6652.095,44.968869,2.683322,4.299246,55.441,0,0.00018900000000000167
209.056249,-26.159151,0.020424,7.7e-05,6122.961,23.084019,2.68353,4.299579,-462.302,0,-0.0015759999999999975
211.637083,-29.755444,0.022889,0.000103,6861.95,30.878623,2.706085,4.335717,260.778,0,0.0008890000000000009
208.882083,-27.414833,0.022446,0.00015,6729.142,44.968869,2.70669,4.336687,130.829,0,0.00044600000000000195
214.884958,-27.585556,0.02245,0.00033,6730.341,98.931511,2.71411,4.348576,132.003,0,0.0004500000000000025
215.0495,-27.371889,0.020441,0.00015,6128.058,44.968869,2.826457,4.528578,-457.316,0,-0.0015589999999999979
213.763,-29.360389,0.02349,0.000103,7042.125,30.878623,2.839499,4.549475,437.075,0,0.0014900000000000017
214.859208,-28.117056,0.023603,0.00015,7076.001,44.968869,2.843745,4.556278,470.222,0,0.0016030000000000003
208.979013,-25.832158,0.021855,0.00015,6551.964,44.968869,2.872166,4.601814,-42.534,0,-0.0001449999999999993
211.6415,-29.944667,0.02341,0.000183,7018.141,54.86202,2.894359,4.637372,413.608,0,0.0014100000000000015
214.344875,-29.014139,0.023316,0.000103,6989.961,30.878623,2.929411,4.693532,386.034,0,0.0013160000000000012
209.30792,-25.245569,0.020681,6e-05,6200.008,17.987547,2.932132,4.697891,-386.914,0,-0.0013189999999999973
211.59875,-29.98025,0.023279,0.00015,6978.869,44.968869,2.933015,4.699308,375.181,0,0.0012790000000000024
209.325037,-25.224766,0.020434,0.000103,6125.959,30.878623,2.933134,4.699497,-459.369,0,-0.001565999999999998
213.654333,-29.557389,0.023009,7e-06,6897.925,2.098547,2.948844,4.724668,295.979,0,0.001009000000000003
215.225667,-28.018306,0.022622,0.000103,6781.905,30.878623,3.117221,4.994444,182.457,0,0.000622000000000001
213.759664,-24.407146,0.021618,0.00015,6480.913,44.968869,3.12892,5.013187,-112.055,0,-0.0003820000000000004
213.867958,-24.354028,0.021418,0.00015,6420.955,44.968869,3.225564,5.168032,-170.723,0,-0.0005819999999999992
215.527625,-26.857417,0.022542,3e-06,6757.922,0.899377,3.241171,5.193038,158.99,0,0.0005420000000000008
212.264417,-30.310417,0.02338,0.00015,7009.148,44.968869,3.267875,5.235824,404.808,0,0.0013800000000000028
212.028208,-30.398278,0.023456,0.000103,7031.932,30.878623,3.341248,5.353382,427.102,0,0.0014560000000000024
215.058,-28.950806,0.022786,0.00015,6831.071,44.968869,3.392942,5.436206,230.564,0,0.000786000000000002
215.139375,-28.908111,0.02353,0.0001,7054.117,29.979246,3.430136,5.495799,448.809,0,0.0015300000000000001
212.900458,-30.401917,0.023086,9e-06,6921.009,2.698132,3.460601,5.544611,318.566,0,0.0010860000000000002
212.255333,-30.558972,0.023436,6.7e-05,7025.936,20.086095,3.51451,5.630984,421.235,0,0.0014359999999999998
212.438833,-30.602167,0.023256,0.000103,6971.973,30.878623,3.575967,5.729452,368.434,0,0.0012560000000000002
211.983958,-30.636,0.023279,0.00015,6978.869,44.968869,3.577742,5.732295,375.181,0,0.0012790000000000024
212.271,-30.629,0.023306,0.000333,6986.963,99.830889,3.585527,5.744768,383.101,0,0.0013060000000000016
211.31975,-30.637611,0.023049,0.00015,6909.916,44.968869,3.614974,5.791949,307.713,0,0.0010490000000000013
214.454653,-24.186677,0.021156,2.4e-05,6342.409,7.195019,3.666949,5.875223,-247.578,0,-0.0008439999999999975
212.408583,-30.7185,0.023186,0.00015,6950.988,44.968869,3.687826,5.908672,347.9,0,0.0011859999999999996
212.464417,-30.744861,0.022796,0.00015,6834.069,44.968869,3.720434,5.960917,233.498,0,0.0007960000000000016
215.922167,-28.484361,0.022956,0.00015,6882.036,44.968869,3.859069,6.18304,280.432,0,0.000956000000000002
208.109852,-24.843322,0.021015,0.000103,6300.139,30.878623,4.033968,6.463265,-288.939,0,-0.0009849999999999998
216.232758,-25.771096,0.021428,0.000107,6423.953,32.077793,4.071921,6.524073,-167.79,0,-0.0005719999999999996
216.1335,-28.724167,0.022956,0.00015,6882.036,44.968869,4.125379,6.609725,280.432,0,0.000956000000000002
207.703917,-25.022105,0.022762,0.00015,6823.876,44.968869,4.252108,6.812771,223.524,0,0.0007620000000000023
216.181928,-25.10697,0.023553,0.00015,7061.012,44.968869,4.287747,6.869873,455.555,0,0.0015530000000000023
207.17546,-26.111454,0.022772,0.00015,6826.874,44.968869,4.308543,6.903192,226.458,0,0.0007720000000000019
212.024196,-22.679098,0.021178,0.00015,6349.005,44.968869,4.381543,7.020154,-241.125,0,-0.0008219999999999998
216.391125,-29.134278,0.022112,0.000183,6629.011,54.86202,4.509676,7.22545,32.854,0,0.00011200000000000099
207.235929,-25.097838,0.021598,0.00015,6474.918,44.968869,4.589374,7.353143,-117.922,0,-0.0004019999999999996
207.1875,-28.942778,0.023116,0.000333,6930.002,99.830889,4.596036,7.363816,327.366,0,0.0011160000000000024
208.33125,-30.4275,0.023366,0.000333,7004.951,99.830889,4.628024,7.415068,400.701,0,0.0013660000000000026
216.673125,-28.941417,0.022132,0.00015,6635.007,44.968869,4.652742,7.454671,38.721,0,0.00013200000000000017
217.178917,-26.699528,0.021445,0.00015,6429.049,44.968869,4.719147,7.561066,-162.803,0,-0.0005549999999999999
213.867625,-22.6405,0.021038,0.00015,6307.034,44.968869,4.754992,7.618497,-282.192,0,-0.0009619999999999976
217.333333,-26.439056,0.021385,0.00015,6411.062,44.968869,4.882474,7.82275,-180.403,0,-0.0006149999999999975
217.494875,-26.810167,0.021475,0.00015,6438.043,44.968869,4.993009,7.999851,-154.003,0,-0.0005249999999999977
211.829309,-22.041811,0.020801,0.00015,6235.983,44.968869,5.017664,8.039353,-351.713,0,-0.0011989999999999987
208.824909,-22.77956,0.020504,0.00015,6146.945,44.968869,5.078407,8.136677,-438.835,0,-0.0014959999999999973
206.147375,-27.262139,0.022249,0.00015,6670.082,44.968869,5.1226,8.207483,73.041,0,0.0002490000000000027
211.739336,-21.925312,0.021121,0.00015,6331.917,44.968869,5.135695,8.228464,-257.845,0,-0.0008789999999999978
206.111917,-27.257917,0.021932,0.00015,6575.048,44.968869,5.153988,8.257772,-19.947,0,-6.799999999999862e-05
211.704102,-21.907014,0.021148,0.00015,6340.011,44.968869,5.154926,8.259276,-249.925,0,-0.0008519999999999986
206.384049,-25.339696,0.022215,5.3e-05,6659.889,15.889,5.200294,8.331964,63.068,0,0.0002149999999999999
206.0155,-27.231694,0.022699,3e-05,6804.989,8.993774,5.238859,8.393753,205.044,0,0.0006990000000000017
205.987925,-27.296033,0.021882,0.000333,6560.059,99.830889,5.265904,8.437086,-34.614,0,-0.00011800000000000005
206.342542,-28.940667,0.023043,0.000103,6908.118,30.878623,5.290647,8.476729,305.953,0,0.0010430000000000023
205.962833,-27.361889,0.022079,2e-05,6619.118,5.995849,5.291586,8.478234,23.174,0,7.900000000000268e-05
213.725846,-21.938676,0.021338,0.00015,6396.971,44.968869,5.37374,8.609861,-194.19,0,-0.0006619999999999994
217.829721,-25.657674,0.022836,0.00015,6846.061,44.968869,5.467652,8.760328,245.231,0,0.0008359999999999999
217.110292,-30.105861,0.021178,0.00015,6349.005,44.968869,5.554475,8.899437,-241.125,0,-0.0008219999999999998
217.479833,-29.578778,0.022345,0.000157,6698.862,47.067416,5.575244,8.932713,101.202,0,0.00034500000000000156
217.476,-29.619278,0.022926,0.00015,6873.042,44.968869,5.590629,8.957364,271.632,0,0.0009259999999999997
206.260228,-24.557489,0.022602,0.00015,6775.909,44.968869,5.607077,8.983717,176.59,0,0.0006020000000000018
218.168375,-27.581,0.021158,0.00015,6343.009,44.968869,5.610897,8.989837,-246.991,0,-0.000841999999999999
217.564,-29.653,0.02239,0.000333,6712.353,99.830889,5.675742,9.093733,114.402,0,0.00039000000000000146
217.656375,-29.653083,0.021475,0.00015,6438.043,44.968869,5.749073,9.211224,-154.003,0,-0.0005249999999999977
218.379292,-27.485472,0.021532,0.00015,6455.131,44.968869,5.790122,9.276993,-137.283,0,-0.00046799999999999967
206.12912,-24.3445,0.022349,0.00015,6700.062,44.968869,5.808248,9.306035,102.375,0,0.0003490000000000021
217.764208,-29.664694,0.022139,0.00015,6637.105,44.968869,5.840104,9.357074,40.774,0,0.00013900000000000023
217.656042,-29.912361,0.022629,0.00015,6784.004,44.968869,5.87036,9.405552,184.51,0,0.0006290000000000011
205.912995,-24.336708,0.022816,0.00015,6840.065,44.968869,5.982619,9.585414,239.365,0,0.0008160000000000008
206.153603,-23.946868,0.022559,0.00015,6763.018,44.968869,5.985755,9.590439,163.977,0,0.0005590000000000005
217.774917,-29.972111,0.022579,0.00015,6769.014,44.968869,5.991918,9.600313,169.843,0,0.0005789999999999997
217.874167,-29.868333,0.022676,0.000333,6798.094,99.830889,6.020188,9.645608,198.297,0,0.000676000000000003
205.773498,-24.384828,0.022035,0.00015,6605.927,44.968869,6.072155,9.728869,10.267,0,3.500000000000031e-05
217.847458,-30.123167,0.022759,0.00015,6822.977,44.968869,6.122633,9.809747,222.644,0,0.0007590000000000027
205.966981,-23.924994,0.022676,0.00015,6798.094,44.968869,6.139465,9.836714,198.297,0,0.000676000000000003
205.681916,-24.335816,0.022449,2.3e-05,6730.041,6.895227,6.166967,9.880778,131.709,0,0.0004490000000000015
205.130208,-28.547,0.022789,0.00015,6831.97,44.968869,6.205414,9.942378,231.444,0,0.0007890000000000015
218.68,-25.443889,0.022749,7e-06,6819.979,2.098547,6.25437,10.020817,219.711,0,0.0007489999999999997
218.475,-29.460556,0.022229,0.000333,6664.087,99.830889,6.332627,10.146201,67.175,0,0.00022900000000000004
217.124531,-22.584918,0.021675,0.00015,6498.002,44.968869,6.458032,10.347126,-95.335,0,-0.0003249999999999989
204.5525,-27.553889,0.022656,0.000333,6792.098,99.830889,6.557563,10.506595,192.43,0,0.0006560000000000003
204.521,-27.576056,0.022666,0.00015,6795.096,44.968869,6.587238,10.55414,195.364,0,0.0006659999999999999
219.140958,-28.838583,0.021488,0.00015,6441.94,44.968869,6.693559,10.72449,-150.19,0,-0.0005119999999999986
219.212083,-28.809444,0.021658,0.000333,6492.905,99.830889,6.747023,10.81015,-100.322,0,-0.00034199999999999856
214.796187,-20.778581,0.021335,7.3e-05,6396.072,21.884849,6.791162,10.88087,-195.07,0,-0.0006649999999999989
219.365458,-28.723833,0.022309,0.00015,6688.07,44.968869,6.857741,10.987543,90.642,0,0.00030900000000000025
219.314375,-28.898944,0.021592,0.00015,6473.119,44.968869,6.858505,10.988767,-119.682,0,-0.00040799999999999864
207.589976,-21.306561,0.021438,0.00015,6426.951,44.968869,6.913087,11.076219,-164.857,0,-0.000562
204.145875,-26.551028,0.021965,0.00015,6584.941,44.968869,6.919667,11.086762,-10.267,0,-3.500000000000031e-05
204.144708,-26.553861,0.022419,1.9e-05,6721.047,5.696057,6.920496,11.08809,122.909,0,0.0004190000000000027
207.909583,-33.101028,0.021922,0.00015,6572.05,44.968869,7.007265,11.227113,-22.88,0,-7.799999999999821e-05
