ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member,z_offset
19.804345,-1.177527,0.047875,1.2e-05,14352.564,3.597509,0.191558,0.613403,767.264,0,0.0026750000000000038
19.809167,-1.175667,0.048,0.000333,14390.038,99.830889,0.191979,0.61475,803.118,0,0.002800000000000004
19.752631,-1.211577,0.048223,5e-06,14456.892,1.498962,0.209715,0.671544,867.081,0,0.003023000000000005
19.63436,-1.197352,0.046758,1.4e-05,14017.696,4.197094,0.212941,0.681874,446.878,0,0.0015580000000000038
19.512609,-1.049504,0.044276,1.6e-05,13273.611,4.796679,0.215624,0.690467,-265.029,0,-0.0009239999999999943
19.763078,-1.233708,0.044896,2.1e-05,13459.482,6.295642,0.233199,0.746744,-87.196,0,-0.0003039999999999987
19.757719,-1.240883,0.044124,2.3e-05,13228.042,6.895227,0.239446,0.766748,-308.627,0,-0.0010760000000000006
19.775325,-1.23941,0.047439,2.7e-05,14221.854,8.094396,0.241157,0.772227,642.208,0,0.002239000000000005
19.662923,-1.241133,0.045256,1.9e-05,13567.407,5.696057,0.244806,0.783911,16.062,0,5.6000000000000494e-05
19.787762,-0.764516,0.047155,1.2e-05,14136.713,3.597509,0.247895,0.793804,560.748,0,0.0019550000000000053
19.779046,-1.264817,0.04484,1.1e-05,13442.694,3.297717,0.266775,0.854262,-103.258,0,-0.0003599999999999992
19.819463,-1.265281,0.046969,7.1e-05,14080.952,21.285265,0.278464,0.89169,507.398,0,0.0017689999999999997
19.680679,-0.701912,0.04483,1.2e-05,13439.696,3.597509,0.305002,0.976672,-106.126,0,-0.00036999999999999533
19.607045,-0.705374,0.048192,7e-06,14447.598,2.098547,0.320399,1.025975,858.189,0,0.0029920000000000016
19.726943,-0.683211,0.045472,9e-06,13632.163,2.698132,0.320719,1.026998,78.017,0,0.0002720000000000014
19.720823,-0.659825,0.048171,1e-05,14441.302,2.997925,0.344095,1.101852,852.166,0,0.0029710000000000014
20.082528,-1.076803,0.048105,1e-05,14421.516,2.997925,0.366407,1.173299,833.235,0,0.002905000000000005
19.352518,-1.065518,0.045983,1.9e-05,13785.357,5.696057,0.375898,1.203692,224.586,0,0.0007830000000000059
20.014958,-0.746042,0.04578,6e-06,13724.499,1.798755,0.389207,1.246308,166.36,0,0.0005800000000000041
20.020081,-0.751394,0.045486,7e-06,13636.36,2.098547,0.389568,1.247464,82.033,0,0.00028600000000000153
20.170133,-1.087741,0.043624,7e-06,13078.146,2.098547,0.454473,1.455303,-452.041,0,-0.001575999999999994
19.338138,-0.71083,0.046848,1.1e-05,14044.677,3.297717,0.484014,1.549898,472.692,0,0.0016480000000000036
19.230577,-0.866833,0.047125,2e-05,14127.72,5.995849,0.511449,1.63775,552.144,0,0.001925000000000003
19.805495,-0.48567,0.048357,8e-06,14497.064,2.39834,0.524702,1.680187,905.515,0,0.003157
19.52453,-0.506197,0.045108,1.8e-05,13523.038,5.396264,0.535958,1.716233,-26.388,0,-9.199999999999486e-05
19.744138,-0.435095,0.047422,8e-06,14216.758,2.39834,0.569193,1.822657,637.331,0,0.0022220000000000018
19.168846,-1.194544,0.047844,7e-06,14343.27,2.098547,0.586316,1.877486,758.373,0,0.0026440000000000005
19.401362,-0.512627,0.043394,1.4e-05,13009.194,4.197094,0.587392,1.880932,-518.011,0,-0.0018059999999999951
20.002014,-0.474168,0.044723,1.5e-05,13407.618,4.496887,0.598527,1.916588,-136.817,0,-0.00047699999999999826
20.309571,-1.267326,0.045118,6e-06,13526.036,1.798755,0.642566,2.057609,-23.52,0,-8.199999999999874e-05
20.348235,-1.217105,0.045061,2.2e-05,13508.948,6.595434,0.660124,2.113833,-39.869,0,-0.00013900000000000023
19.617356,-0.301454,0.044545,1.6e-05,13354.255,4.796679,0.710411,2.274862,-187.872,0,-0.0006549999999999959
19.919941,-0.316779,0.044219,8e-06,13256.523,2.39834,0.714681,2.288536,-281.378,0,-0.0009809999999999958
20.329717,-0.552495,0.045129,1e-05,13529.334,2.997925,0.755841,2.420335,-20.365,0,-7.099999999999468e-05
